Sentence_ID,Tokens,NER_Tags
2159,في,O
2159,شي,O
2159,مضايقك,O
2159,انا,O
2159,ضايقتك,O
2159,بشي,O
2160,اجل,O
2161,والله,O
2161,مدري,O
2161,استحل,O
2161,تفكيري,O
2161,وعقلي,O
2161,وكلي,O
2161,مدري,O
2161,ايش,O
2161,اللي,O
2161,يخليني,O
2161,افكر,O
2161,فيه,O
2161,بس,O
2161,مدري,O
2161,والله,O
2161,مدري,O
2161,عيونه,O
2161,نظراته,O
2161,كلامه,O
2161,صوته,O
2161,كل,O
2161,شي,O
2161,يشغلني,O
2161,كل,O
2161,شي,O
2162,وهيا,O
2162,تطالع,O
2162,في,O
2162,عيون,O
2162,بإستغراب,O
2162,وخوف,O
2162,وش,O
2162,تقصدي,O
2163,وهيا,O
2163,تمسك,O
2163,يد,O
2163,معقول,O
2163,يكون,O
2163,تفكيرك,O
2163,صح,O
2163,معقول,O
2163,معقول,O
2164,ياقلبي,O
2164,اخاف,O
2164,اوعيكي,O
2164,لشي,O
2164,يكون,O
2164,سبب,O
2164,آلمك,O
2164,بعد,O
2164,كدا,O
2164,طريق,O
2164,كله,O
2164,شقى,O
2164,وعتبات,O
2164,وانا,O
2164,ما,O
2164,ابغاكي,O
2164,ابداً,O
2164,تتعذبي,O
2165,وهيا,O
2165,تسيب,O
2165,يد,O
2165,وترخي,O
2165,راسها,O
2165,لتحت,O
2165,خلاص,O
2165,طيب,O
2165,فهمتك,O
2165,روحي,O
2166,وهيا,O
2166,تقعد,O
2166,تاني,O
2166,وتحضن,O
2166,ياقلبي,O
2166,الله,O
2166,يعينك,O
2166,يارب,O
2166,الله,O
2166,يعينك,O
2167,في,O
2167,مكان,O
2167,تاني,O
2167,بجده,O
2168,اهههههههههههههههههههه,O
2168,الله,O
2168,يفشلك,O
2168,فشلتنا,O
2169,كان,O
2169,قاعد,O
2169,يلحق,O
2169,لانه,O
2169,معاها,O
2169,صوره,O
2169,وهوا,O
2169,صغير,O
2169,ويبغا,O
2169,يشقها,O
2169,لانها,O
2169,مو,O
2169,عاجبته,O
2169,بس,O
2169,اخدتها,O
2169,وهربت,O
2169,منه,O
2169,قاعد,O
2169,يجري,O
2169,وراها,O
2169,عشان,O
2169,ياخدها,O
2170,وهوا,O
2170,يروح,O
2170,يمسك,O
2170,يد,O
2170,امه,O
2170,ويتخبا,O
2170,وراها,O
2170,ما,O
2170,ابا,O
2170,ابغا,O
2170,انام,O
2170,عندكم,O
2171,وهيا,O
2171,تطالع,O
2171,في,O
2171,ولدها,O
2171,حبيبي,O
2171,ليه,O
2171,ماتروح,O
2171,تنام,O
2171,في,O
2171,غرفتك,O
2171,مع,O
2171,حرام,O
2171,عليك,O
2171,تسيبه,O
2171,ينام,O
2171,لوحده,O
2171,مسكين,O
2171,يخاف,O
2172,لااااا,O
2172,ما,O
2172,يخاف,O
2172,هادا,O
2172,الولد,O
2172,روحي,O
2172,شوفيه,O
2172,نايم,O
2172,من,O
2172,اول,O
2172,ويطلع,O
2172,صوت,O
2172,كمااان,O
2173,وهيا,O
2173,تخبي,O
2173,الصوره,O
2173,بدون,O
2173,ماينتبه,O
2173,لها,O
2173,والله,O
2173,انك,O
2173,تحفه,O
2173,اقول,O
2173,تعال,O
2173,معايا,O
2173,انا,O
2173,حنام,O
2173,معاك,O
2173,في,O
2173,الغرفه,O
2173,ونسيب,O
2173,هادي,O
2173,الغرفه,O
2173,ايش,O
2173,رايك,O
2173,وتطالع,O
2173,في,O
2173,وتبتسم,O
2173,بخبث,O
2174,وهوا,O
2174,مو,O
2174,مصدق,O
2174,اللي,O
2174,بيقوله,O
2174,ولده,O
2174,ولد,O
2174,احد,O
2174,يقول,O
2174,عن,O
2174,بابا,O
2174,كدا,O
2174,انتا,O
2174,ماتحب,O
2174,بابا,O
2175,واللي,O
2175,انحرج,O
2175,من,O
2175,ابوه,O
2175,ماعرف,O
2175,ايش,O
2175,يقول,O
2175,هاا,O
2175,لالالا,O
2175,احبك,O
2175,والله,O
2175,وماما,O
2175,نروح,O
2175,ننام,O
2175,في,O
2175,عرفتي,O
2175,هاهاها,O
2176,وهيا,O
2176,تجري,O
2176,وراه,O
2176,سيب,O
2176,ولدي,O
2176,حراااااام,O
2176,عليك,O
2176,نزله,O
2176,سيبه,O
2176,في,O
2176,حاله,O
2177,وهيا,O
2177,تضحك,O
2177,ههههههههههههه,O
2177,دا,O
2177,الاسم,O
2177,اللي,O
2177,تدلع,O
2177,بيه,O
2177,حرام,O
2177,عليك,O
2177,عاد,O
2177,ولد,O
2177,صغير,O
2177,تاخد,O
2177,على,O
2177,كلامه,O
2178,وهوا,O
2178,يوقف,O
2178,جري,O
2178,ويطالع,O
2178,فيها,O
2178,بخبث,O
2178,اهاااااا,O
2178,ولد,O
2178,صغير,O
2178,طيب,O
2178,نمشيها,O
2178,دا,O
2178,ولد,O
2178,صغير,O
2178,بس,O
2178,انتي,O
2178,حرمه,O
2178,كبيره,O
2178,تاخدي,O
2178,صورتي,O
2178,وماتديني,O
2178,هيا,O
2178,لييييه,O
2178,ليييييه,O
2179,والله,O
2179,صورتي,O
2179,وانا,O
2179,حرررر,O
2179,مووو,O
2179,عاجبتني,O
2179,انتي,O
2179,ايش,O
2179,لك,O
2180,وهيا,O
2180,تقرب,O
2180,منه,O
2180,قلبي,O
2180,حياتي,O
2180,خلاص,O
2180,خلي,O
2180,الولد,O
2180,يروح,O
2180,ينااام,O
2180,بعدين,O
2180,نتفاهم,O
2181,وهوا,O
2181,يبعد,O
2181,عنها,O
2181,بعــدي,O
2181,عنــي,O
2181,تبي,O
2181,تاخدي,O
2181,الولد,O
2181,ههههههههههههههه,O
2181,والله,O
2181,خلاص,O
2181,صرت,O
2181,كاشفك,O
2181,ماتمشي,O
2181,حيلك,O
2181,عليا,O
2182,وهيا,O
2182,تمد,O
2182,بوزها,O
2182,شبرين,O
2182,ويعني,O
2182,ايش,O
2182,اسويلك,O
2182,طيب,O
2182,عشان,O
2182,تسيب,O
2182,الولد,O
2183,وانفجرو,O
2183,من,O
2183,الضحك,O
2184,وهوا,O
2184,ينزله,O
2184,على,O
2184,الارض,O
2184,يلا,O
2184,تصبح,O
2184,على,O
2184,خير,O
2185,وهوا,O
2185,يبوس,O
2185,ابوه,O
2185,على,O
2185,خده,O
2185,وانت,O
2185,من,O
2185,اهله,O
2186,وهوا,O
2186,يطالع,O
2186,في,O
2186,امه,O
2186,بحيره,O
2186,ايوه,O
2186,مو,O
2186,يقولك,O
2186,كدا,O
2186,لمن,O
2186,تقوليله,O
2186,تصبح,O
2186,على,O
2186,خير,O
2187,كان,O
2187,يطالع,O
2187,في,O
2187,بخبث,O
2187,ويقول,O
2187,في,O
2187,نفسه,O
2187,والله,O
2187,لجننها,O
2187,زي,O
2187,ماجننتني,O
2187,وقعد,O
2187,على,O
2187,وحده,O
2187,من,O
2187,الكنبات,O
2187,الموجوده,O
2188,وهوا,O
2188,يطالع,O
2188,فيها,O
2188,بغضب,O
2188,مصتنع,O
2188,نعممم,O
2188,خير,O
2188,ايش,O
2188,تبغي,O
2189,انصدمت,O
2189,من,O
2189,ردة,O
2189,فعله,O
2189,بس,O
2189,بعدين,O
2189,حست,O
2189,من,O
2189,عيونه,O
2189,انه,O
2189,بيلعب,O
2189,عليها,O
2189,فقالت,O
2189,في,O
2189,نفسها,O
2189,ههههه,O
2189,تبا,O
2189,تلعب,O
2189,عليا,O
2189,طيب,O
2189,انا,O
2189,بقلب,O
2189,الموضوع,O
2189,واخليك,O
2189,تلعب,O
2189,على,O
2189,نفسك,O
2190,وييي,O
2190,ايش,O
2190,دا,O
2190,هههههههههههههه,O
2190,قلبتها,O
2190,عليا,O
2190,الدبه,O
2190,سابتني,O
2190,لحالي,O
2190,طيب,O
2190,طييييب,O
2190,وراح,O
2190,لغرفة,O
2190,نومهم,O
2190,وجا,O
2190,يفتح,O
2190,الباب,O
2190,لقاه,O
2190,مقفوووول,O
2191,بصدمه,O
2191,فكي,O
2191,الباب,O
2192,تقلديني,O
2192,اوريكــي,O
2192,فكي,O
2192,البااااااب,O
2193,بإستغراب,O
2193,ايش,O
2193,ليه,O
2193,ابا,O
2193,ادخل,O
2193,غرفتي,O
2193,ابغا,O
2193,انااام,O
2194,ههههه,O
2194,ايوه,O
2194,مالي,O
2194,دخل,O
2194,يلا,O
2194,قوول,O
2195,بتذمر,O
2195,اففف,O
2195,طيب,O
2195,انا,O
2195,اسف,O
2195,سامحيني,O
2196,هلا,O
2196,ياماما,O
2197,وهيا,O
2197,تبوس,O
2197,راسه,O
2197,كيفك,O
2197,يابابا,O
2198,وهوا,O
2198,مبتسم,O
2198,تمام,O
2198,بشوفتك,O
2198,كيف,O
2198,دخلتي,O
2198,ما,O
2198,انتبهت,O
2198,لك,O
2199,هيا,O
2199,تقعد,O
2199,جمبه,O
2199,هههههههههه,O
2199,والله,O
2199,شكلك,O
2199,كنت,O
2199,سرحان,O
2199,المهم,O
2199,ايش,O
2199,بيسوي,O
2199,الحلوووو,O
2200,وهوا,O
2200,يقفل,O
2200,التلفزيون,O
2200,ابداً,O
2200,ولا,O
2200,شي,O
2200,جالس,O
2200,طفشان,O
2200,اتفرج,O
2200,على,O
2200,التلفزيون,O
2201,المهم,O
2201,بابا,O
2201,ابغا,O
2201,اطلب,O
2201,منك,O
2201,طلب,O
2201,ودخلت,O
2201,عليهم,O
2202,بإرتباك,O
2202,لانها,O
2202,عارفه,O
2202,انه,O
2202,امها,O
2202,لو,O
2202,عرفت,O
2202,مابتخلي,O
2202,ابوها,O
2202,ينفذ,O
2202,لها,O
2202,طلبها,O
2202,هاااا,O
2203,وهيا,O
2203,تشوف,O
2203,امها,O
2203,بعيون,O
2203,حذره,O
2203,المهم,O
2203,طلبي,O
2203,اني,O
2203,ابغا,O
2203,اروح,O
2203,بيت,O
2203,عمي,O
2204,هادا,O
2204,طلبك,O
2204,اجل,O
2204,ما,O
2204,طلبتي,O
2204,يابنتي,O
2204,خدي,O
2204,راحتك,O
2204,هادا,O
2204,عمك,O
2204,ولازم,O
2204,تزوريه,O
2205,كانت,O
2205,ساكته,O
2205,تطالع,O
2205,في,O
2205,امها,O
2205,وهيا,O
2205,مستغربه,O
2205,غريبه,O
2205,ماقالت,O
2205,لها,O
2205,لا,O
2205,ولا,O
2205,شي,O
2206,بإستغراب,O
2206,وايش,O
2206,عندك,O
2206,انتي,O
2206,كمان,O
2206,عندهم,O
2207,والله,O
2207,مجتمعين,O
2207,عندها,O
2207,الحريم,O
2207,وابغا,O
2207,اروح,O
2207,اشوفهم,O
2207,من,O
2207,زمان,O
2207,على,O
2207,جمعاتهم,O
2208,هيا,O
2208,دي,O
2208,شغلتكم,O
2208,يالحريم,O
2208,الاجتماعات,O
2208,وبس,O
2209,وتقطع,O
2209,عليهم,O
2209,ياهووووووووووو,O
2209,دحين,O
2209,نسيتوني,O
2209,وخليتوني,O
2209,على,O
2209,الطرف,O
2209,ابغا,O
2209,اعرف,O
2209,دحين,O
2209,متى,O
2209,حنروح,O
2210,وهوا,O
2210,يرفع,O
2210,حاجب,O
2210,وينزل,O
2210,التاني,O
2210,وانتي,O
2210,ماقولتيلي,O
2210,ايش,O
2210,عندك,O
2210,في,O
2210,بيت,O
2210,عمك,O
2210,مو,O
2210,بالعاده,O
2210,متصرفده,O
2210,على,O
2210,الروحه,O
2210,كدا,O
2211,بدلع,O
2211,والله,O
2211,البنات,O
2211,واحشيني,O
2211,وابا,O
2211,اشوفهم,O
2211,وكمان,O
2211,ابا,O
2211,ابارك,O
2212,خلاص,O
2212,طيب,O
2212,روحو,O
2212,لهم,O
2212,بعد,O
2212,المغرب,O
2213,الا,O
2213,صح,O
2213,ليه,O
2213,انتا,O
2213,مارحت,O
2213,يوم,O
2213,جوهم,O
2213,الناس,O
2213,يخطبوهم,O
2213,مو,O
2213,انتا,O
2213,عم,O
2213,البنت,O
2213,والمفروض,O
2213,تكون,O
2213,موجود,O
2214,والله,O
2214,الناس,O
2214,جوهم,O
2214,كزياره,O
2214,عاديه,O
2214,وماكان,O
2214,يدري,O
2214,انهم,O
2214,جيين,O
2214,يخطبوو,O
2214,واصلاً,O
2214,كدا,O
2214,ولاكدا,O
2214,مو,O
2214,مهم,O
2214,المهم,O
2214,سعادة,O
2214,البنت,O
2214,ونصيبها,O
2214,وانا,O
2214,اذا,O
2214,ماحضرت,O
2214,هالمره,O
2214,بحضر,O
2214,اللي,O
2214,اهم,O
2214,بحضر,O
2214,الملكه,O
2214,والفرح,O
2215,الله,O
2215,يوفقهم,O
2215,ويسعدهم,O
2215,يارب,O
2215,والله,O
2215,الناس,O
2215,حسب,O
2215,ماعرفت,O
2215,من,O
2215,انهم,O
2215,ناس,O
2215,والنعم,O
2215,فيهم,O
2216,والله,O
2216,انا,O
2216,ما,O
2216,اعرف,O
2216,الولد,O
2216,شخصياً,O
2216,بس,O
2216,اعرف,O
2216,ابوه,O
2216,رجال,O
2216,طيب,O
2216,وصالح,O
2216,وماعليه,O
2216,كلام,O
2217,عن,O
2217,اذنكم,O
2217,وتروح,O
2218,وهيا,O
2218,تطالع,O
2218,في,O
2218,بنظره,O
2218,ايش,O
2218,دا,O
2218,خف,O
2218,دلعك,O
2218,على,O
2218,البنت,O
2219,حرام,O
2219,عليكي,O
2219,في,O
2219,ايش,O
2219,دلعتها,O
2219,انا,O
2219,دحين,O
2220,والله,O
2220,مو,O
2220,على,O
2220,حكاية,O
2220,دحين,O
2220,ولا,O
2220,بعدين,O
2220,بس,O
2220,مايصير,O
2220,خليك,O
2220,حازم,O
2220,معاها,O
2220,شويه,O
2221,وهوا,O
2221,يتجاهل,O
2221,نظراتها,O
2221,ويشغل,O
2221,التلفزيون,O
2221,مره,O
2221,تانيه,O
2221,والله,O
2221,بنتي,O
2221,واغلى,O
2221,شي,O
2221,في,O
2221,دنيتي,O
2221,براحتها,O
2221,تسوي,O
2221,اللي,O
2221,تباه,O
2222,طيب,O
2222,مدام,O
2222,بنتك,O
2222,تهمك,O
2222,قد,O
2222,كدا,O
2222,ابغا,O
2222,افتح,O
2222,معاك,O
2222,موضوع,O
2222,مهم,O
2223,شوف,O
2223,احنا,O
2223,يهمنا,O
2223,مستقبل,O
2223,البنت,O
2223,وانا,O
2223,ما,O
2223,ابغا,O
2223,بنتي,O
2223,تتزوج,O
2223,قبل,O
2223,ماتخلص,O
2223,دراستها,O
2224,والله,O
2224,انا,O
2224,مستحيل,O
2224,ارفض,O
2224,لأخويا,O
2224,طلب,O
2224,ولو,O
2224,طلب,O
2224,كدا,O
2224,انا,O
2224,بكون,O
2224,معاه,O
2225,بإستهزاء,O
2225,اهاااااا,O
2225,قولي,O
2225,كدا,O
2225,انتي,O
2225,مو,O
2225,هامك,O
2225,دراسة,O
2225,انتي,O
2225,ماتبي,O
2225,تتزوج,O
2225,وهوا,O
2225,طالب,O
2225,بس,O
2225,لا,O
2225,ياختي,O
2225,لاتخافي,O
2225,لو,O
2225,قرر,O
2225,يتزوج,O
2225,في,O
2225,هالحظه,O
2225,محد,O
2225,راح,O
2225,يقوله,O
2225,لاء,O
2225,دحين,O
2225,تعتبر,O
2225,زوجته,O
2225,على,O
2225,سنة,O
2225,الله,B-MISC
2225,ورسوله,O
2225,من,O
2225,البدايه,O
2225,لمن,O
2225,خطب,O
2225,مني,O
2225,قلي,O
2225,احنا,O
2225,بنسوي,O
2225,الملكه,O
2225,بس,O
2225,عشان,O
2225,نتأكد,O
2225,انه,O
2225,البنت,O
2225,لولدنا,O
2225,ونحمي,O
2225,نفسنا,O
2225,من,O
2225,الناس,O
2225,وانا,O
2225,وافقت,O
2225,و,O
2225,لو,O
2225,يبغا,O
2225,يتزوج,O
2225,عنده,O
2225,شركة,O
2225,العيله,O
2225,فيها,O
2225,بدل,O
2225,الوظيفه,O
2225,عشره,O
2225,وهوا,O
2225,مستقبله,O
2225,مضمون,O
2225,سواء,O
2225,بالشركه,O
2225,او,O
2225,غيره,O
2225,يعني,O
2225,مايحتاج,O
2225,هالكلام,O
2226,وهوا,O
2226,يقطاعها,O
2226,لا,O
2226,بس,O
2226,ولاغيره,O
2226,قفلي,O
2226,الموضوع,O
2226,خلاص,O
2227,حست,O
2227,انه,O
2227,عصب,O
2227,وزعل,O
2227,منها,O
2227,فقامت,O
2227,وراحت,O
2227,قعدت,O
2227,جمبه,O
2227,لمن,O
2227,شافها,O
2227,قعدت,O
2227,جمبه,O
2227,دار,O
2227,وجهه,O
2227,على,O
2227,الجهه,O
2227,التانيه,O
2227,لانه,O
2227,انقهر,O
2227,منها,O
2227,وما,O
2227,يبغا,O
2227,يشوف,O
2227,وجهها,O
2228,مسكة,O
2228,وجهه,O
2228,بيدينها,O
2228,الاتنين,O
2228,وخلته,O
2228,يطالع,O
2228,فيها,O
2228,غصب,O
2229,هههههههههههههههه,O
2229,لا,O
2229,مافي,O
2229,فرق,O
2229,يعني,O
2229,انتا,O
2229,مشمول,O
2229,بكلمة,O
2229,كبرنا,O
2230,ماتسيب,O
2230,التكبر,O
2230,حقك,O
2230,دا,O
2230,من,O
2230,ايام,O
2230,احنا,O
2230,شباب,O
2230,وانتا,O
2230,تقولي,O
2230,قمر,O
2230,وقمر,O
2230,فييين,O
2230,قمر,O
2230,خلاص,O
2230,قمر,O
2230,عجززز,O
2230,وشيب,O
2231,بصوت,O
2231,واطي,O
2231,عشان,O
2231,يقهر,O
2231,الللله,O
2231,على,O
2231,ايامك,O
2232,اللي,O
2232,كانت,O
2232,كل,O
2232,ملامحها,O
2232,مبتسمه,O
2232,كشرت,O
2232,وعصبت,O
2232,وقالت,O
2232,برضك,O
2232,على,O
2232,يلا,O
2232,روح,O
2232,لها,O
2232,خليها,O
2232,تنفعك,O
2232,والله,O
2232,ماتسوى,O
2232,ظفر,O
2232,من,O
2232,اظافري,O
2232,وقفت,O
2232,وراحت,O
2232,عن,O
2233,بقهر,O
2233,وهيا,O
2233,تحاول,O
2233,تبعد,O
2233,يده,O
2233,عنها,O
2233,بعد,O
2233,عني,O
2233,مو,O
2233,حبيبة,O
2233,قلبك,O
2233,خلاص,O
2233,روووووووح,O
2233,لها,O
2233,رووح,O
2234,وهوا,O
2234,يمسك,O
2234,يدينا,O
2234,الاتنين,O
2234,الله,O
2234,لايحرمني,O
2234,منك,O
2234,يارب,O
2234,والله,O
2234,يدوم,O
2234,الحب,O
2234,بيننا,O
2235,وهيا,O
2235,تبتسم,O
2235,بحنان,O
2235,امييييييين,O
2236,الللللللله,O
2236,اخيررراً,O
2236,خلصت,O
2236,كانت,O
2236,بتسوي,O
2236,اللي,O
2236,طلبه,O
2236,منها,O
2236,وسوته,O
2236,مميز,O
2236,وحلو,O
2236,وسوت,O
2236,لنفسها,O
2236,زيه,O
2236,بس,O
2236,في,O
2236,اخره,O
2236,تو,O
2236,وفجئه,O
2236,شافت,O
2236,جوالها,O
2236,يدق,O
2237,بدلعها,O
2237,المعتاد,O
2238,هلالالالالا,O
2238,وغلالالالالا,O
2239,الشي,O
2239,الاول,O
2239,هوا,O
2239,اني,O
2239,سويت,O
2239,لك,O
2239,خلاص,O
2240,اسمع,O
2240,انتا,O
2240,بس,O
2240,ماخليتني,O
2240,اخلص,O
2240,كلامي,O
2241,وسويت,O
2241,لنفسي,O
2241,نفس,O
2241,اللي,O
2241,سويته,O
2241,لك,O
2241,بس,O
2241,حقي,O
2241,في,O
2241,اخره,O
2241,وابغاك,O
2241,ماتضيف,O
2241,احد,O
2241,فيه,O
2241,غيري,O
2241,وانا,O
2241,ما,O
2241,اضيف,O
2241,في,O
2241,حقي,O
2241,احد,O
2241,غيرك,O
2242,اجل,O
2242,خلاص,O
2242,يلا,O
2242,عن,O
2242,اذنك,O
2243,في,O
2243,نفسها,O
2243,آآآه,O
2243,يالدنيا,O
2243,آآه,O
2243,بسمة,O
2243,البيت,O
2243,روح,O
2243,الحياه,O
2243,يصير,O
2243,فيه,O
2243,كدا,O
2243,مستحيــــــل,O
2243,مستحيــــل,O
2243,آآه,O
2243,ياقلبي,O
2243,وآآه,O
2243,ياخويا,O
2243,آه,O
2243,بس,O
2243,آه,O
2243,شكلها,O
2243,الدنيا,O
2243,حكمت,O
2243,على,O
2243,كل,O
2243,واحد,O
2243,فينا,O
2243,بالعذاب,O
2243,بوفاة,O
2243,وانا,O
2243,ببعد,O
2243,عني,O
2243,بحبها,O
2243,الغريب,O
2243,واللي,O
2243,الله,O
2243,يعلم,O
2243,ربنا,O
2243,حيتممه,O
2243,على,O
2243,خير,O
2243,ولالاآآآآآه,O
2243,ياختي,O
2243,لو,O
2243,عرفتي,O
2243,في,O
2243,اللي,O
2243,ايش,O
2243,راح,O
2243,تسوي,O
2243,ولا,O
2243,ايش,O
2243,راح,O
2243,تسوي,O
2243,يا,O
2243,امي,O
2243,ولا,O
2243,ابويا,O
2243,ولااااااا,O
2243,آآآه,O
2243,آآه,O
2243,اخويا,O
2243,بيروووووح,O
2243,قبل,O
2243,ماتفرحو,O
2243,ببعض,O
2243,آآآآآآآه,O
2243,ياقلبي,O
2243,كان,O
2243,لازم,O
2243,اعرف,O
2243,ياريتني,O
2243,ماعرفت,O
2243,يااااااااااااريتني,O
2243,وياريتني,O
2243,مالحقت,O
2243,لغرفته,O
2243,ولا,O
2243,سمعت,O
2243,اللي,O
2243,سمعته,O
2244,الله,O
2244,يخليكي,O
2244,يا,O
2244,امي,O
2244,كلميهم,O
2244,ابغاها,O
2244,الاسبوع,O
2244,هادا,O
2245,خلاص,O
2245,اللي,O
2245,تشوفيه,O
2246,وهيا,O
2246,تطالع,O
2246,في,O
2246,ولدها,O
2246,بفخر,O
2246,والله,O
2246,وكبرت,O
2246,واخيراً,O
2246,بشوفك,O
2246,عريس,O
2247,وهيا,O
2247,تحاول,O
2247,انها,O
2247,تبتسم,O
2247,الله,O
2247,يهني,O
2247,عروستك,O
2247,فيك,O
2247,بتاخذ,O
2247,احسن,O
2247,بالدنيا,O
2248,وهوا,O
2248,يتذكر,O
2248,ويبتسم,O
2248,وانا,O
2248,كمان,O
2248,اخذت,O
2248,احسن,O
2248,بنت,O
2248,بالدنيا,O
2248,ولا,O
2248,مو,O
2248,كدا,O
2249,كدا,O
2249,ونص,O
2250,عارف,O
2250,يامنى,O
2250,انك,O
2250,سامعتني,O
2250,انا,O
2250,بس,O
2250,حبيت,O
2250,اسألك,O
2250,سؤال,O
2250,مدام,O
2250,ماتبيني,O
2250,ليه,O
2250,وافقتي,O
2250,عليا,O
2251,وهيا,O
2251,تقاطعه,O
2251,بصوت,O
2251,اهدى,O
2251,من,O
2251,اول,O
2251,لا,O
2251,انتا,O
2251,ولا,O
2251,انا,O
2251,ترى,O
2251,انتا,O
2251,دوم,O
2251,تظلمني,O
2251,حرام,O
2251,عليك,O
2251,ارحمني,O
2251,ولاتحكم,O
2251,على,O
2251,شي,O
2251,انت,O
2251,ماتعرفه,O
2251,اخويا,O
2251,وغالي,O
2251,عليا,O
2251,فكيف,O
2251,تباني,O
2251,افرح,O
2251,وهوا,O
2251,مو,O
2251,معايا,O
2251,قدر,O
2251,موقفي,O
2251,لو,O
2251,سمحت,O
2252,واحب,O
2252,اوضح,O
2252,لك,O
2252,شي,O
2252,كمان,O
2252,انا,O
2252,ماوافقت,O
2252,عليك,O
2252,عشان,O
2252,ولا,O
2252,عشان,O
2252,اهلي,O
2252,ولا,O
2252,عشان,O
2252,اي,O
2252,احد,O
2252,في,O
2252,الدنيا,O
2252,انا,O
2252,وافقت,O
2252,عليك,O
2252,انت,O
2252,انت,O
2252,وبس,O
2253,بصدمه,O
2253,انت,O
2253,برضك,O
2253,على,O
2253,تكرهني,O
2253,وماتكرهني,O
2253,ميييين,O
2253,قالك,O
2253,هالكلام,O
2254,لمن,O
2254,راح,O
2254,قعد,O
2254,مع,O
2254,في,O
2254,شقته,O
2254,وكان,O
2254,دايماً,O
2254,يزور,O
2254,الاطباء,O
2254,ويحاول,O
2254,مايخلي,O
2254,يعرف,O
2254,اي,O
2254,شي,O
2254,عن,O
2254,مرضه,O
2254,كان,O
2254,يستغرب,O
2254,من,O
2254,اختفاء,O
2254,عنه,O
2254,بإستمرار,O
2254,بس,O
2254,في,O
2254,الاخر,O
2254,قال,O
2254,يمكن,O
2254,بيتمشى,O
2254,ويكتشف,O
2254,الدنيا,O
2254,انا,O
2254,مالي,O
2254,دخل,O
2254,خليه,O
2254,على,O
2254,راحته,O
2255,رجع,O
2255,عمله,O
2255,وكانت,O
2255,سفراته,O
2255,كلها,O
2255,داخل,O
2255,السعوديه,O
2255,كان,O
2255,احياناً,O
2255,يروحي,O
2255,يبات,O
2255,عند,O
2255,عمته,O
2256,بعدم,O
2256,تصديق,O
2256,بس,O
2256,يادكتور,O
2256,انا,O
2256,كنت,O
2256,استفرغ,O
2256,دم,O
2256,من,O
2256,صدري,O
2256,واحس,O
2256,انه,O
2256,الدم,O
2256,بيخرج,O
2256,من,O
2256,صدري,O
2256,ايش,O
2256,تفسير,O
2256,هالشي,O
2257,يوقف,O
2257,ويروح,O
2257,عنها,O
2257,قلتلك,O
2257,ماابغا,O
2257,ماتفهمي,O
2258,وهيا,O
2258,تطالع,O
2258,فيه,O
2258,بغرور,O
2258,وبنظرات,O
2258,من,O
2258,فوق,O
2258,لتحت,O
2258,انا,O
2258,جيت,O
2258,مع,O
2258,عشان,O
2258,السواق,O
2258,حقنا,O
2258,مشغول,O
2258,وماقدر,O
2258,يجيني,O
2259,كانت,O
2259,تستغرب,O
2259,من,O
2259,تصرفاته,O
2259,بس,O
2259,شافته,O
2259,شايل,O
2259,اشياء,O
2259,كثيره,O
2259,ومن,O
2259,ذكائها,O
2259,وحسن,O
2259,تصرفها,O
2259,راحت,O
2259,وزهمت,O
2259,له,O
2259,وحده,O
2259,من,O
2259,الشغالات,O
2259,عشان,O
2259,تساعده,O
2260,براحتك,O
2260,ماتبا,O
2260,خليها,O
2260,تروح,O
2261,وقتها,O
2261,سرح,O
2261,وطالع,O
2261,فيها,O
2261,وشاف,O
2261,جمالها,O
2261,الملائكي,O
2261,ونسي,O
2261,نفسه,O
2261,استغربت,O
2261,من,O
2261,نظراته,O
2261,وقالت,O
2262,ليه,O
2262,تطالعني,O
2262,كدا,O
2263,انحرج,O
2263,هاا,O
2263,لاولا,O
2263,شي,O
2263,وراح,O
2263,عنها,O
2263,ومن,O
2263,وقتها,O
2263,وهوا,O
2263,يحاول,O
2263,يتجنبها,O
2263,لانه,O
2263,حس,O
2263,انها,O
2263,لاحظت,O
2263,شي,O
2263,من,O
2263,نظراته,O
2264,دخل,O
2264,ولقا,O
2264,وجا,O
2264,بيكلمها,O
2264,بس,O
2264,افتكر,O
2264,انها,O
2264,تعرفه,O
2264,على,O
2264,اساس,O
2264,انه,O
2264,وكره,O
2264,الحركه,O
2264,اللي,O
2264,سواها,O
2264,وكره,O
2264,نفسه,O
2264,لانه,O
2264,فكر,O
2264,في,O
2264,يوم,O
2264,يبعد,O
2264,عنه,O
2264,والحركه,O
2264,اللي,O
2264,سواها,O
2264,فيه,O
2264,غبيييه,O
2264,مرره,O
2264,وقرر,O
2264,انه,O
2264,يكلمها,O
2264,ويعترف,O
2264,لها,O
2265,عادي,O
2265,قلت,O
2265,اسلم,O
2265,عليكي,O
2265,واكلمك,O
2265,من,O
2265,زمان,O
2265,عليكي,O
2265,ياشيخه,O
2265,كيفك,O
2265,وايش,O
2265,اخبارك,O
2266,استغرب,O
2266,انها,O
2266,رضيت,O
2266,تكلمه,O
2266,بس,O
2266,قال,O
2266,امشيها,O
2266,خط,O
2266,واشوف,O
2266,ايش,O
2266,ممكن,O
2266,تقولي,O
2267,انا,O
2267,بخير,O
2267,دامك,O
2267,بخير,O
2267,ايش,O
2267,اخبارك,O
2267,وايش,O
2267,اخبار,O
