Sentence_ID,sentence,label,Dialect
10868,وتانيك يا لطيفة كان وجهك منفخ هههههههه,1,Egypt
10869,المغاربة مستواهم عااال على خزعبلاتكم... قناة الخرطي,1,Morocco
10870,واش هديك الصحافية دنيا باطمة ربي فرحك الحمد لله اوا كان عليك تستري راسك راكي كبيرة زعما وسمحيلي بزاف أنا بعدا والله مامتسوقالك .غير رتاحي مع راسك سيري تمشي غطي راسك راها لموت كاتسارا الله يكون معانا,1,Morocco
10871,لطيفة عجوزة وحملت وتانيك عاملة تجميل,1,Syria
10872,احب الاغاني المغربيه الي كذا,1,Oman
10873,ههههههههههه نور محيحة الله يعطيك الصحة,1,Morocco
10874,ناري كنحمااااق عليها,1,Morocco
10875,والله حتى مريضة عاونوني بدعواتكم تيكولو 40 دعوة من غريب مستجابة,1,Algeria
10876,تبارك الله على سي نورالدين,1,Morocco
10877,راه اصلا هاد نوردين كان تايشطح و فوق لقعدة زمان فاش كان فاغادير ومراكش وفاش كان على طبيعتو وجهو فيه اللحية ولموسطاش وصوتو بحال دعدوع اما لكتاف وضهر ولخصر راه باقيين هوما هوما مايقدرش يدير شي عملية يعاود يقاد بها الهيكل لعضمي و قبل مايبدا ياخد لهرمونات ودخلو شوية دلفلوس بيهم بدا مسلسل طويل مع لعمليات تجميلية ...لحد الان مزال تاياخد ادوية نهار يحبسهم يرجع صوتو كيف كان ويبدا وجهو يحراش ديلمو اغلب داكشي لي تايصور تايخسرو فالاطباء والادوية ومعالجة الاعراض لجانبية ديال الادوية لي تاتخليه يبان بحال لعيالات غير فلفاص اما لبروفيه راه ديال نوردين .....للمعلومة فلاكارط ناسيونال ولباسبور فيهم نوردين,1,Morocco
10878,نااري يا خويا نور والله حتا تاتعرف تشطح حسن مني كااع,1,Morocco
10879,أعوذ بالله من الشيطان الرجيم اللهم إنا نعوذ بك من أمثالهم,1,Modern Standard Arabic
10880,هذ سلوم جيارة واش يعمل اه عفواا أش تعمل,1,Tunisia
10881,لا تعليق. ... ....,-1,Algeria
10882,ونااري مصابني معاهم اختكم من الجزائر,1,Tunisia
10883,إرحمو اليوتوب المغربي يا قوم,1,Tunisia
10884,علامات الساعة بانو,-1,Libya
10885,تبارك الله عليك نور,1,Morocco
10886,شوفو ليا مولات زرق تصدمات فاش قاتليها صاحبتها راه راجل قاتليها أويلي,1,Morocco
10887,ديناصور سبحان الله نور الدين نجيب ليك شي مانطات صبنهم ليا,1,Morocco
10888,يامات سعيدة شرف القديمة,1,Tunisia
10889,هاد نور الدين ماعندو لادين لافصالة,1,Syria
10890,هادييييييك انور الدين,1,Lebanon
10891,غاسلوم كيشطح,1,Morocco
10892,هاكاوا,1,Tunisia
10893,شفتي لفلوسس فين مشاو احمادي,-1,Morocco
10894,كتقصد الراقص نور,1,Morocco
10895,يريت الاستعمار لزال لحفضنا على هويتنا وتاريخنا لأنا لقمع يولد لقوة اخدنا لحرية وتهنا في الأرض,-1,Tunisia
10896,اللهم إن هذا لمنكر من نور الدين لنور الله يلطف بينا,-1,Tunisia
10897,hhhhhhh kikatala3 dkchi lilabsa hhh,1,Tunisia
10898,Had l3azafa matanehmelhach,-1,Tunisia
10899,امالك ا نور دين,1,Tunisia
10900,لمغربا رقم واحد فشتيح,1,Morocco
10901,مننيتو يسحاب راسو نورة م حشمش,-1,Tunisia
10902,Wald 7ram ki3raf ydardak,1,Yemen
10903,هذا هو سبب سقوط بلاد الاندلس,-1,Yemen
10904,كيشطحوك وسطهم ا نور الدين واحشم على عراضك شوية,1,Morocco
10905,نور الدين سمكة الزامل,1,Tunisia
10906,داكشي علاش المثقفين المغاربة خرتهم تاي حمقوا و لي قرا حتى شبع البلية و الكاس و الموضبة على المقهى كلى يوم و المكانة النور عفوا نوردين دونيا باطمة أمينوكس سعد سعوووود سعدو ديما مبرع و قائمة طويلة وتندم علاش تاندخل نشوف بحال هاذ الفيديوهات المقززة لحقاش تنبغي نحماق .,-1,Algeria
10907,كنبقا شحاااااال مكندخل لهاد اليوتيب ومني كندخل ديما سبحان الله كنلقا هادو مجموعين فشي مناسبة وكيشطحو,1,Morocco
10908,li dkhal bach yd7ak ykhbat leik ...chafto lfnana lmgharba lmkalkhin ha lfasad b3inih,1,Tunisia
10909,بدون تعليق,-1,Sudan
10910,بلد المتحولين جنسيا,1,Modern Standard Arabic
10911,الحلقة زوينة خسراتها الصحفية لي كتقاطع الضيف و مكتخليهش يدوي و نتي ا سحر قلبك بيض ربي ماغاديش يضيعك أبدا الله يفرجها عليك و يغفر ليك ذنوبك.,1,Morocco
10912,قلبي وجعني والله العظيم قصتها مؤلمة ربي يفرجها علينا وعليها وعلى كل محتاج ومغبون والله يعفو علينا وكل مبلي اللهم لاشماتة ربي يبعد علينا البلاء والمصائب ويهدينا قبل مايدينا ويهدي ماخلق إن شاء الله,-1,Saudi Arabia
10913,هاد البنت دنبها أنها نية فوق لقياس.يا ربي ترد بيها وتحفظ وليداتنا من رفقاء السوء.صراحة قصتها مفيدة ومحزنة,-1,Syria
10914,بكاتني!!!! الله يثبتها والله ييسر ليها الامور وينقي طريقها من الشوك!!!! قلبها ابيض!!! وبغات تكون عبرة للمراهقين!!!!,1,Morocco
10915,حقيقة شابة في قمة الطيبة والصراحة الله يفاجيها عليك اختي متخافيش قلبك بيض دعواتنا معاك قصة مؤثرة صراحة بكاتني,-1,Algeria
10916,حرقتلي قلبي الندم أكل عيونها المسكينة ربنا يعطف عليها برحمتو,-1,Palestine
10917,ربي يكون في عونها ياربي,-1,Tunisia
10918,مسكينة باينة فيها بنت الحلال وقلبها بيض والله ماتخيبي ربي عزيز عليه العبد التائب افتحها في وجهك ويسر ليك جميع امورك كلها يارب,-1,Saudi Arabia
10919,الصراحة هاد البنت صريحة وكاتدخل القلب نطلبوا من الله اعونها واكون شي حد سببها يارب,-1,Morocco
10920,الله يرحمها ويجعل مثواه الجنه إن شاء,-1,Qatar
10921,Elle m&#39;a fait pleurer c&#39;est tellement triste... qu&#39;Allah nous pardonne tous,-1,Morocco
10922,C&#39;est touchant,-1,Oman
10923,والله هذ البنت بكاتني من قلبي والله دنيا غدارة,-1,Tunisia
10924,قمة الادب لك كل التقدير والاحترام انتي انسانة راءعة,1,Saudi Arabia
10925,عبرة للمراهقين والمراهقات..النية مابقاتش نافعة خصوصا هاد الوقت صعيبة بزااف..ومكاينش لي يمدلك يد المساعدة..انا دازو عليا بزاف دالإمتحانات بحالها والله..خصوصا فاش الإنسان كيكون نية والله..انا كنبقا غادي هير فالطريق وكنلقا مشاكل فحياتي هير تلبد الواقع..عاد بزاف دالأمور..والإنسان فاش كيدوز من المأساة كيمل من كلشي حيت خيبات الأمل يخ منها وبزااف...والضيفة عندها الحق بزااف..ونفس قصتي تقريبا وصافي..وعاد دوزت الأطباء النفسيين..وبزاف دالمشاكل..لدرجة وصلت لإكتئاب حاد..والكارثة هي فاش كيموتو الوالدين كنعيشو معذبين وفالمشاكل بزااف.. وهاد الكلام خصو معنى عندو معنى عميق بزااف خصوصا الانسان كيكون مراهق كتبالو الحياة زوينة ومنبعد كيمرض بسبب المجتمع المحيط..والمشاكل وهاد الكلام لي كتقوليه صعيب بزاف دالناس يفهموه حيت هادشي متعلق بالفلسلفة!!!,-1,Morocco
10926,بقات في متستهلش الله يعوضها و يفرحها,-1,Libya
10927,قطعات ليا قلبي هاد البنت الله يدير ليها تاويل ديال الخير,-1,Morocco
10928,اللهم استرنا في الدنيا وفي الاخرة وفوق الارض وتحت التراب يارب العالمين أمين ربنا أتنا في الدنيا حسنةً وفي الاخرة حسنةً وقنا عذاب النار سبحان الله وبحمده عدد خلقه ورضا نفسه وزنه عرشه ومداد كلماته استغفر الله العظيم واتوب اليه صلوا على الحبيب المصطفى الشفيع يوم القيامه صلى الله عليه وسلم تسليما كثيراً,-1,Egypt
10929,حبيبتي أول خطوة نصحك بيها ونفسي أولا هي عقد الصلح مع الله توبي وصلي وبكي على ربي ....والله يفتحها فوجهك....ومن يتق الله يجعل له مخرجا ويرزقه من حيث لا يحتسب. الله يسهل عليك أختي,-1,Saudi Arabia
10930,والله بكيت كشفتك قصتك اختي سحر متابعة من الجزائر,-1,Tunisia
10931,Aaaaaa7 eliiik a Denyaa Laay3wdaak Akhtyy Sahaar,-1,Tunisia
10932,تحية من ام مقيمة باسبانيا لسحر بناني اقول لك اختي اي انسان معرض لكثير من تقلبات الحياة لك الفضل كله على احترام صراحتك مازلت الحمد لله صغيرة وجميلة ولايهمك ما جرى صحيح أن الذكريات تؤلم ولكن الباقي اجمل باذن الله لان قلبك عسل وروحك طيبة أحببتك اختي وبنت مدينتي الدار البيضاء كالبحر لازم تسايره والا اغرقك اتمنى لك الخير كله لانك بنت الخير,1,Oman
10933,مسكينة,-1,Libya
10934,سحر تبارك الله عليك دخلتي لقلوب المغاربة كاملين بصراحتك اخلاقك العالية قمة الرقي,1,Algeria
10935,مساعدات الله يزيدك العز !,1,Tunisia
10936,لا اله الا الله لا حول ولا قوه الا بالله اللهم صلي على حبيبنا رسول الله مازال امه حبيبنا رسول الله فيها الخير والله العظيم هذا السيده قطعت قلبي وفيها طيبه في قلبها الله لا يعلم بيها ما نعرفش علاش دخلت القلب بزاف يا ربي يا اختي توفقك وتيسر امرك والحياه مدرسه شكون فينا اللي ما قالش اه من الحياه وقسوتها,-1,Libya
10937,الله يفرج كربك ويزيل همك ويسعدك الله سعادة الدارين يارررررررب العالمين آمين آمين آمين,-1,Saudi Arabia
10938,الله يرد بك ابنتي والله يحسن ليك ويشافيك الشفاء التام يارب المتني قصتك لك الله ونعم الوكيل في كل أمر,-1,Sudan
10939,قصة مؤثرة بكاتني خصها تعاود فيلم,-1,Morocco
10940,الأم كتخاف على ولادها لدرجة كبيرة لا تتصور,-1,Morocco
10941,غادي نموت بالفرحة الى جاني اشعار فيه متابعة جديدة أحبكــــم,1,Morocco
10942,لاحولاولقوة إ ل ب الله العلي العظيم مزيان ملي تلعطتي لتكلمتي فهد شي بش لخرين ياخدها عبرة اللهم لاشمة يارب ايترنا وستر جميع اولد المسلمين اللهم آمين يارب العالمين,-1,Morocco
10943,حمقتني هاد البنت الله يحفظها ويسهر امورها يارب,1,Jordan
10944,إلبنت غلطت وخير الخطاءين التوابين. ماشاء الله عليها واعيه ومثقفه الدنيا علمتها الصح من الغلط نتمنا ليك التوفيق في حياتك تحيه مليءه بالحب والاحترام من الجزاءر موفقه ان شاء الله,1,Libya
10945,كتبت عليك خايب فالأول حذفتها ملي كملت المشاهدة ربي معاك,-1,Morocco
10946,bravo,1,Morocco
10947,الله يرحم اميمتك احبيبتي كونك اني تفتحي قلبك وتحكي عن معاناتك هاذا في حد ذاته توبة واعتراف بالخطأ واكيد ان الله سبحانه وتعالى غادي يقويك ويغلبك على كل المشاق احسني الظن بالله وانشاء الله غادي تبداي حياة جديدة واكيد جميلة لانك الان استفدت من تجربتك,1,Morocco
10948,C&#39;est ce qu&#39;on appelle r ellement الرجوع الى الله Bravo اللهم ردنا اليك ردا جميلا ، و نور طريق كل من اراد الاصلاح بين عبادك يا رب Mes respects,1,Tunisia
10949,لا حول ولا قوة الا بالله العلي العظيم قطعتي لي قلبي اختي ، والله يا فهاذ الوقت مكاين اللي ينصحك من غير اختك ووالديك والى غضبوا عليك حيث شافوك غادية في طريق الضياع ، من غيرهم كون لقاوك تسعاي اختي والله . وحاولي تصالحيهم ما حدهم في الحياة . ودبا نيت راكي مزالة صغيرة والمستقبل قدامك اختي ، خدمي بعرق كتافك حلالا طيبا. وصلحي امورك وخزني لدواير الزمان واكيد غادي تنجحي حيث وجهك نقي ونيتك زوينه . وماتنسايش صلاتك هي اللي غادي تقودك للطريق المستقيم وحياتك غادي تكون فيها البركه . وربي تيبغيك حيث انتي هضرتي بكل صراحه .,-1,Morocco
10950,قال امتي امتي في يوم عسير الا يستحق ان نصلي عليه اللهم صلي وسلم على سيدنا محمد وعلى اله وصحبه اجمعين,-1,Yemen
10951,الذي يجب ان أقوله لكي الدنيا هي دار ابتلاء، والله لاينسى احد.اتمنى لك ان تبدءي حياة جديدة مليئة بالأمل ولا تهتمي لاحد,1,Oman
10952,انا تفرجت فهاد البرنامج لي عجبني بزااف و فيه مواضيع مهمة غير هو لي عصبني سميرة تتبقا تتقاطع بزااف اي ضيف تتجيبو و هاد البنت حمقاتني بزااف بكيت و ضحكت معاها حسيت بيها بزاف والله الله يدير ليها تاويل ديل الخير تستاهل كل خير الله يوفقها فحياتها,1,Morocco
10953,قبل ماتقول الضيفة انها كانت مدمنة .اخبرتنا المذيعة,1,Saudi Arabia
10954,كل بنو اءدم خطاء وخير الخطاؤون التوابون الله يحفظك وردك الطريق المستقيم بكيتني الله ( قل يا عبادي الذين اسرفوا على انفسهم لا تقنطو من رحمة الله أن الله يغفر الذنوب جميعا ),-1,Saudi Arabia
10956,مسكينة بقات فيا,-1,Morocco
10957,Maskina b9at fiya maskina makanch 3arfa .ba3d marad lwalidin sabab hasit biya fi lakhar,-1,Tunisia
10958,Comme Elle est belle cette fille machaellah mais mais mais a m&#39;a d truit quand j&#39;ai entendu son histoire rah maharm lah hadchi Ila sa rah 3arf sabab yaaaa Rabi thdiha yaaaa rbi tw9f 3la rjliha w tbda mn 0,-1,Tunisia
10959,واحد المرة مشيت الكازينو مزكان مي شربت قهيوة قرعة ذيال سيدي علي خرجت,1,Tunisia
10960,عند ليك خدمة زوينة femme de m nage,1,Morocco
10961,المذيعة كطير من المقلة السلامة ياربي,-1,Morocco
10962,والله لعظم ليقطع ليا قلبي مشي الفوس ليشو ليك الحرام بقفيا الأب ديالك مسكين لي تشتات ليه عيلة تو وشات ليه صحتو وزتي عليه ملي بعتي لدر ليخل ليك تستري فيها فهدك لوقت كن محتجك توقفي فجنبو يكهوا حياتك واخا متكونيش عرفة متخليه وهوا ضرير الله يسامح ليك,-1,Morocco
10963,شحال كتقطعي لهدرا لناس تكرهينا فل فيديو,1,Morocco
10964,صحفية كثيرة الكلام و تقطع كلام الظيفة كثيرا تسألها و لا تتركها تجيب,-1,Saudi Arabia
10965,وليتي تبارك الله ضليعة في القمار,1,Morocco
10966,تقليد شيطانة لمقلشة برك هادي ندمت تعنا مندمتش ههه,1,Algeria
10967,لاحولاولقوة إ ل ب الله العلي العظيم عصبتين يالصفية مخليتيها تهضر الله يرحمها وي اجعل متوها الجناة هدو هما العيلات المغريبة ملي كيعشو فحش الطراء بدل ميعيشو سدتد المجتمع يدرو جمعية وسعود الفرقاء كبقو كيتسناو كرشهم وشهوات هم يمتا غيشبعو تبي إلى الله وتوبة إلى الله هي الملجااء الوحيد هي الرحة النفسية,-1,Morocco
10968,سميرة سكتي شوية حترمي ضيوف دياك ضربتني فى رأسي,-1,Morocco
10969,ناري صوارخ كيتشايرو,1,Morocco
10970,ih ya wadi nas laflos fin kaylohoha o nas msakan mdarban 3la 100 darham .wala fi europa mdarban 3la 20 euro,-1,Yemen
10971,3asebatni Makate3rafchi t7awar M3a dayfa wakha kunt bagha nkemel l&#39;histoire diala ma9edartch.. T3alem tsanet ketar matehdar w t9ata3 la parole wt jug,-1,Tunisia
10972,الصحفية تقاطع بزاف فالهدرة,-1,Algeria
10973,مقدمة البرنامج كتكلم كتر من الضيفة وكتقاطعها بزااف عصباتني,-1,Morocco
10974,وعباد الله قولوا لسميرة تسكت,-1,Tunisia
10975,ههههههه دابا المديعة لاعبة تعلم المشاهدين القمار و الكازينو هههههه فين تهيم المشاهدين نظام الكازينو !؟!؟,-1,Morocco
10976,Khti Sahar kol Mara kan3awad natfaraj fi la vid o diyalak onabki nti sebhana lah 9albak zwin nti rabi brak Mali hdak ofa9ti yarit isstafdo kol bnat lah ija3lak une femme saliha otoubi ila lah Ina laha rafour Rahim un gros bisou toi sahar man,1,Tunisia
10977,مذيعة فاشلة تستعرض بعض من الكلمات الثقافية وليس لها القدرة في محاورة بروفيشينال ل ضيف من عامة الشعب لا حايز على جايزة نوبل ولا غيرو ... اللي قال انك صحفية ظلمك,-1,Libya
10978,مضيفة لا تعرف مهنة المقابلات ، كتبرزت المستمع بززززززز,-1,Morocco
10979,للاسف واقع معاش للاسف الشيطان يغوي بني ادم إلى ان يفقد كل شيء حيث لا ينفع الندم ألمتني حالة هذه الفتاة الطيبه التي قالت قصتها بكل جرأة ونصحت باقي المبتلين بهذا البلاء أن يتوقفوا ويبتعدوا عن طريق الهلاك والتهلكة ألمني قلبي كثيرا لأن لدي شخص عزيز يمر بنفس الحاله حاليا ويخسر أمواله الطائلة في هذا الهم لكن للاسف لا حياة لمن تنادي أنا أقولها وبكل حرقة وآسفاه على من يتبع هذا الطريق الذي لارجعة منه اذا دخلته الا من رحم ربي,-1,Oman
10980,ها خلي المرا تهدر,-1,Morocco
10982,تكت قموم سكري ولد امانوسقاو m@?,-1,Iraq
10983,من سلطنة عمان نقدم تعازينا لأهل ريان والشعب المغربي طير من طيور الجنة الله يصبر أهله يارب,-1,Algeria
10984,رحمك الله يا ريان انت طير من طيور الجنه الله يرحمه و يسكنه فسيح جناته. الله يصبر والديه. تعازينا لعائته كريمة و لشعب المغربي. اختكم جزائرية,-1,Tunisia
10985,ااااه كم انتظرنا لحظة خروجك من ذاك البئر المظلم وعودتك لحضن أمك يا ريان كانت قلوب الجزائريين وكل العرب ودعواتهم دائما معك يا صغيري لكن قدّر الله و ماشاء فعل إنا لله وإنا إليه راجعون الله يرحمك ويسكنك فسيح جناته ويلهم أهلك وذويك الصبر والسلوان,-1,Oman
10986,إنا لله وإنا إليه راجعون و الله رأيناه حتى في أحلامنا هذا الطفل البريء الذي دخل قلوب البشرية دون إستئذان رحمة الله تعالى عليه و صبرا جميلا لوالديه و خصوصا أمه نحن أمهات ونشعر بألمك,-1,Algeria
10987,الله يصبرك يا الميمة...أنا ماهوش ولدي وشفت غي من بعيد وراه قلبي محروق..بكيت عليه مرات...الله يفرغ عليك الصبر من عندو..ريان الله يلاقينا بيك فالجنة ولدي,-1,Tunisia
10988,. J&#39;ai plus les mots dire walah. Sa me fait tellement de peine. Sa voit que c&#39;est une famille simple. Ya Rabi ikhafef u isaber hum . Un norme soutien Alg rien du fond de nos c urs . Rabi i3awadkum khawti. Rahu fi l&#39;jena,-1,Morocco
10989,بكات العين و القلب مجروح إن لله وإن إليه راجعون البقاء لله ربي يرحمك ريان تعازينا الخالصة لام ريان تعازينا الخالصة لابوه تعازينا الخالصة لاخوته و كل العاءلة و كل من عنده قلب حنين,-1,Saudi Arabia
10990,ان العين لتدمع وان القلب ليحزن ان لله وان اليه راجعون عظم الله اجركم وربي يصبركم من الجزائر,-1,Tunisia
10991,إنا لله وإنا إليه راجعون,-1,Modern Standard Arabic
10992,يا ختي لعزيزة ربي يصبرك ويصبرنا هذا وليدنا، سنفتقدك يا حبيبي ريان،وانا لفرافك لمحزونون، هو عند أرحم الراحمين في جنات الخلد، ارقد بسلام يا ابني,-1,Tunisia
10993,إن العين لتدمع وإن القلب ليحزن ونحن على فراقك يا ريان لمحزونون إنا لله وإنا إليه راجعون ربي يرحمه طيرا من طيور الجنة إن شاء الله وربي يصبر ميمتو على فلذة كبدها وتتلاقاه فالجنة إن شاء الله,-1,Saudi Arabia
10994,رحمك الله يا طفل المغرب والإنسانية جمعاء واسكنك فسيح جناته وصبر والديك ونحن جميعا عن رحيلك,-1,Modern Standard Arabic
10995,انا لي الله وانا اليه راجعون ربي يرحمو ويصبر ميمتو طير من طيور الجنة تعزينا لعائلة الطفل ريان ولشعب المغربي الشقيق,-1,Morocco
10996,عزائنا و عزائكم واحد رحمك الله يا أخي الصغير,-1,Saudi Arabia
10997,الله يرحمو ياربي شحال بكيت عليه اوحسيت بيك حيت حتى انا مات ليا والدي الله يقويك الميمة الحبيبة,-1,Morocco
10998,تعازي ومواساة أهالي المغرب قلوبنا محروق عليه قدر لله و مشاء فعل إن الله وإن إليه راجعون و الوالدة الكريمة ربي يعطيك الصبر نشاء الله ويكون وليدك من أهل الجنة أمين يارب العالمين,-1,Saudi Arabia
10999,من العراق نقدم تعازينا لاهل ريان وللشعب المغربي انا الله وانا اليه راجعون,-1,Modern Standard Arabic
11000,الله ينطيكم الصبر والسلوان والله قلوبنا تقطعت الله يرحمه ويجعل مثواه الجنه يارب,-1,Oman
11001,تعازينا لأهل ريان وللشعب المغربي الشقيق الله يرحمه,-1,Saudi Arabia
11002,الله يصبر اهلو ياربي امين مسكين بقا فيا بزاف الله يرحمك يا ريان اللهم اجعله طيرا من طيور الجنة إن الله وانا ليه راجعون,-1,Morocco
11003,والله قلبي تحرق عليه ياختي ربي يرحمو ويصبرك ويصبر كل من حزن عليه,-1,Saudi Arabia
11004,والله العظيم الا القلب كيتقطع عليك يا ريان رحمك الله ورزقك الفردوس الاعلى,-1,Morocco
11005,لا حول ولا قوة الا بالله ان لله و ان اليه راجعون تعازيا الخالصة سيدتي تعازيا لكل الشعب المغربي قلوبنا تتقطع و تحرقنا و تكوينا علي ريان وليدنا ربي يصبركم ربي يصبركم,-1,Tunisia
11006,Mon c ur saigne Toutes nos condol ances la famille . De France usa Canada Italie Qu Allah lui accorde le plus haut degr du paradis et qu il apaise la douleur de ses parents Amine,-1,Morocco
11007,ربي يصبرها والله حنا لي من بعيد ربينا عليه الكبدة وقطعلنا قلوبنا عينيا نشفو من دموع من كثرة ما تاملت يخرج حي قدر الله وما شاء فعل ربي يرحمو ويسكنو فسيح جنانه,-1,Algeria
11008,اللهم اجعله طيرا من طيور الجنة شفيعا مجابا لوالديه اللهم أعظم به أجورهما وثقل به موازينهما.. اللهم ارحم ريان وأنزل على أهله الصبر والسلوان يا رب العالمين&quot;,-1,Modern Standard Arabic
11009,من الجزائر نقدم لكم تعازينا الحارة إن الله وأن إليه راجعون,-1,Modern Standard Arabic
11010,ربي يرحمو ويصبر والديه تعازينا الخالصة للعائلة والشعب المغربي الشقيق,-1,Morocco
11011,الله يرحمو ويصبر والديه ياربي آمين,-1,Morocco
11012,إنا لله وانا اليه راجعون عظم الله أجركم وأحسن عزائكم والهمنا جميعاً الصبر والسلوان,-1,Oman
11013,اللهم ارحم جميع المسلمين. أطفال سوريا و فلسطين و اليمن و المغرب و الله يصبر أبائهم,-1,Algeria
11014,العين تدمع والقلب ليحزن ولا نقول إلا ما يرضي الله إنا لله وإنا إليه راجعون والله إننا لمحزونون لفراقك يا صغيري عزاءنا واحد كلنا تشوينا فولدنا ريان,-1,Modern Standard Arabic
11015,انا لله و انا اليه راجعون الله يا ربي مسكينة الحنينة الله يصبرك و الله يرحموا ريان طير من طيور الجنة,-1,Tunisia
11016,قسما بالله يعجز اللسان عن التعبير و القلب يكاد ان ينفجر من الحزن عظمة الله اجركم وغفر لميتكم وأسكنه الفردوس الأعلى نشالله يارب,-1,Tunisia
11017,الله يرحمو ويغفرله ويجعل مثواه الجنة ويصبر أهله وذويه الصبر والسلوان وإنا لله وإنا إليه راجعون,-1,Oman
11018,لا حول ولا قوة الا بالله العلي العظيم الله يرحمه برحمته الواسعة,-1,Saudi Arabia
11019,لن ننساك يا ريان الى جنة الخلد يا صغيري الله يصبرك أختي ويعوضك خير في وليدك تلقايه في الجنة يا رب ريان حرق لينا قلوبنا,-1,Egypt
11020,ربي يرحمه ويجعل مثواه الجنة ويصبر أهله وكامل المغاربة والعالم العربي أختكم من الجزائر,-1,Morocco
11021,يا قلبي آه آه الله يصبركم ويصبرنا على فراقه الله يرحمه وشفيع لكم يوم القيامة يارب,-1,Saudi Arabia
11022,ربي يكون في عونك ياختي والله يبدلك محبتو بالصبر على فقدانو و الله غير قطعت القلوب معاك ياريان ربي يرحمك برحمته الواسعة إن شاء الله,-1,Algeria
11023,كلماتها قسمتلي قلبي . من الجزائر تعازينا الخالصة ليها ولوالده وعايلته والشعب المغربي عامة ونعزي انفسنا ايضا..دعيناله لكن قدر الله وماشاء فعل,-1,Oman
11024,راح وليدك تلقايه في الجنة ان شاء الله ورب يصبرك ويصبرنا ياختي,-1,Iraq
11025,إنا الله وإنا إليه راجعون أنت في قلوبنا ياريان,-1,Modern Standard Arabic
11026,الله يصبرك يا اختي. والله يصبرنا جميعا. صعب ومستحيل ننسى الملاك ريان. انا لله وإنا إليه راجعون. والله تعبنا نفسانيا كبيرا وصغيرا على فراق ريان ،فما بالك انت يا اختي وابوه واخواتو الله يصبركم هنيئا لريان بالجنه. قدر الله ماشاء فعل,-1,Saudi Arabia
11027,من الجزائر أقدم احر التعازي للبلد الشقيق المغربي وعائلة ريان بالاخص كما أتمنى من الله وجل أن يلهمكم ويلهمنا الصبر والسلوان على فقدان هذا الملائكة الصغير فقل لن يصيبنا الا ماكتبه الله لنا وصبرا جميلا والله المستعان,-1,Modern Standard Arabic
11028,قلبي راهو يتقطع مرقدتش الليل ربي يصبرها ان شاء الله و يعوضها و يهون عليها,-1,Algeria
11029,الله يرحمه و يغفر له ويجعل مئواه الجنة و ربي يصبر أهله و يلهمهم الصبر و السلوان والله يرحم أمة محمد أجمعين,-1,Libya
11030,انا لله وانا اليه راجعون #ريان طير من طيور الجنة الله يرحمه ويسكنه فسيح جناته يارب وينطي الصبر لاهله ان شاء الله تعازينا من العراق للشعب المغربي .,-1,Oman
11031,ادعو الله رب يصبرها على فراق وليدها ،يارب,-1,Algeria
11032,بسم الشعب الجزائري اعزي الشعب المغربي ريان ابننا كاملين وبكينا عليه كاملين ربي يرحمو ويجعلو من اهل الجنة,-1,Oman
11033,ربي يرحمو ويجعل مثواه الجنه،,-1,Libya
11034,الله يصبرك أ لميمة و الله قلوبنا تتعصر من الحزن و لكن هذا قدر الله,-1,Algeria
11035,رحمك الله يا ريان .. رحلت وبقيت قصتك .. ومن بئر موحش مهجور .. إلى جنان الخلد في كنف إبراهيم الخليل عليه السلام .. وتعازينا لوالديك وأهلك ولأنفسنا ولكافة الشعب المغربي وللعالم وإنا لله وإنا إليه راجعون,-1,Modern Standard Arabic
11036,الله يعطيكم الصبر تقطع لينا قلبنا على ولدنا ريان,-1,Tunisia
11037,الله يصبرك يا امي,-1,Saudi Arabia
11038,ربي يرحمك يا ريان نظرات الأم قطعتلي قلبي تمنيت جيت غادي يا ريان... كنت نتطوع و نخرجك مهما تكلف الأمر كل التعازي لخاوتنا المغاربة و عائلة ريان من تونس,-1,Algeria
11039,لا تبكي يا اماه دموعك غالية علينا ان الله ان احب عبدا ابتلاه اتمنى لك الصبر على فقدان ريان,-1,Yemen
11040,والله بكيت بزاف عليه ،,-1,Algeria
11041,الله يرحموا فهو طير من طيور الجنة فكل الجزائر حزينة عليك يااا ريان,-1,Algeria
11042,إنا الله ونا إليه راجعون الطفل ريان متواه الجنة إنشاءالله إدعومعه,-1,Syria
11043,الله يرحمه ويجعله من أهل الجنة,-1,Qatar
11044,والله لا زال قلبي محروق كأن العافية شعلة فيه يا أماه ستلتقيان في الجنة بإذن الرحمان,-1,Modern Standard Arabic
11045,الله يرحمو ويصبرواليديه,-1,Morocco
11046,الله يرحمك يا ريان وليدي ربي يصبرك خيتي الجزائر تبكيك ياريان,-1,Tunisia
11047,الله يصبرك يا ام ريان والله مصابكم مصابنا وبكيت من قلبي لما شفت بالبث المباشر خبر الوفاة,-1,Saudi Arabia
11048,والله تكوينا وتشوينا عليه ربي يرحمو ،خبر وفاتو كانت صدمة كبيرة ربي يرحمو ويصبر اهلو,-1,Morocco
11049,كلامها اوجعني أكثر مما كنت موجوعه ياالله صبر قلبها وقلب والدة,-1,Saudi Arabia
11050,ربي يصبركم,-1,Tunisia
11051,تعازينا لأهل ريان انا لله وانا اليه راجعون الله يصبرك يا ميمتي والله يصبرنا على فراقه يا رب,-1,Saudi Arabia
11052,والله يوجع القلب الله يرحمه و يسكنه فسيح جناته,-1,Tunisia
