,Sentence_ID,sentence,Tokens,POS_Tags,Dialect
2804,2805,و س يزول الطغاة و ما ذلك على الله ب عزيز .,"['و', 'س', 'يزول', 'الطغاة', 'و', 'ما', 'ذلك', 'على', 'الله', 'ب', 'عزيز', '.']","['PRT', 'PRT', 'VRB', 'NOM', 'PRT', 'PRT', 'NOM', 'PRT', 'PROP', 'PRT', 'NOM', 'PNX']",Oman
2805,2806,عجيب جدا ، يفرح الإنسان و يسعد محتفلا و جنازة في بيته أو عند جيرانه نفس اليوم ،,"['عجيب', 'جدا', '،', 'يفرح', 'الإنسان', 'و', 'يسعد', 'محتفلا', 'و', 'جنازة', 'في', 'بيته', 'أو', 'عند', 'جيرانه', 'نفس', 'اليوم', '،']","['NOM', 'NOM', 'PNX', 'VRB', 'NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'NOM+NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
2806,2807,ف طرد العدو المستعمر المتوحش أولى من كل عمل أي كان ،,"['ف', 'طرد', 'العدو', 'المستعمر', 'المتوحش', 'أولى', 'من', 'كل', 'عمل', 'أي', 'كان', '،']","['PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'PNX']",Morocco
2807,2808,و هذا ينطبق على الخلق كله و ليس الإنسان ف حسب ،,"['و', 'هذا', 'ينطبق', 'على', 'الخلق', 'كله', 'و', 'ليس', 'الإنسان', 'ف', 'حسب', '،']","['PRT', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM+NOM', 'PRT', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Morocco
2808,2809,الكل يدافع عن حدوده و يحمي صغاره و مجتمعه من العدو ك ولي .,"['الكل', 'يدافع', 'عن', 'حدوده', 'و', 'يحمي', 'صغاره', 'و', 'مجتمعه', 'من', 'العدو', 'ك', 'ولي', '.']","['NOM', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'VRB', 'NOM+NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Tunisia
2809,2810,أحب أن أوجه كلامي إلى كل من ينتقد حماس ،,"['أحب', 'أن', 'أوجه', 'كلامي', 'إلى', 'كل', 'من', 'ينتقد', 'حماس', '،']","['VRB', 'PRT', 'VRB', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'PROP', 'PNX']",Modern Standard Arabic
2810,2811,اتقوا الله ،,"['اتقوا', 'الله', '،']","['VRB', 'PROP', 'PNX']",Tunisia
2811,2812,لو كانت حماس تريد سلطة ل اعترفت ب إسرائيل و فكت الحصار و نهبت أموال الشعب كما فعلت فتح .,"['لو', 'كانت', 'حماس', 'تريد', 'سلطة', 'ل', 'اعترفت', 'ب', 'إسرائيل', 'و', 'فكت', 'الحصار', 'و', 'نهبت', 'أموال', 'الشعب', 'كما', 'فعلت', 'فتح', '.']","['PRT', 'VRB', 'PROP', 'VRB', 'NOM', 'PRT', 'VRB', 'PRT', 'PROP', 'PRT', 'VRB', 'NOM', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'VRB', 'PROP', 'PNX']",Saudi Arabia
2812,2813,إن الذين يشجعون فتح لا يعلمون من ءمرهم شيئا .,"['إن', 'الذين', 'يشجعون', 'فتح', 'لا', 'يعلمون', 'من', 'ءمرهم', 'شيئا', '.']","['PRT', 'NOM', 'VRB', 'PROP', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'NOM', 'PNX']",Modern Standard Arabic
2813,2814,أ ليس هم من باعوا القضية ؟,"['أ', 'ليس', 'هم', 'من', 'باعوا', 'القضية', '؟']","['PRT', 'VRB', 'NOM', 'NOM', 'VRB', 'NOM', 'PNX']",Modern Standard Arabic
2814,2815,أ ليس هم من باعوا الشعب ؟,"['أ', 'ليس', 'هم', 'من', 'باعوا', 'الشعب', '؟']","['PRT', 'VRB', 'NOM', 'NOM', 'VRB', 'NOM', 'PNX']",Sudan
2815,2816,أ ليس هم من وضعوا ءيديهم في أيدي العدو ؟,"['أ', 'ليس', 'هم', 'من', 'وضعوا', 'ءيديهم', 'في', 'أيدي', 'العدو', '؟']","['PRT', 'VRB', 'NOM', 'NOM', 'VRB', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
2816,2817,أتساءل ما الذي يمنع أولئك المؤيدين ل الأنظمة الفاسدة الذين يسبون الجزيرة و ينعتونها ب الخيانة و العمالة من كتابة ءسماءهم الحقيقية و التخفي ب نعوت و صفات .,"['أتساءل', 'ما', 'الذي', 'يمنع', 'أولئك', 'المؤيدين', 'ل', 'الأنظمة', 'الفاسدة', 'الذين', 'يسبون', 'الجزيرة', 'و', 'ينعتونها', 'ب', 'الخيانة', 'و', 'العمالة', 'من', 'كتابة', 'ءسماءهم', 'الحقيقية', 'و', 'التخفي', 'ب', 'نعوت', 'و', 'صفات', '.']","['VRB', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'PROP', 'PRT', 'VRB+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM+NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
2817,2818,اتركوا استعارة الألقاب ل المعارضين الذين يخشون على ءنفسهم من المخابرات السورية ، التي لم تترك موقعا و لا مكانا إلا و دست فيه عملاءها .,"['اتركوا', 'استعارة', 'الألقاب', 'ل', 'المعارضين', 'الذين', 'يخشون', 'على', 'ءنفسهم', 'من', 'المخابرات', 'السورية', '،', 'التي', 'لم', 'تترك', 'موقعا', 'و', 'لا', 'مكانا', 'إلا', 'و', 'دست', 'فيه', 'عملاءها', '.']","['VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'PRT', 'NOM', 'PRT', 'PRT', 'VRB', 'PRT+NOM', 'NOM+NOM', 'PNX']",Saudi Arabia
2818,2819,مهد علىي يلفق جميع الأخبار ،,"['مهد', 'علىي', 'يلفق', 'جميع', 'الأخبار', '،']","['VRB', 'PRT+NOM', 'VRB', 'NOM', 'NOM', 'PNX']",Tunisia
2819,2820,ليس هناك هذا العدد من القتلى .,"['ليس', 'هناك', 'هذا', 'العدد', 'من', 'القتلى', '.']","['VRB', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
2820,2821,بس هناك 14 بينهم ثلاثة مدنيين .,"['بس', 'هناك', '14', 'بينهم', 'ثلاثة', 'مدنيين', '.']","['NOM', 'NOM', 'NOM', 'NOM+NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
2821,2822,لا أعرف لماذا هذا الصحفي يفبرك دائما الخبر و الصور .,"['لا', 'أعرف', 'لماذا', 'هذا', 'الصحفي', 'يفبرك', 'دائما', 'الخبر', 'و', 'الصور', '.']","['PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
2822,2823,كثيرا ما تابعت و هو يموه الجمهور ب تقديم صور ليست هي كما يعرضها .,"['كثيرا', 'ما', 'تابعت', 'و', 'هو', 'يموه', 'الجمهور', 'ب', 'تقديم', 'صور', 'ليست', 'هي', 'كما', 'يعرضها', '.']","['NOM', 'PRT', 'VRB', 'PRT', 'NOM', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM', 'PRT', 'VRB+NOM', 'PNX']",Saudi Arabia
2823,2824,الجزيرة . نت معروفة ب المصداقية لكن هذا الرجل يشوه صورة الموقع الرائد ،,"['الجزيرة', '.', 'نت', 'معروفة', 'ب', 'المصداقية', 'لكن', 'هذا', 'الرجل', 'يشوه', 'صورة', 'الموقع', 'الرائد', '،']","['PROP', 'PNX', 'PROP', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
2824,2825,اتقوا فيما تعرضونه .,"['اتقوا', 'فيما', 'تعرضونه', '.']","['VRB', 'PRT', 'VRB+NOM', 'PNX']",Iraq
2825,2826,أنا إنسان شيوعي . . .,"['أنا', 'إنسان', 'شيوعي', '.', '.', '.']","['NOM', 'NOM', 'NOM', 'PNX', 'PNX', 'PNX']",Jordan
2826,2827,و لكنني أقدر حماس و أشد على ءيديهم ل ءنهم صدقا ، أحرص الناس على الدم الفلسطيني ،,"['و', 'لكنني', 'أقدر', 'حماس', 'و', 'أشد', 'على', 'ءيديهم', 'ل', 'ءنهم', 'صدقا', '،', 'أحرص', 'الناس', 'على', 'الدم', 'الفلسطيني', '،']","['PRT', 'PRT+NOM', 'VRB', 'PROP', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'PRT+NOM', 'VRB', 'PNX', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Algeria
2827,2828,و لكن إن كان لا بد من الدم ل استئصال تلك الفئة التي سرقت مننا الأمل و الحياة ف خذوا من دمي و دماء أخرى . . .,"['و', 'لكن', 'إن', 'كان', 'لا', 'بد', 'من', 'الدم', 'ل', 'استئصال', 'تلك', 'الفئة', 'التي', 'سرقت', 'مننا', 'الأمل', 'و', 'الحياة', 'ف', 'خذوا', 'من', 'دمي', 'و', 'دماء', 'أخرى', '.', '.', '.']","['PRT', 'PRT', 'PRT', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT+NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PNX', 'PNX']",Modern Standard Arabic
2828,2829,يا عالم فتح قتلت فينا كل شيء أصيل ،,"['يا', 'عالم', 'فتح', 'قتلت', 'فينا', 'كل', 'شيء', 'أصيل', '،']","['PRT', 'NOM', 'PROP', 'VRB', 'PRT+NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Tunisia
2829,2830,باعتنا و ذهبت ب كرامةنا ،,"['باعتنا', 'و', 'ذهبت', 'ب', 'كرامةنا', '،']","['VRB+NOM', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'PNX']",Saudi Arabia
2830,2831,لا تحكي و أنتم لا تعلمون الواقع . . .,"['لا', 'تحكي', 'و', 'أنتم', 'لا', 'تعلمون', 'الواقع', '.', '.', '.']","['PRT', 'VRB', 'PRT', 'NOM', 'PRT', 'VRB', 'NOM', 'PNX', 'PNX', 'PNX']",Algeria
2831,2832,انتهى أمر المعارضة ل أن الناتو لم يتدخل ، ل أن هناك نوعان من الناتو هما : الناتو الذي يأتي و رءيناه في ليبيا ، و الناتو الذي لا يأتي و قد شبعنا منه في سوريا ،,"['انتهى', 'أمر', 'المعارضة', 'ل', 'أن', 'الناتو', 'لم', 'يتدخل', '،', 'ل', 'أن', 'هناك', 'نوعان', 'من', 'الناتو', 'هما', ':', 'الناتو', 'الذي', 'يأتي', 'و', 'رءيناه', 'في', 'ليبيا', '،', 'و', 'الناتو', 'الذي', 'لا', 'يأتي', 'و', 'قد', 'شبعنا', 'منه', 'في', 'سوريا', '،']","['VRB', 'NOM', 'NOM', 'PRT', 'PRT', 'PROP', 'PRT', 'VRB', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'PRT', 'PROP', 'NOM', 'PNX', 'PROP', 'NOM', 'VRB', 'PRT', 'VRB+NOM', 'PRT', 'PROP', 'PNX', 'PRT', 'PROP', 'NOM', 'PRT', 'VRB', 'PRT', 'PRT', 'VRB', 'PRT+NOM', 'PRT', 'PROP', 'PNX']",Sudan
2832,2833,و ل المزيد من الإيضاح ف إن ناتو سوريا هو نفسه الخالق الناطق ناتو ليبيا و لكنه لا يأتي ،,"['و', 'ل', 'المزيد', 'من', 'الإيضاح', 'ف', 'إن', 'ناتو', 'سوريا', 'هو', 'نفسه', 'الخالق', 'الناطق', 'ناتو', 'ليبيا', 'و', 'لكنه', 'لا', 'يأتي', '،']","['PRT', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'PRT', 'PROP', 'PROP', 'NOM', 'NOM+NOM', 'NOM', 'NOM', 'PROP', 'PROP', 'PRT', 'PRT+NOM', 'PRT', 'VRB', 'PNX']",Sudan
2833,2834,و . . . . . . دمتم .,"['و', '.', '.', '.', '.', '.', '.', 'دمتم', '.']","['PRT', 'PNX', 'PNX', 'PNX', 'PNX', 'PNX', 'PNX', 'VRB', 'PNX']",Morocco
2834,2835,نظام عصابات الأسد يطلق النار في حمص في نفس وقت وجود فريق الأمم المتحدة ؛,"['نظام', 'عصابات', 'الأسد', 'يطلق', 'النار', 'في', 'حمص', 'في', 'نفس', 'وقت', 'وجود', 'فريق', 'الأمم', 'المتحدة', '؛']","['NOM', 'NOM', 'PROP', 'VRB-PASS', 'NOM', 'PRT', 'PROP', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PROP', 'PROP', 'PNX']",Modern Standard Arabic
2835,2836,من أجل تخويفهم و ءقناعهم ب ضرورة التنسيق مع الأمن و الشبيحة ، من أجل توجيههم إلى أماكن يتواجد فيها الشبيحة و ءهاليهم ، و إلى المناطق العلوية الموالية ل نظام عصابات الأسد ب حماية الأمن المجرم .,"['من', 'أجل', 'تخويفهم', 'و', 'ءقناعهم', 'ب', 'ضرورة', 'التنسيق', 'مع', 'الأمن', 'و', 'الشبيحة', '،', 'من', 'أجل', 'توجيههم', 'إلى', 'أماكن', 'يتواجد', 'فيها', 'الشبيحة', 'و', 'ءهاليهم', '،', 'و', 'إلى', 'المناطق', 'العلوية', 'الموالية', 'ل', 'نظام', 'عصابات', 'الأسد', 'ب', 'حماية', 'الأمن', 'المجرم', '.']","['PRT', 'NOM', 'NOM+NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM+NOM', 'PRT', 'NOM', 'VRB', 'PRT+NOM', 'NOM', 'PRT', 'NOM+NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PROP', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Algeria
2836,2837,أقول ل عباس ، و زمرةه دحلان ، و ءشكاله ، و ل زعماء الاعتدال العربي ، اتقوا الله في دماء شهداءكم .,"['أقول', 'ل', 'عباس', '،', 'و', 'زمرةه', 'دحلان', '،', 'و', 'ءشكاله', '،', 'و', 'ل', 'زعماء', 'الاعتدال', 'العربي', '،', 'اتقوا', 'الله', 'في', 'دماء', 'شهداءكم', '.']","['VRB', 'PRT', 'PROP', 'PNX', 'PRT', 'VRB+NOM', 'PROP', 'PNX', 'PRT', 'NOM+NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX', 'VRB', 'PROP', 'PRT', 'NOM', 'NOM+NOM', 'PNX']",Tunisia
2837,2838,هل أطفال فلسطين من القاعدة يا عباس ؟,"['هل', 'أطفال', 'فلسطين', 'من', 'القاعدة', 'يا', 'عباس', '؟']","['PRT', 'NOM', 'PROP', 'PRT', 'PROP', 'PRT', 'PROP', 'PNX']",Sudan
2838,2839,ءذكركم ءنه لا بد في يوم من الأيام س تلاقون الله العزيز القدير ،,"['ءذكركم', 'ءنه', 'لا', 'بد', 'في', 'يوم', 'من', 'الأيام', 'س', 'تلاقون', 'الله', 'العزيز', 'القدير', '،']","['VRB+NOM', 'PRT+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'VRB', 'PROP', 'PROP', 'PROP', 'PNX']",Sudan
2839,2840,ب ماذا س تجيبون أمام الله ؟,"['ب', 'ماذا', 'س', 'تجيبون', 'أمام', 'الله', '؟']","['PRT', 'NOM', 'PRT', 'VRB', 'NOM', 'PROP', 'PNX']",Modern Standard Arabic
2840,2841,اتفقنا مع أعداء الله اليهود ل أن أطفال فلسطين من القاعدة ؟,"['اتفقنا', 'مع', 'أعداء', 'الله', 'اليهود', 'ل', 'أن', 'أطفال', 'فلسطين', 'من', 'القاعدة', '؟']","['VRB', 'NOM', 'NOM', 'PROP', 'NOM', 'PRT', 'PRT', 'NOM', 'PROP', 'PRT', 'PROP', 'PNX']",Libya
2841,2842,مصيركم مزابل التاريخ مهما طال الزمن و النار مثوىكم إن شاء الله .,"['مصيركم', 'مزابل', 'التاريخ', 'مهما', 'طال', 'الزمن', 'و', 'النار', 'مثوىكم', 'إن', 'شاء', 'الله', '.']","['NOM+NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM+NOM', 'NOM', 'VRB', 'PROP', 'PNX']",Libya
2842,2843,أنا فلسطيني ساكن غزة ،,"['أنا', 'فلسطيني', 'ساكن', 'غزة', '،']","['NOM', 'NOM', 'NOM', 'PROP', 'PNX']",Yemen
2843,2844,إن الذين لا يريدون ل الإسلام أن ينتصر يكرهون حماس و يكرهون ءفعالها ،,"['إن', 'الذين', 'لا', 'يريدون', 'ل', 'الإسلام', 'أن', 'ينتصر', 'يكرهون', 'حماس', 'و', 'يكرهون', 'ءفعالها', '،']","['PRT', 'NOM', 'PRT', 'VRB', 'PRT', 'NOM', 'PRT', 'VRB', 'VRB', 'PROP', 'PRT', 'VRB', 'NOM+NOM', 'PNX']",Modern Standard Arabic
2844,2845,و كان يجب على حماس أن تتخذ هذا القرار باكرا قبل أن يأخذوا الدعم من أمريكا و مصر .,"['و', 'كان', 'يجب', 'على', 'حماس', 'أن', 'تتخذ', 'هذا', 'القرار', 'باكرا', 'قبل', 'أن', 'يأخذوا', 'الدعم', 'من', 'أمريكا', 'و', 'مصر', '.']","['PRT', 'VRB', 'VRB', 'PRT', 'PROP', 'PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'PROP', 'PRT', 'PROP', 'PNX']",Modern Standard Arabic
2845,2846,و ءبشركم يا مسلمين أن الإسلام منتصر في فلسطين و من ثم باقي الدول العربية ،,"['و', 'ءبشركم', 'يا', 'مسلمين', 'أن', 'الإسلام', 'منتصر', 'في', 'فلسطين', 'و', 'من', 'ثم', 'باقي', 'الدول', 'العربية', '،']","['PRT', 'VRB+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'PROP', 'PRT', 'PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Egypt
2846,2847,و تحية ل الجزيرة .,"['و', 'تحية', 'ل', 'الجزيرة', '.']","['PRT', 'NOM', 'PRT', 'PROP', 'PNX']",Saudi Arabia
2847,2848,هدىك الله يا أخ ،,"['هدىك', 'الله', 'يا', 'أخ', '،']","['VRB+NOM', 'PROP', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
2848,2849,"ءرىك تتحدث عن الأسلحة التي ءرسلتها بريطانيا "" حسب قولك "" إلى ثوار سوريا ، و لم تقل كلمة واحدة عن الأسلحة التي بعثتها روسيا ، و إيران ، و غيرهما إلى عدو الله بشار ل يقتل شعبه .","['ءرىك', 'تتحدث', 'عن', 'الأسلحة', 'التي', 'ءرسلتها', 'بريطانيا', '""', 'حسب', 'قولك', '""', 'إلى', 'ثوار', 'سوريا', '،', 'و', 'لم', 'تقل', 'كلمة', 'واحدة', 'عن', 'الأسلحة', 'التي', 'بعثتها', 'روسيا', '،', 'و', 'إيران', '،', 'و', 'غيرهما', 'إلى', 'عدو', 'الله', 'بشار', 'ل', 'يقتل', 'شعبه', '.']","['VRB+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'VRB+NOM', 'PROP', 'PNX', 'NOM', 'NOM+NOM', 'PNX', 'PRT', 'NOM', 'PROP', 'PNX', 'PRT', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB+NOM', 'PROP', 'PNX', 'PRT', 'PROP', 'PNX', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'PROP', 'PROP', 'PRT', 'VRB', 'NOM+NOM', 'PNX']",Modern Standard Arabic
2849,2850,يا ويلك من غضب الله إن كان في قلبك ذرة ميل ل بشار الأسد و ءفعاله .,"['يا', 'ويلك', 'من', 'غضب', 'الله', 'إن', 'كان', 'في', 'قلبك', 'ذرة', 'ميل', 'ل', 'بشار', 'الأسد', 'و', 'ءفعاله', '.']","['PRT', 'NOM+NOM', 'PRT', 'NOM', 'PROP', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'NOM', 'NOM', 'PRT', 'PROP', 'PROP', 'PRT', 'NOM+NOM', 'PNX']",Lebanon
2850,2851,تركيا تعلم جيدا ب أن ضرباتها و قوةها العسكرية ليس الحل في القضية الكردية ؛ ل أن الأكراد س ينتصرون عاجلا أم آجلا ! و ل أن تركيا في طريق التقسيم و مكوناتها الداخلية ، إن تبقى تحت ظلم العسكر حتى النهاية ، و خصوصا الأكراد الذين لدىهم ثقل و نسمة ضخمة في تركيا .,"['تركيا', 'تعلم', 'جيدا', 'ب', 'أن', 'ضرباتها', 'و', 'قوةها', 'العسكرية', 'ليس', 'الحل', 'في', 'القضية', 'الكردية', '؛', 'ل', 'أن', 'الأكراد', 'س', 'ينتصرون', 'عاجلا', 'أم', 'آجلا', '!', 'و', 'ل', 'أن', 'تركيا', 'في', 'طريق', 'التقسيم', 'و', 'مكوناتها', 'الداخلية', '،', 'إن', 'تبقى', 'تحت', 'ظلم', 'العسكر', 'حتى', 'النهاية', '،', 'و', 'خصوصا', 'الأكراد', 'الذين', 'لدىهم', 'ثقل', 'و', 'نسمة', 'ضخمة', 'في', 'تركيا', '.']","['PROP', 'VRB', 'NOM', 'PRT', 'PRT', 'NOM+NOM', 'PRT', 'NOM+NOM', 'NOM', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'PRT', 'PRT', 'PROP', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'NOM', 'PNX', 'PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM+NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'PROP', 'PNX']",Modern Standard Arabic
2851,2852,صدقا أنا أصبحت معجبا ب الشعب السوري البطل من دون تعصب .,"['صدقا', 'أنا', 'أصبحت', 'معجبا', 'ب', 'الشعب', 'السوري', 'البطل', 'من', 'دون', 'تعصب', '.']","['NOM', 'NOM', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
2852,2853,معجب ب ءصراره و شجاعةه في طلب إسقاط النظام ب رغم كل المؤامرات ، و التحديات ، و التضحيات التي ليس لها وصف .,"['معجب', 'ب', 'ءصراره', 'و', 'شجاعةه', 'في', 'طلب', 'إسقاط', 'النظام', 'ب', 'رغم', 'كل', 'المؤامرات', '،', 'و', 'التحديات', '،', 'و', 'التضحيات', 'التي', 'ليس', 'لها', 'وصف', '.']","['NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM+NOM', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT+NOM', 'NOM', 'PNX']",Sudan
2853,2854,و أرجو أن يقبلني هذا الشعب خادما عنده .,"['و', 'أرجو', 'أن', 'يقبلني', 'هذا', 'الشعب', 'خادما', 'عنده', '.']","['PRT', 'VRB', 'PRT', 'VRB+NOM', 'NOM', 'NOM', 'NOM', 'NOM+NOM', 'PNX']",Modern Standard Arabic
2854,2855,اللهم تقبل شهداءهم ، و داوي جرحاهم ، و فك قيد ءسرىهم ، و انصرهم على عدوهم يا حي يا قيوم .,"['اللهم', 'تقبل', 'شهداءهم', '،', 'و', 'داوي', 'جرحاهم', '،', 'و', 'فك', 'قيد', 'ءسرىهم', '،', 'و', 'انصرهم', 'على', 'عدوهم', 'يا', 'حي', 'يا', 'قيوم', '.']","['PROP', 'VRB', 'NOM+NOM', 'PNX', 'PRT', 'VRB', 'NOM+NOM', 'PNX', 'PRT', 'VRB', 'NOM', 'NOM+NOM', 'PNX', 'PRT', 'VRB+NOM', 'PRT', 'NOM+NOM', 'PRT', 'PROP', 'PRT', 'PROP', 'PNX']",Lebanon
2855,2856,أقول ل رقم 4 ، ل محمد المهدي المنتظر هذا ، أن ثورةنا س تظل سلمية شئت أم أبيت أنت و ءمثالك أعوان النظام الفاسد ، من يقفون وراء كل من كان سبب تخلفنا و تخلف اليمن في كل المجالات .,"['أقول', 'ل', 'رقم', '4', '،', 'ل', 'محمد', 'المهدي', 'المنتظر', 'هذا', '،', 'أن', 'ثورةنا', 'س', 'تظل', 'سلمية', 'شئت', 'أم', 'أبيت', 'أنت', 'و', 'ءمثالك', 'أعوان', 'النظام', 'الفاسد', '،', 'من', 'يقفون', 'وراء', 'كل', 'من', 'كان', 'سبب', 'تخلفنا', 'و', 'تخلف', 'اليمن', 'في', 'كل', 'المجالات', '.']","['VRB', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'PROP', 'PROP', 'PROP', 'NOM', 'PNX', 'PRT', 'NOM+NOM', 'PRT', 'VRB', 'NOM', 'VRB', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM+NOM', 'NOM', 'NOM', 'NOM', 'PNX', 'NOM', 'VRB', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM+NOM', 'PRT', 'NOM', 'PROP', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
2856,2857,و أيا معك جامعات أو رسالات علمية يا المهدي المنتظر جعلتم البلاد خرابا ،,"['و', 'أيا', 'معك', 'جامعات', 'أو', 'رسالات', 'علمية', 'يا', 'المهدي', 'المنتظر', 'جعلتم', 'البلاد', 'خرابا', '،']","['PRT', 'NOM', 'NOM+NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'PROP', 'PROP', 'VRB', 'NOM', 'NOM', 'PNX']",Algeria
2857,2858,و عيب تتكلم على الدين و علم الدين ، ف أنتم آخر من يتحدث ب الدين يا أعوان القتلة .,"['و', 'عيب', 'تتكلم', 'على', 'الدين', 'و', 'علم', 'الدين', '،', 'ف', 'أنتم', 'آخر', 'من', 'يتحدث', 'ب', 'الدين', 'يا', 'أعوان', 'القتلة', '.']","['PRT', 'NOM', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
2858,2859,جواب على تعليق إيهاب .,"['جواب', 'على', 'تعليق', 'إيهاب', '.']","['NOM', 'PRT', 'NOM', 'PROP', 'PNX']",Algeria
2859,2860,أولا المقاومة أرفع ، و أعلى ، و أسمى ، و أكبر من قتال الشوارع .,"['أولا', 'المقاومة', 'أرفع', '،', 'و', 'أعلى', '،', 'و', 'أسمى', '،', 'و', 'أكبر', 'من', 'قتال', 'الشوارع', '.']","['NOM', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'PNX', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Algeria
