Sentence_ID,sentence,Tokens,POS_Tags,Dialect
4556,معاك يال خضرة ديري حالا زكارا فال خونة,"['معاك', 'يال', 'خضرة', 'ديري', 'حالا', 'زكارا', 'فال', 'خونة']","['PRON', 'DET', 'PROPN', 'VERB', 'NOUN', 'ADV', 'ADP', 'NOUN']",Tunisia
4455,مازال عاكا مازال,"['مازال', 'عاكا', 'مازال']","['ADV', 'PRON', 'ADV']",Algeria
4416,غير سير لعب في فرانسا حسن ليك,"['غير', 'سير', 'لعب', 'في', 'فرانسا', 'حسن', 'ليك']","['PART', 'VERB', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'PRON']",Morocco
3837,بوقرة مليح عيان على لا دروات حطو ف ال ميليو تع لا ديفانص مي فيفي ل الجيري و مغني,"['بوقرة', 'مليح', 'عيان', 'على', 'لا', 'دروات', 'حطو', 'ف', 'ال', 'ميليو', 'تع', 'لا', 'ديفانص', 'مي', 'فيفي', 'ل', 'الجيري', 'و', 'مغني']","['PROPN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'INTJ', 'DET', 'PROPN', 'CCONJ', 'PROPN']",Tunisia
9,نورمالمو لي في دواف ايتر اسي برودانت برسوكو لي الجيريان دوفيان توس دي مالفيتور الله يستر اي لي في دوفيان سنوب و طماعات,"['نورمالمو', 'لي', 'في', 'دواف', 'ايتر', 'اسي', 'برودانت', 'برسوكو', 'لي', 'الجيريان', 'دوفيان', 'توس', 'دي', 'مالفيتور', 'الله', 'يستر', 'اي', 'لي', 'في', 'دوفيان', 'سنوب', 'و', 'طماعات']","['ADV', 'DET', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADJ', 'SCONJ', 'DET', 'ADJ', 'VERB', 'ADV', 'DET', 'ADJ', 'PROPN', 'VERB', 'CCONJ', 'DET', 'NOUN', 'VERB', 'ADJ', 'CCONJ', 'ADJ']",Tunisia
4417,اه لوكان جات هاد لبلاد في يدي والله كو ناحيلهم من ال خريطة تع ال عالم ( ه سي كو واعرة) مي ملازم اون جيست,"['اه', 'لوكان', 'جات', 'هاد', 'لبلاد', 'في', 'يدي', 'والله', 'كو', 'ناحيلهم', 'من ال', 'خريطة', 'تع', 'ال', 'عالم', '(', 'ه', 'سي', 'كو', 'واعرة)', 'مي', 'ملازم', 'اون', 'جيست']","['INTJ', 'SCONJ', 'VERB', 'PRON', 'NOUN', 'ADP', 'NOUN', 'INTJ', 'SCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'INTJ', 'VERB', 'SCONJ', 'ADJ', 'CCONJ', 'VERB', 'DET', 'NOUN']",Algeria
3170,نو لي سيبورتار نو افيك مولودية ني افيك عمروس ني سداك,"['نو', 'لي', 'سيبورتار', 'نو', 'افيك', 'مولودية', 'ني', 'افيك', 'عمروس', 'ني', 'سداك']","['PRON', 'DET', 'NOUN', 'PRON', 'ADP', 'PROPN', 'ADV', 'ADP', 'PROPN', 'ADV', 'PROPN']",Morocco
4538,على بركت الله لو كنتم صادقين,"['على', 'بركت', 'الله', 'لو', 'كنتم', 'صادقين']","['ADP', 'NOUN', 'PROPN', 'SCONJ', 'VERB', 'ADJ']",Tunisia
2783,و بالاك تقولولي جابت 12 بار سو كو نزعف,"['و', 'بالاك', 'تقولولي', 'جابت', '12', 'بار', 'سو', 'كو', 'نزعف']","['CCONJ', 'INTJ', 'VERB', 'VERB', 'NOUN', 'X', 'X', 'SCONJ', 'VERB']",Algeria
4617,بور لو 8 تي مالاد يا العباسي,"['بور', 'لو', '8', 'تي', 'مالاد', 'يا', 'العباسي']","['ADP', 'DET', 'NOUN', 'VERB', 'ADJ', 'INTJ', 'PROPN']",Tunisia
4005,انا مادابيا يلعب مع لي فرانسي علاخاطرش هادا خسارا يجي يلعب مع رجلين ل معيز,"['انا', 'مادابيا', 'يلعب', 'مع', 'لي', 'فرانسي', 'علاخاطرش', 'هادا', 'خسارا', 'يجي', 'يلعب', 'مع', 'رجلين', 'ل', 'معيز']","['PRON', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'SCONJ', 'PRON', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN']",Morocco
M2S7,عقلية ديما بارا جامي نرجع ل وراء,"['عقلية', 'ديما', 'بارا', 'جامي', 'نرجع', 'ل', 'وراء']","['NOUN', 'ADV', 'NOUN', 'ADV', 'VERB', 'ADP', 'NOUN']",Tunisia
1247,فيف الشباب الرياضي لبلوزداد نشالله هادا ل عام كوب و شامبيوني,"['فيف', 'الشباب الرياضي لبلوزداد', 'نشالله', 'هادا', 'ل', 'عام', 'كوب', 'و', 'شامبيوني']","['INTJ', 'PROPN', 'INTJ', 'PRON', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",Morocco
2960,بيان نشالله ب ربي نربحو الكوديفوار و نشالله يلعب زياية اي كواوي الله لا يردو هو اضعف واحد في مولودية,"['بيان', 'نشالله', 'ب', 'ربي', 'نربحو', 'الكوديفوار', 'و', 'نشالله', 'يلعب', 'زياية', 'اي', 'كواوي', 'الله', 'لا', 'يردو', 'هو', 'اضعف', 'واحد', 'في', 'مولودية']","['ADV', 'INTJ', 'ADP', 'NOUN', 'VERB', 'PROPN', 'CCONJ', 'INTJ', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PART', 'VERB', 'PRON', 'ADJ', 'NOUN', 'ADP', 'NOUN']",Libya
1342,جو تو دي يا ميسيو بوريان ويلا راك تستشفا في ال مسلمين,"['جو', 'تو', 'دي', 'يا', 'ميسيو', 'بوريان', 'ويلا', 'راك', 'تستشفا', 'في', 'ال', 'مسلمين']","['PRON', 'PRON', 'VERB', 'INTJ', 'NOUN', 'PROPN', 'CCONJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN']",Tunisia
2002,الي لي ل الجيري لا فيكتوار اي انديسبنسابل اي رانا معاك يا سعدان,"['الي', 'لي', 'ل', 'الجيري', 'لا', 'فيكتوار', 'اي', 'انديسبنسابل', 'اي', 'رانا', 'معاك', 'يا', 'سعدان']","['VERB', 'DET', 'DET', 'PROPN', 'DET', 'NOUN', 'VERB', 'ADJ', 'CCONJ', 'VERB', 'PRON', 'INTJ', 'PROPN']",Tunisia
9299,ماكان ماكان هادا كلشي كدب في كدب راهم عايشين معيشة خاسرة ضيعو حياتهم في باطل مي لا فوت نتع دولة نتعنا,"['ماكان', 'ماكان', 'هادا', 'كلشي', 'كدب', 'في', 'كدب', 'راهم', 'عايشين', 'معيشة', 'خاسرة', 'ضيعو', 'حياتهم', 'في', 'باطل', 'مي', 'لا', 'فوت', 'نتع', 'دولة', 'نتعنا']","['ADV', 'ADV', 'PRON', 'ADV', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'PRON']",Tunisia
1573,اي وي ربي معاك هاجر نشالله تو ا فير اون تري بال _ كوم لي اوتر في نشالله,"['اي', 'وي', 'ربي', 'معاك', 'هاجر', 'نشالله', 'تو', 'ا', 'فير', 'اون', 'تري', 'بال', '_', 'كوم', 'لي', 'اوتر', 'في', 'نشالله']","['VERB', 'INTJ', 'NOUN', 'PRON', 'PROPN', 'INTJ', 'PRON', 'VERB', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN', 'SCONJ', 'DET', 'ADJ', 'NOUN', 'INTJ']",Libya
1957,نشالله تشعل فيهم يا ربي,"['نشالله', 'تشعل', 'فيهم', 'يا', 'ربي']","['INTJ', 'VERB', 'PRON', 'INTJ', 'NOUN']",Tunisia
9303,واه غادي ڨع نحرڨو كرهنا من هاد ال بلاد لا ميزار نوار,"['واه', 'غادي', 'ڨع', 'نحرڨو', 'كرهنا', 'من', 'هاد', 'ال', 'بلاد', 'لا', 'ميزار', 'نوار']","['INTJ', 'VERB', 'ADV', 'VERB', 'VERB', 'ADP', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'ADJ']",Morocco
4480,الله اكبر و ماشاء الله الله يبارك فيك و انا حابا ارى موقعك الالكتروني والسلام عليكم يا اختي,"['الله', 'اكبر', 'و', 'ماشاء', 'الله', 'الله', 'يبارك', 'فيك', 'و', 'انا', 'حابا', 'ارى', 'موقعك', 'الالكتروني', 'والسلام', 'عليكم', 'يا', 'اختي']","['PROPN', 'ADJ', 'CCONJ', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PRON', 'CCONJ', 'PRON', 'VERB', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'INTJ', 'NOUN']",Oman
1723,ال سلام عليكم,"['ال', 'سلام', 'عليكم']","['DET', 'NOUN', 'PRON']",Tunisia
167,انا لي الله و انا اليه راجعون الله يرحمها ب رحمته ال واسعة,"['انا', 'لي', 'الله', 'و', 'انا', 'اليه', 'راجعون', 'الله', 'يرحمها', 'ب', 'رحمته', 'ال', 'واسعة']","['PRON', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'PRON', 'ADJ', 'PROPN', 'VERB', 'ADP', 'NOUN', 'DET', 'ADJ']",Tunisia
3965,ال باك راه مع ل انسيان سيستام مي مانتونا حاب يردهم كي لي شا ماكلة و رقاد,"['ال', 'باك', 'راه', 'مع', 'ل', 'انسيان', 'سيستام', 'مي', 'مانتونا', 'حاب', 'يردهم', 'كي', 'لي', 'شا', 'ماكلة', 'و', 'رقاد']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",Tunisia
2075,الا كل واحد راه حاسب ال جنة ف لا فرانس راه غالط اصعب شيء في دنيا ال غربة,"['الا', 'كل', 'واحد', 'راه', 'حاسب', 'ال', 'جنة', 'ف', 'لا', 'فرانس', 'راه', 'غالط', 'اصعب', 'شيء', 'في', 'دنيا', 'ال', 'غربة']","['ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN']",Morocco
2052,اك مازال روح تلعب لي تورنوا دان تون كارتي تا بلاص ن ي با دان ل اكيب ناسيونال,"['اك', 'مازال', 'روح', 'تلعب', 'لي', 'تورنوا', 'دان', 'تون', 'كارتي', 'تا', 'بلاص', 'ن', 'ي', 'با', 'دان', 'ل', 'اكيب', 'ناسيونال']","['INTJ', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PART', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'ADJ']",Tunisia
M2S39,"كون لاجاتني ال موت و حكموني لي باطارد , قولهم عندي رصاصة مخبية في بيت النار","['كون', 'لاجاتني', 'ال', 'موت', 'و', 'حكموني', 'لي', 'باطارد', ',', 'قولهم', 'عندي', 'رصاصة', 'مخبية', 'في', 'بيت', 'النار']","['SCONJ', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN']",Tunisia
2560,يا ربي نشالله نعاودوها اي فيف ل الجيري,"['يا', 'ربي', 'نشالله', 'نعاودوها', 'اي', 'فيف', 'ل', 'الجيري']","['INTJ', 'NOUN', 'INTJ', 'VERB', 'CCONJ', 'INTJ', 'DET', 'PROPN']",Tunisia
4587,حناشي ديما مسوس مع روحو,"['حناشي', 'ديما', 'مسوس', 'مع', 'روحو']","['PROPN', 'ADV', 'ADJ', 'ADP', 'NOUN']",Tunisia
4630,خلونا شبر معاكم باش نوقفو برك,"['خلونا', 'شبر', 'معاكم', 'باش', 'نوقفو', 'برك']","['VERB', 'NOUN', 'PRON', 'ADP', 'VERB', 'ADV']",Algeria
6,جيل ماشي مربي سي تو بارتو سي فيني لو موند اغاب عرب جرب باي,"['جيل', 'ماشي', 'مربي', 'سي', 'تو', 'بارتو', 'سي', 'فيني', 'لو', 'موند', 'اغاب', 'عرب', 'جرب', 'باي']","['NOUN', 'PART', 'ADJ', 'VERB', 'ADV', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'INTJ']",Iraq
4191,ناس طالعا ل لا لون و نتوما ريحو تداربو على نهال ال عيد اما هوا,"['ناس', 'طالعا', 'ل', 'لا', 'لون', 'و', 'نتوما', 'ريحو', 'تداربو', 'على', 'نهال', 'ال', 'عيد', 'اما', 'هوا']","['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'PRON']",Tunisia
2125,نشالله موا اوسي ل اني بروشان 19 امين يا رب ال عالمين,"['نشالله', 'موا', 'اوسي', 'ل', 'اني', 'بروشان', '19', 'امين', 'يا', 'رب', 'ال', 'عالمين']","['INTJ', 'PRON', 'ADV', 'DET', 'NOUN', 'ADJ', 'NOUN', 'INTJ', 'INTJ', 'NOUN', 'DET', 'NOUN']",Lebanon
9357,ربي اوفقهم نشالله و اكون معاهم اديرو قلوبهم برك و ينساو ڨع واش ڨاعد اسير ال فوت تع دزاير نشالله 2 ALG 0 LIB,"['ربي', 'اوفقهم', 'نشالله', 'و', 'اكون', 'معاهم', 'اديرو', 'قلوبهم', 'برك', 'و', 'ينساو', 'ڨع', 'واش', 'ڨاعد', 'اسير', 'ال', 'فوت', 'تع', 'دزاير', 'نشالله', '2', 'ALG', '0', 'LIB']","['NOUN', 'VERB', 'INTJ', 'CCONJ', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADV', 'CCONJ', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'INTJ', 'NOUN', 'PROPN', 'NOUN', 'PROPN']",Algeria
3546,ال حمد لله على توس اي اسبيرو كو تو فا بيان انشاء لله,"['ال', 'حمد', 'لله', 'على', 'توس', 'اي', 'اسبيرو', 'كو', 'تو', 'فا', 'بيان', 'انشاء', 'لله']","['DET', 'NOUN', 'PROPN', 'ADP', 'ADV', 'CCONJ', 'VERB', 'SCONJ', 'ADV', 'VERB', 'ADV', 'VERB', 'PROPN']",Tunisia
4616,سي اون بلاڨ ديبوي كان لا فرانس ايكوت سو كو فا لوي دير بوتفليقة رحم الله من عرف قدر نفسه,"['سي', 'اون', 'بلاڨ', 'ديبوي', 'كان', 'لا', 'فرانس', 'ايكوت', 'سو', 'كو', 'فا', 'لوي', 'دير', 'بوتفليقة', 'رحم', 'الله', 'من', 'عرف', 'قدر', 'نفسه']","['VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'DET', 'PROPN', 'VERB', 'PRO', 'SCONJ', 'VERB', 'PRON', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PRON', 'VERB', 'NOUN', 'NOUN']",Tunisia
69,عندك ال حق حناشي سيرتو ف لي افريكان لي نقصو علابالهم راني ف ليبيا,"['عندك', 'ال', 'حق', 'حناشي', 'سيرتو', 'ف', 'لي', 'افريكان', 'لي', 'نقصو', 'علابالهم', 'راني', 'ف', 'ليبيا']","['PRON', 'DET', 'NOUN', 'PROPN', 'ADV', 'ADP', 'DET', 'ADJ', 'PRON', 'ADJ', 'VERB', 'VERB', 'ADP', 'PROPN']",Tunisia
M4S59,لازمتني غير سكريتار ندير معاها ديتورنيمو,"['لازمتني', 'غير', 'سكريتار', 'ندير', 'معاها', 'ديتورنيمو']","['VERB', 'PART', 'NOUN', 'VERB', 'PRON', 'NOUN']",Tunisia
265,سلام عليكم واش دارو جوار لوكو مارانيش حاب نشوف حتى لوكال يلعب 1 2 3 فيف الجيري,"['سلام', 'عليكم', 'واش', 'دارو', 'جوار', 'لوكو', 'مارانيش', 'حاب', 'نشوف', 'حتى', 'لوكال', 'يلعب', '1', '2', '3', 'فيف', 'الجيري']","['NOUN', 'PRON', 'ADV', 'VERB', 'NOUN', 'ADJ', 'VERB', 'VERB', 'VERB', 'ADV', 'ADJ', 'VERB', 'INTJ', 'INTJ', 'INTJ', 'INTJ', 'PROPN']",Algeria
3458,سي لا هونت دوماج عدم الله اجركم انا لي الله و انا اليه راجعين,"['سي', 'لا', 'هونت', 'دوماج', 'عدم', 'الله', 'اجركم', 'انا', 'لي', 'الله', 'و', 'انا', 'اليه', 'راجعين']","['VERB', 'DET', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'PRON', 'ADJ']",Tunisia
9288,جي سوي فريما ديزولي يا العيفاوي,"['جي', 'سوي', 'فريما', 'ديزولي', 'يا', 'العيفاوي']","['PRON', 'VERB', 'ADV', 'ADJ', 'INTJ', 'PROPN']",Tunisia
M4S27,"حبو يتلفولي ال راي , يڨلبوني راكاي","['حبو', 'يتلفولي', 'ال', 'راي', ',', 'يڨلبوني', 'راكاي']","['VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",Tunisia
M4S42,طرونسفير ديراكت من ال كومت حتى ل ال كومت,"['طرونسفير', 'ديراكت', 'من', 'ال', 'كومت', 'حتى', 'ل', 'ال', 'كومت']","['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN']",Tunisia
4499,تو ريان ربي اصبرك و ثبتك على الشهادة و لكل اجل كتاب و كل نفس ذائقة الموت و العمر بيد الله و لا تنسى ان الله هو الشافي المعافي ندعو لك بالشفاء انشاء الله لا تنسى زيارة بيت الله للحج او عمرة,"['تو', 'ريان', 'ربي', 'اصبرك', 'و', 'ثبتك', 'على', 'الشهادة', 'و', 'لكل', 'اجل', 'كتاب', 'و', 'كل', 'نفس', 'ذائقة', 'الموت', 'و', 'العمر', 'بيد', 'الله', 'و', 'لا تنسى', 'ان', 'الله', 'هو', 'الشافي', 'المعافي', 'ندعو', 'لك', 'بالشفاء', 'انشاء', 'الله', 'لا', 'تنسى', 'زيارة', 'بيت', 'الله', 'للحج', 'او', 'عمرة']","['ADP', 'PROPN', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PROPN', 'CCONJ', 'VERB', 'SCONJ', 'PROPN', 'PRON', 'ADJ', 'ADJ', 'VERB', 'PRON', 'NOUN', 'X', 'INTJ', 'PART', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'CCONJ', 'NOUN']",Tunisia
M4S85,ب شويا CH4 مع ال نيترات د امونيوم,"['ب', 'شويا', 'CH4', 'مع', 'ال', 'نيترات', 'د', 'امونيوم']","['ADP', 'ADV', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']",Tunisia
2718,و سطيف عروستنا و حنا معاها و نشالله لا كوب 3 توجور مع شيخ سرار,"['و', 'سطيف', 'عروستنا', 'و', 'حنا', 'معاها', 'و', 'نشالله', 'لا', 'كوب', '3', 'توجور', 'مع', 'شيخ', 'سرار']","['CCONJ', 'PROPN', 'NOUN', 'CCONJ', 'PRON', 'PRON', 'CCONJ', 'INTJ', 'DET', 'NOUN', 'NOUN', 'ADV', 'ADP', 'PROPN', 'PROPN']",Libya
505,اههههه يا نتا هادا ماتعرفو واش ا صحبي تو كروا كو ناس بكل كيما تبقا تخاف تبقا توجور زاوالي مي كونت تنافيڨي و دير شويا موفما اك تفرج عليك ربي يفرجها عليهم نشالله,"['اههههه', 'يا', 'نتا', 'هادا', 'ماتعرفو', 'واش', 'ا', 'صحبي', 'تو', 'كروا', 'كو', 'ناس', 'بكل', 'كيما', 'تبقا', 'تخاف', 'تبقا', 'توجور', 'زاوالي', 'مي', 'كونت', 'تنافيڨي', 'و', 'دير', 'شويا', 'موفما', 'اك', 'تفرج', 'عليك', 'ربي', 'يفرجها', 'عليهم', 'نشالله']","['INTJ', 'INTJ', 'PRON', 'PRON', 'VERB', 'ADV', 'INTJ', 'NOUN', 'PRON', 'VERB', 'SCONJ', 'NOUN', 'VERB', 'ADP', 'VERB', 'VERB', 'VERB', 'ADV', 'ADJ', 'SCONJ', 'VERB', 'VERB', 'CCONJ', 'VERB', 'ADV', 'NOUN', 'PRON', 'VERB', 'PRON', 'NOUN', 'VERB', 'PRON', 'INTJ']",Tunisia
13,ال سلام عليكم,"['ال', 'سلام', 'عليكم']","['DET', 'NOUN', 'PRON']",Tunisia
3945,فيف سعدان ديما معاك,"['فيف', 'سعدان', 'ديما', 'معاك']","['INTJ', 'PROPN', 'ADV', 'PRON']",Algeria
M3S66,و ل اخرى كان عندها مرد بسيكولوجيك ربطوها ب ال حبل زادو دربوها على رجلين,"['و', 'ل', 'اخرى', 'كان', 'عندها', 'مرد', 'بسيكولوجيك', 'ربطوها', 'ب', 'ال', 'حبل', 'زادو', 'دربوها', 'على', 'رجلين']","['CCONJ', 'DET', 'NOUN', 'VERB', 'PRON', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN']",Tunisia
4544,ههههه نتوما كلكم اخطاء و ناري فضيحة واش نقريوكم انا عندي 16 سنا كنعرف ب انا ك انثى مايمكنش تكون مصابة ب داك لمرد مي كتكون حاملة له,"['ههههه', 'نتوما', 'كلكم', 'اخطاء', 'و', 'ناري', 'فضيحة', 'واش', 'نقريوكم', 'انا', 'عندي', '16', 'سنا', 'كنعرف', 'ب', 'انا', 'ك', 'انثى', 'مايمكنش', 'تكون', 'مصابة', 'ب', 'داك', 'لمرد', 'مي', 'كتكون', 'حاملة', 'له']","['INTJ', 'PRON', 'ADV', 'NOUN', 'CCONJ', 'INTJ', 'NOUN', 'ADV', 'VERB', 'PRON', 'PRON', 'DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'DET', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADP', 'PRON', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PRON']",Morocco
56,يا و الله مايديرو لهم والو يعطيوهو غرامة مالية و فوت لهيه لوكان دارتها الجزاير مع ال مصريين قسما بي الله غير يحرموهم من كأس ال عالم 2014 و يزيدو لهم غرامة قد الدنيا ال يهود و ال مصريين متفوتهمش هادي على ال تعطيل باين ال ريزولطا,"['يا', 'و الله', 'مايديرو', 'لهم', 'والو', 'يعطيوهو', 'غرامة', 'مالية', 'و', 'فوت', 'لهيه', 'لوكان', 'دارتها', 'الجزاير', 'مع', 'ال', 'مصريين', 'قسما', 'بي', 'الله', 'غير', 'يحرموهم', 'من', 'كأس', 'ال', 'عالم', '2014', 'و', 'يزيدو', 'لهم', 'غرامة', 'قد', 'الدنيا', 'ال', 'يهود', 'و', 'ال', 'مصريين', 'متفوتهمش', 'هادي', 'على', 'ال', 'تعطيل', 'باين', 'ال', 'ريزولطا']","['INTJ', 'INTJ', 'VERB', 'PRON', 'ADV', 'VERB', 'NOUN', 'ADJ', 'CCONJ', 'VERB', 'ADV', 'SCONJ', 'VERB', 'PROPN', 'ADP', 'DET', 'ADJ', 'ADV', 'ADP', 'PROPN', 'PART', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN']",Tunisia
1541,نو مراد سيلفوبلي غير نتا ماتلعبش في قطر خسرنا بلحاج باراكات سيلفوبلي,"['نو', 'مراد', 'سيلفوبلي', 'غير', 'نتا', 'ماتلعبش', 'في', 'قطر', 'خسرنا', 'بلحاج', 'باراكات', 'سيلفوبلي']","['INTJ', 'PROPN', 'INTJ', 'PART', 'PRON', 'VERB', 'ADP', 'PROPN', 'VERB', 'PROPN', 'INTJ', 'INTJ']",Tunisia
9353,نشالله تلعب نتا يا خو ماعنديش كونفيانس في زاماموش,"['نشالله', 'تلعب', 'نتا', 'يا', 'خو', 'ماعنديش', 'كونفيانس', 'في', 'زاماموش']","['INTJ', 'VERB', 'PRON', 'INTJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN']",Tunisia
4457,عودة موفقة يا متمور,"['عودة', 'موفقة', 'يا', 'متمور']","['NOUN', 'ADJ', 'INTJ', 'PROPN']",Jordan
4138,بون كوراج لي شامبيون فو ايت توجور لي مييور فيف لانتانت دي سطيف ال عالي,"['بون', 'كوراج', 'لي', 'شامبيون', 'فو', 'ايت', 'توجور', 'لي', 'مييور', 'فيف', 'لانتانت', 'دي', 'سطيف', 'ال', 'عالي']","['ADJ', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'ADV', 'DET', 'ADJ', 'INTJ', 'NOUN', 'ADP', 'PROPN', 'DET', 'ADJ']",Tunisia
224,يعڨب ايامات رمضان ال بوراك + شوربا > يعجبو ال اسلام,"['يعڨب', 'ايامات', 'رمضان', 'ال', 'بوراك', '+', 'شوربا', '>', 'يعجبو', 'ال', 'اسلام']","['VERB', 'NOUN', 'PROPN', 'DET', 'NOUN', 'ADV', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN']",Tunisia
3609,لا بروف ب ال معوقين نتاع شبيبة بجاية صنع اون تري بون اكيب,"['لا', 'بروف', 'ب', 'ال', 'معوقين', 'نتاع', 'شبيبة بجاية', 'صنع', 'اون', 'تري', 'بون', 'اكيب']","['DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADP', 'PROPN', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN']",Tunisia
4463,مازالت الوزارة تأكد على انها غبية ولا تتصف بي اي ذرة ذكاها ها ها نقول لها انتي فاشلة والقرار دليل قاطع على دالك,"['مازالت', 'الوزارة', 'تأكد', 'على', 'انها', 'غبية', 'ولا', 'تتصف', 'بي', 'اي', 'ذرة', 'ذكاها', 'ها', 'ها', 'نقول', 'لها', 'انتي', 'فاشلة', 'والقرار', 'دليل', 'قاطع', 'على', 'دالك']","['ADV', 'NOUN', 'VERB', 'ADP', 'SCONJ', 'ADJ', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'INTJ', 'INTJ', 'VERB', 'PRON', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'PRON']",Saudi Arabia
