,Sentence_ID,sentence,Tokens,POS_Tags,Dialect
564,565,كل سنه وانت سالم يا وحش ، عقبال المليون سنه,"['كل', 'سنه', 'وانت', 'سالم', 'يا', 'وحش', '،', 'عقبال', 'المليون', 'سنه']","['NOUN_QUANT', 'NOUN', 'CONJ+PRON', 'ADJ', 'PART_VOC', 'NOUN', 'PUNC', 'VERB_NOM', 'PART_DET+NOUN', 'NOUN']",Egypt
565,566,صح النوم معالي وزير الداخليه,"['صح', 'النوم', 'معالي', 'وزير', 'الداخليه']","['VERB', 'PART_DET+NOUN', 'ADJ', 'NOUN', 'PART_DET+ADJ']",Yemen
566,567,والله انه حسيت في تمثيل بالموضوع ، اي ما ضل حدا ما بيفهم بهالزمن ، بس فكره مطبقه ميه بالميه عالواقع مش بس بلبنان كمان بالاردن,"['والله', 'انه', 'حسيت', 'في', 'تمثيل', 'بالموضوع', '،', 'اي', 'ما', 'ضل', 'حدا', 'ما', 'بيفهم', 'بهالزمن', '،', 'بس', 'فكره', 'مطبقه', 'ميه', 'بالميه', 'عالواقع', 'مش', 'بس', 'بلبنان', 'كمان', 'بالاردن']","['VERB_PSEUDO', 'INTERJ', 'VERB', 'VERB_PSEUDO', 'NOUN', 'PREP+PART_DET+NOUN', 'PUNC', 'INTERJ', 'PART_NEG', 'VERB', 'PRON', 'PART_NEG', 'PREP+VERB', 'PREP+PART+PART_DET+NOUN', 'PUNC', 'CONJ', 'NOUN', 'ADJ', 'NOUN', 'PREP+PART_DET+NOUN', 'PREP+PART_DET+NOUN', 'PART_NEG', 'CONJ', 'PREP+NOUN_PROP', 'ADV', 'PREP+NOUN_PROP']",Jordan
567,568,دوله ما قدرت تحمي مواطنين عالطريق من اعتداء سائقي الشاحنات الزعران عليهم ، كيف بدها تحمينا من العدو الصهيوني,"['دوله', 'ما', 'قدرت', 'تحمي', 'مواطنين', 'عالطريق', 'من', 'اعتداء', 'سائقي', 'الشاحنات', 'الزعران', 'عليهم', '،', 'كيف', 'بدها', 'تحمينا', 'من', 'العدو', 'الصهيوني']","['NOUN', 'PART_NEG', 'VERB', 'VERB', 'NOUN', 'PREP+PART_DET+NOUN', 'PREP', 'NOUN', 'NOUN', 'PART_DET+NOUN', 'PART_DET+ADJ', 'PREP+PRON', 'PUNC', 'ADV_INTERROG', 'VERB_NOM', 'VERB+PRON', 'PREP', 'PART_DET+NOUN', 'PART_DET+ADJ']",Jordan
568,569,يخرب بيتك ، هيدي طبعا للإعجاب,"['يخرب', 'بيتك', '،', 'هيدي', 'طبعا', 'للإعجاب']","['VERB', 'NOUN+PRON', 'PUNC', 'PRON_DEM', 'ADV', 'PREP+PREP+NOUN']",Lebanon
569,570,ودع ربيع العمر يا نيسان ، الله يصبر اهلك شربل ، خساره,"['ودع', 'ربيع', 'العمر', 'يا', 'نيسان', '،', 'الله', 'يصبر', 'اهلك', 'شربل', '،', 'خساره']","['VERB', 'ADV', 'PART_DET+NOUN', 'PART_VOC', 'NOUN_PROP', 'PUNC', 'NOUN_PROP', 'VERB', 'NOUN+PRON', 'NOUN_PROP', 'PUNC', 'VERB_NOM']",Lebanon
570,571,بعدك قاعد بلا شغل,"['بعدك', 'قاعد', 'بلا', 'شغل']","['ADV+PRON', 'NOUN', 'PREP+PART_NEG', 'NOUN']",Iraq
571,572,لأن بهالأوضاع كلو بينام عوجو طب,"['لأن', 'بهالأوضاع', 'كلو', 'بينام', 'عوجو', 'طب']","['CONJ', 'PREP+PART+PART_DET+NOUN', 'NOUN_QUANT+PRON', 'PREP+VERB', 'PREP+NOUN+PRON', 'ADJ']",Lebanon
572,573,مش طبيعي نادي شو مهضوم,"['مش', 'طبيعي', 'نادي', 'شو', 'مهضوم']","['PART_NEG', 'ADJ', 'NOUN_PROP', 'PRON_INTERROG', 'ADJ']",Lebanon
573,574,هاي كيفك سافا وهيك,"['هاي', 'كيفك', 'سافا', 'وهيك']","['INTERJ', 'ADV_REL+PRON', 'FORIEGN', 'CONJ+PRON_DEM']",Syria
574,575,هالبنوك شو شاطرين بالدعايات والكلام المعسول ، يللي بيسمعهن بيقول ارتحنا لمدى الحياه,"['هالبنوك', 'شو', 'شاطرين', 'بالدعايات', 'والكلام', 'المعسول', '،', 'يللي', 'بيسمعهن', 'بيقول', 'ارتحنا', 'لمدى', 'الحياه']","['PART+PART_DET+NOUN', 'NOUN_QUANT', 'ADJ', 'PREP+PART_DET+NOUN', 'CONJ+PART_DET+NOUN', 'PART_DET+ADJ', 'PUNC', 'PRON_REL', 'PREP+VERB+PRON', 'PREP+VERB', 'VERB', 'PREP+NOUN', 'PART_DET+NOUN']",Syria
575,576,صوتك ولما سمعته حسيت احساس ما حدا حسه غير ل سمع صوتك,"['صوتك', 'ولما', 'سمعته', 'حسيت', 'احساس', 'ما', 'حدا', 'حسه', 'غير', 'ل', 'سمع', 'صوتك']","['NOUN+PRON', 'CONJ+ADV_INTERROG', 'VERB+PRON', 'VERB', 'NOUN', 'PART_NEG', 'PRON', 'VERB+PRON', 'ADV', 'PRON_REL', 'VERB', 'NOUN+PRON']",Syria
576,577,بقانون عادل للاحوال الشخصيه,"['بقانون', 'عادل', 'للاحوال', 'الشخصيه']","['PREP+NOUN', 'ADJ', 'PREP+PREP+NOUN', 'PART_DET+NOUN']",Yemen
577,578,اتليتكو مدريد لازم ينضم لدوري اندرتيكر ، فريق وسخ,"['اتليتكو', 'مدريد', 'لازم', 'ينضم', 'لدوري', 'اندرتيكر', '،', 'فريق', 'وسخ']","['NOUN_PROP', 'NOUN_PROP', 'VERB_PSEUDO', 'VERB', 'PREP+NOUN', 'FORIEGN', 'PUNC', 'NOUN', 'ADJ']",Egypt
578,579,ما تروحو لبعيد ، بعد الاعلان معركه كسر عضم بين اخواتي التنين دونالد ترامب وخيي كيم,"['ما', 'تروحو', 'لبعيد', '،', 'بعد', 'الاعلان', 'معركه', 'كسر', 'عضم', 'بين', 'اخواتي', 'التنين', 'دونالد', 'ترامب', 'وخيي', 'كيم']","['PART_NEG', 'VERB', 'PREP+ADV', 'PUNC', 'PREP', 'PART_DET+NOUN', 'NOUN', 'NOUN', 'NOUN', 'PREP', 'NOUN+PRON', 'PART_DET+NOUN_NUM', 'NOUN_PROP', 'NOUN_PROP', 'CONJ+NOUN+PRON', 'NOUN_PROP']",Iraq
579,580,يخرب بوشتك شو يعني,"['يخرب', 'بوشتك', 'شو', 'يعني']","['VERB', 'NOUN+PRON', 'PRON_INTERROG', 'VERB']",Lebanon
580,581,يا ريتني انا ولا انت,"['يا', 'ريتني', 'انا', 'ولا', 'انت']","['PART_VOC', 'VERB_PSEUDO+PRON', 'PRON', 'CONJ+PART_NEG', 'PRON']",Egypt
581,582,انو كل اللي عملتو ما حدا قدرو,"['انو', 'كل', 'اللي', 'عملتو', 'ما', 'حدا', 'قدرو']","['INTERJ', 'NOUN_QUANT', 'PRON_REL', 'VERB+PRON', 'PART_NEG', 'PRON', 'VERB+PRON']",Jordan
582,583,اهضم من هيك ما في,"['اهضم', 'من', 'هيك', 'ما', 'في']","['ADJ_COMP', 'PREP', 'PRON_DEM', 'PART_NEG', 'VERB_PSEUDO']",Jordan
583,584,انو البلد صار بلد,"['انو', 'البلد', 'صار', 'بلد']","['INTERJ', 'PART_DET+NOUN', 'VERB', 'NOUN']",Jordan
584,585,بسافرو شهر عااوروبا بصير يقرط بنص حرف,"['بسافرو', 'شهر', 'عااوروبا', 'بصير', 'يقرط', 'بنص', 'حرف']","['PART+VERB', 'NOUN', 'PREP+NOUN_PROP', 'PART+VERB', 'VERB', 'PART+NOUN_QUANT', 'NOUN']",Lebanon
585,586,تعامل مع لين كان اكثر من رائع ، شكرا عالحلقه ومثل العاده ما منستغرب طيبه قلبو وعملو الانساني,"['تعامل', 'مع', 'لين', 'كان', 'اكثر', 'من', 'رائع', '،', 'شكرا', 'عالحلقه', 'ومثل', 'العاده', 'ما', 'منستغرب', 'طيبه', 'قلبو', 'وعملو', 'الانساني']","['NOUN', 'PREP', 'NOUN_PROP', 'VERB', 'ADJ_COMP', 'PREP', 'NOUN', 'PUNC', 'VERB_NOM', 'PREP+PART_DET+NOUN', 'CONJ+ADV', 'PART_DET+NOUN', 'PART_NEG', 'PART+VERB', 'NOUN', 'NOUN+CONJ', 'CONJ+NOUN+CONJ', 'PART_DET+ADJ']",Iraq
586,587,واديش كان في ناس علمفرق تنطر ناس,"['واديش', 'كان', 'في', 'ناس', 'علمفرق', 'تنطر', 'ناس']","['PART_CONNECT+PRON_INTERROG', 'VERB', 'VERB', 'NOUN', 'PREP+PART_DET+NOUN', 'VERB', 'NOUN']",Lebanon
587,588,السلاح الظاهر والإعتداء على المواطنين لا يجب ان يمر دون عقاب ، السجن وجد لأمثال هؤلاء,"['السلاح', 'الظاهر', 'والإعتداء', 'على', 'المواطنين', 'لا', 'يجب', 'ان', 'يمر', 'دون', 'عقاب', '،', 'السجن', 'وجد', 'لأمثال', 'هؤلاء']","['PART_DET+NOUN', 'PART_DET+ADJ', 'CONJ+PART_DET+NOUN', 'PREP', 'PART_DET+NOUN', 'PART_NEG', 'VERB', 'INTERJ', 'VERB', 'ADV', 'NOUN', 'PUNC', 'PART_DET+NOUN', 'VERB', 'PREP+NOUN', 'PRON_DEM']",Saudi Arabia
588,589,نحنا كمان منتشكركن يا عادل,"['نحنا', 'كمان', 'منتشكركن', 'يا', 'عادل']","['PRON', 'ADV', 'PART+VERB+PRON', 'PART_VOC', 'NOUN_PROP']",Libya
589,590,بيصير كل خير جمله ما الها علاقه بالخير ابدا,"['بيصير', 'كل', 'خير', 'جمله', 'ما', 'الها', 'علاقه', 'بالخير', 'ابدا']","['PART+VERB', 'NOUN_QUANT', 'NOUN', 'NOUN', 'PART_NEG', 'PREP+PRON', 'NOUN', 'PART+PREP+NOUN', 'ADV']",Oman
590,591,ولكن في الأسبوع المنصرم حصل ما لم يكن في الحسبان,"['ولكن', 'في', 'الأسبوع', 'المنصرم', 'حصل', 'ما', 'لم', 'يكن', 'في', 'الحسبان']","['PART_CONNECT+VERB_PSEUDO', 'PREP', 'PART_DET+NOUN', 'PART_DET+ADJ', 'VERB', 'PRON', 'PART_NEG', 'VERB', 'PREP', 'PART_DET+NOUN']",Modern Standard Arabic
591,592,انو لازم تسبح عكس التيار,"['انو', 'لازم', 'تسبح', 'عكس', 'التيار']","['INTERJ', 'VERB_PSEUDO', 'VERB', 'ADV', 'PART_DET+NOUN']",Iraq
592,593,فضيحه فقدان مجرم في المحكمه واسير الرصاصه الأولى ناتالي اقليموس,"['فضيحه', 'فقدان', 'مجرم', 'في', 'المحكمه', 'واسير', 'الرصاصه', 'الأولى', 'ناتالي', 'اقليموس']","['NOUN', 'NOUN', 'NOUN', 'PREP', 'PART_DET+NOUN', 'CONJ+NOUN', 'PART_DET+NOUN', 'PART_DET+NOUN_QUANT', 'NOUN_PROP', 'NOUN_PROP']",Yemen
593,594,اذا ابن مرا طلاع لبرا,"['اذا', 'ابن', 'مرا', 'طلاع', 'لبرا']","['CONJ_SUB', 'NOUN', 'NOUN', 'VERB', 'PREP+NOUN']",Tunisia
594,595,بإسم فريق منقللو لفخامه الرئيس انت مش بس بي الكل وجد الكل انت تاج راسنا كلنا والله يحفظلنا ياك,"['بإسم', 'فريق', 'منقللو', 'لفخامه', 'الرئيس', 'انت', 'مش', 'بس', 'بي', 'الكل', 'وجد', 'الكل', 'انت', 'تاج', 'راسنا', 'كلنا', 'والله', 'يحفظلنا', 'ياك']","['PREP+NOUN', 'NOUN', 'PART+VERB+PREP+PRON', 'PREP+ADJ', 'PART_DET+NOUN', 'PRON', 'PART_NEG', 'ADV', 'NOUN', 'PART_DET+NOUN_QUANT', 'PRON+NOUN', 'PART_DET+NOUN_QUANT', 'PRON', 'NOUN', 'NOUN+PRON', 'NOUN_QUANT+PRON', 'PRON+NOUN_PROP', 'VERB+PREP+PRON', 'PRON']",Yemen
595,596,حلوه كتير الفكره فتنا كتير بالقصه وصدقناها,"['حلوه', 'كتير', 'الفكره', 'فتنا', 'كتير', 'بالقصه', 'وصدقناها']","['ADJ', 'NOUN_QUANT', 'PART_DET+NOUN', 'VERB', 'NOUN_QUANT', 'PREP+PART_DET+NOUN', 'CONJ+VERB+PRON']",Syria
596,597,برافو جو ولكل فريق العمل ، فكره فستان سوزي كتير انسانيه,"['برافو', 'جو', 'ولكل', 'فريق', 'العمل', '،', 'فكره', 'فستان', 'سوزي', 'كتير', 'انسانيه']","['FORIEGN', 'NOUN_PROP', 'CONJ+PREP+NOUN_QUANT', 'NOUN', 'PART_DET+NOUN', 'PUNC', 'NOUN', 'NOUN', 'NOUN_PROP', 'ADV', 'ADJ']",Syria
597,598,كل السياسيين قلبهم على البلد طلع المشكل بالشعب,"['كل', 'السياسيين', 'قلبهم', 'على', 'البلد', 'طلع', 'المشكل', 'بالشعب']","['NOUN_QUANT', 'PART_DET+NOUN', 'NOUN+PRON', 'PREP', 'PART_DET+NOUN', 'VERB', 'PART_DET+NOUN', 'PREP+PART_DET+NOUN']",Jordan
598,599,بكل بساطه وبحق الانسانيه بجوز عليه حكم الاعدام,"['بكل', 'بساطه', 'وبحق', 'الانسانيه', 'بجوز', 'عليه', 'حكم', 'الاعدام']","['PREP+NOUN_QUANT', 'NOUN', 'CONJ+PREP+NOUN', 'PART_DET+NOUN', 'PREP+VERB', 'PREP+PRON', 'NOUN', 'PART_DET+NOUN']",Iraq
599,600,قمه السخريه والمهزله الاستخفاف بحياه ولقمه عيش المواطن اللبناني والمسؤولين ما يشوفوا المواطنين,"['قمه', 'السخريه', 'والمهزله', 'الاستخفاف', 'بحياه', 'ولقمه', 'عيش', 'المواطن', 'اللبناني', 'والمسؤولين', 'ما', 'يشوفوا', 'المواطنين']","['NOUN', 'PART_DET+NOUN', 'CONJ+PART_DET+NOUN', 'PART_DET+NOUN', 'PREP+NOUN', 'CONJ+NOUN', 'NOUN', 'PART_DET+NOUN', 'PART_DET+ADJ', 'CONJ+PART_DET+NOUN', 'PART_NEG', 'VERB', 'PART_DET+NOUN']",Yemen
600,601,فصاحتك سالم زهران تذهلني عندما تحاضر بالشفافيه,"['فصاحتك', 'سالم', 'زهران', 'تذهلني', 'عندما', 'تحاضر', 'بالشفافيه']","['NOUN+PRON', 'NOUN_PROP', 'NOUN_PROP', 'VERB+PRON', 'ADV', 'VERB', 'PREP+PART_DET+NOUN']",Yemen
601,602,همك مش اكبر من هم مريض ناطر وحده دم او مريض سرطان ناطر جلسه كيماوي او امرأه رايحه تولد وتجبلك اخ او اخت بالوطنيه يا غبي,"['همك', 'مش', 'اكبر', 'من', 'هم', 'مريض', 'ناطر', 'وحده', 'دم', 'او', 'مريض', 'سرطان', 'ناطر', 'جلسه', 'كيماوي', 'او', 'امرأه', 'رايحه', 'تولد', 'وتجبلك', 'اخ', 'او', 'اخت', 'بالوطنيه', 'يا', 'غبي']","['NOUN+PRON', 'PART_NEG', 'ADJ_COMP', 'PREP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'CONJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'CONJ', 'NOUN', 'NOUN', 'VERB', 'CONJ+VERB+PREP+PRON', 'NOUN', 'CONJ', 'NOUN', 'PREP+PART_DET+NOUN', 'PART_VOC', 'ADJ']",Libya
602,603,العمى بعيونك بلا نظر,"['العمى', 'بعيونك', 'بلا', 'نظر']","['PART_DET+NOUN', 'PREP+NOUN+PRON', 'PREP+PART_NEG', 'NOUN']",Iraq
603,604,والناس اللي بتصلي هم الهدف الرئيس للشيطان لإبعاد نفوسهم عن الرب وليكرهوه وهذا ما يحصل الآن الشك برحمه الرب وفقدان الثقه به,"['والناس', 'اللي', 'بتصلي', 'هم', 'الهدف', 'الرئيس', 'للشيطان', 'لإبعاد', 'نفوسهم', 'عن', 'الرب', 'وليكرهوه', 'وهذا', 'ما', 'يحصل', 'الآن', 'الشك', 'برحمه', 'الرب', 'وفقدان', 'الثقه', 'به']","['CONJ+PART_DET+NOUN', 'PRON_REL', 'NONE+VERB', 'PRON', 'PART_DET+NOUN', 'PART_DET+ADJ', 'PREP+PREP+NOUN', 'PREP+NOUN', 'NOUN+PRON', 'PREP', 'PART_DET+NOUN', 'CONJ+PREP+VERB+PRON', 'CONJ+PRON_DEM', 'PRON_REL', 'VERB', 'ADV', 'PART_DET+NOUN', 'NONE+NOUN', 'PART_DET+NOUN', 'CONJ+NOUN', 'PART_DET+NOUN', 'NONE+PRON']",Oman
604,605,انو احسن شي تفل وتترك كل شي وراك ، بس صعب,"['انو', 'احسن', 'شي', 'تفل', 'وتترك', 'كل', 'شي', 'وراك', '،', 'بس', 'صعب']","['INTERJ', 'ADJ_COMP', 'NOUN', 'VERB', 'CONJ+VERB', 'NOUN_QUANT', 'NOUN', 'ADV+PRON', 'PUNC', 'CONJ', 'ADJ']",Jordan
605,606,علاقانين في الجمهوريه البنانيه الاسلاميه التابعه لولايه الفقيه,"['علاقانين', 'في', 'الجمهوريه', 'البنانيه', 'الاسلاميه', 'التابعه', 'لولايه', 'الفقيه']","['NOUN', 'PREP', 'PART_DET+NOUN', 'PART_DET+ADJ', 'PART_DET+ADJ', 'PART_DET+ADJ', 'PREP+NOUN', 'PART_DET+NOUN']",Libya
606,607,لا يغير الله ما بقوم حتى يغيروا ما بأنفسهم طول ما نحنا ساكتين بالدول العربيه حتضل الكلاب تنهش جلودنا,"['لا', 'يغير', 'الله', 'ما', 'بقوم', 'حتى', 'يغيروا', 'ما', 'بأنفسهم', 'طول', 'ما', 'نحنا', 'ساكتين', 'بالدول', 'العربيه', 'حتضل', 'الكلاب', 'تنهش', 'جلودنا']","['PART_NEG', 'VERB', 'NOUN_PROP', 'PRON_REL', 'PREP+NOUN', 'CONJ', 'VERB', 'PRON_REL', 'PREP+NOUN+PRON', 'CONJ', 'PRON_REL', 'PRON', 'ADJ', 'PREP+PART_DET+NOUN', 'PART_DET+ADJ', 'PART_PROG+VERB', 'PART_DET+NOUN', 'VERB', 'NOUN+PRON']",Libya
607,608,العهد القوي رح يخلينا نتمسك بلبنان القوي,"['العهد', 'القوي', 'رح', 'يخلينا', 'نتمسك', 'بلبنان', 'القوي']","['PART_DET+NOUN', 'PART_DET+ADJ', 'PART_PROG', 'VERB+PRON', 'VERB', 'PREP+NOUN_PROP', 'PART_DET+ADJ']",Syria
608,609,يصير بلد طالما في تعصب وطائفيه وتخلف وعباده للزعيم يا لبناني انت مريض نفسي بكل معنى الكلمه وبحاجه لعلاج سريع قبل فوات الأوان,"['يصير', 'بلد', 'طالما', 'في', 'تعصب', 'وطائفيه', 'وتخلف', 'وعباده', 'للزعيم', 'يا', 'لبناني', 'انت', 'مريض', 'نفسي', 'بكل', 'معنى', 'الكلمه', 'وبحاجه', 'لعلاج', 'سريع', 'قبل', 'فوات', 'الأوان']","['VERB', 'NOUN', 'CONJ+CONJ', 'VERB', 'NOUN', 'CONJ+NOUN', 'CONJ+NOUN', 'CONJ+NOUN', 'PREP+PREP+NOUN', 'PART_VOC', 'NOUN', 'PRON', 'ADJ', 'ADJ', 'PREP+NOUN_QUANT', 'NOUN', 'PART_DET+NOUN', 'CONJ+PREP+NOUN', 'PREP+NOUN', 'ADJ', 'PREP', 'NOUN', 'PART_DET+NOUN']",Oman
609,610,هيك بسوقو يا حمار,"['هيك', 'بسوقو', 'يا', 'حمار']","['PRON_DEM', 'PART+VERB', 'PART_VOC', 'ADJ']",Palestine
610,611,مع الست نجوى حضور صوت هضامه اناقه منوره البرنامج,"['مع', 'الست', 'نجوى', 'حضور', 'صوت', 'هضامه', 'اناقه', 'منوره', 'البرنامج']","['PREP', 'PART_DET+NOUN', 'NOUN_PROP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PART_DET+NOUN']",Libya
611,612,هيدا بس بروفا للحلقه والليله حنولعا بهاشتاغ وحلقه للتاريخ,"['هيدا', 'بس', 'بروفا', 'للحلقه', 'والليله', 'حنولعا', 'بهاشتاغ', 'وحلقه', 'للتاريخ']","['PRON_DEM', 'ADV', 'NOUN', 'PREP+PREP+NOUN', 'CONJ+PART_DET+NOUN', 'PART_PROG+VERB+PRON', 'PREP+FORIEGN', 'CONJ+NOUN', 'PREP+PREP+NOUN']",Lebanon
612,613,خليك حلو تنظل نحبك,"['خليك', 'حلو', 'تنظل', 'نحبك']","['VERB+PRON', 'ADJ', 'PART+VERB', 'VERB+PRON']",Iraq
613,614,واضح من التصريح انه متعاطي,"['واضح', 'من', 'التصريح', 'انه', 'متعاطي']","['NOUN', 'PREP', 'PART_DET+NOUN', 'VERB_PSEUDO+PRON', 'ADJ']",Yemen
614,615,انتظروا الفنان ضيف الإعلامي في برنامج الليله على قناه بتوقيت,"['انتظروا', 'الفنان', 'ضيف', 'الإعلامي', 'في', 'برنامج', 'الليله', 'على', 'قناه', 'بتوقيت']","['VERB', 'PART_DET+NOUN', 'ADJ', 'PART_DET+NOUN', 'PREP', 'NOUN', 'PART_DET+NOUN', 'PREP', 'NOUN', 'PREP+NOUN']",Algeria
615,616,جمال فياض شخصيه تلفزيونيه رائعه ، الغريب انه ما حدا اكتشف مواهبو لبرنامج تلفزيوني,"['جمال', 'فياض', 'شخصيه', 'تلفزيونيه', 'رائعه', '،', 'الغريب', 'انه', 'ما', 'حدا', 'اكتشف', 'مواهبو', 'لبرنامج', 'تلفزيوني']","['NOUN_PROP', 'NOUN_PROP', 'NOUN', 'ADJ', 'ADJ', 'PUNC', 'PART_DET+NOUN', 'VERB_PSEUDO+PRON', 'PART_NEG', 'NOUN', 'VERB', 'NOUN+PRON', 'PREP+NOUN', 'ADJ']",Iraq
616,617,ترامب يؤكد انه كان يعتزم من البدايه اقاله مدير اف بي اي,"['ترامب', 'يؤكد', 'انه', 'كان', 'يعتزم', 'من', 'البدايه', 'اقاله', 'مدير', 'اف بي اي']","['NOUN_PROP', 'VERB', 'VERB_PSEUDO+PRON', 'VERB', 'VERB', 'PREP', 'PART_DET+NOUN', 'NOUN', 'NOUN', 'ABBREV']",Yemen
617,618,من هنا يبدأ نهارنا,"['من', 'هنا', 'يبدأ', 'نهارنا']","['PREP', 'PART_DET', 'VERB', 'NOUN+PRON']",Morocco
618,619,مناديل معطره خاليه من الكحول مطلوب وكلاء حصريين,"['مناديل', 'معطره', 'خاليه', 'من', 'الكحول', 'مطلوب', 'وكلاء', 'حصريين']","['NOUN', 'ADJ', 'ADJ', 'PREP', 'PART_DET+NOUN', 'NOUN', 'NOUN', 'ADJ']",Egypt
619,620,الوزير الدكتور نحن كلنا في التيار الوطني الحر بلا حصانه,"['الوزير', 'الدكتور', 'نحن', 'كلنا', 'في', 'التيار', 'الوطني', 'الحر', 'بلا', 'حصانه']","['PART_DET+NOUN', 'PART_DET+NOUN', 'PRON', 'NOUN_QUANT+PRON', 'PREP', 'PART_DET+NOUN', 'PART_DET+ADJ', 'PART_DET+ADJ', 'PREP+PART_NEG', 'NOUN']",Oman
620,621,لما فتت عامتحان وطلعلي سؤال من اللي درستو,"['لما', 'فتت', 'عامتحان', 'وطلعلي', 'سؤال', 'من', 'اللي', 'درستو']","['CONJ_SUB', 'VERB', 'PREP+NOUN', 'CONJ+VERB+PREP+PRON', 'NOUN', 'PREP', 'PRON_REL', 'VERB+CONJ']",Syria
621,622,من كترت السيليكون ما بقى تفرق بين الجغرافيا والتاريخ,"['من', 'كترت', 'السيليكون', 'ما', 'بقى', 'تفرق', 'بين', 'الجغرافيا', 'والتاريخ']","['PREP', 'NOUN', 'PART_DET+NOUN', 'PART_NEG', 'VERB', 'VERB', 'PREP', 'PART_DET+NOUN', 'CONJ+PART_DET+NOUN']",Libya
622,623,عطني رقمك حتى نزبط ضهرا ، منحكي,"['عطني', 'رقمك', 'حتى', 'نزبط', 'ضهرا', '،', 'منحكي']","['VERB+PRON', 'NOUN+PRON', 'PART', 'VERB', 'NOUN', 'PUNC', 'PART+VERB']",Tunisia
623,624,لغيرنا لهلسبب ، اليوم انا اخدت عهد على حالي انو لما ربنا يحرمني من حياتي رح اوهبا لغيري كرمال يضل قلبي ينبض ولو بجسد تاني,"['لغيرنا', 'لهلسبب', '،', 'اليوم', 'انا', 'اخدت', 'عهد', 'على', 'حالي', 'انو', 'لما', 'ربنا', 'يحرمني', 'من', 'حياتي', 'رح', 'اوهبا', 'لغيري', 'كرمال', 'يضل', 'قلبي', 'ينبض', 'ولو', 'بجسد', 'تاني']","['PREP+NOUN+PRON', 'PREP+PRON_DEM+PREP+NOUN', 'PUNC', 'PART_DET+ADV', 'PRON', 'VERB', 'NOUN', 'PREP', 'NOUN+PRON', 'INTERJ', 'CONJ_SUB', 'NOUN+PRON', 'VERB+PRON', 'PREP', 'NOUN+PRON', 'PART_PROG', 'VERB+PRON', 'PREP+NOUN+PRON', 'PREP', 'VERB', 'NOUN+PRON', 'VERB', 'CONJ+ADV', 'PREP+NOUN', 'ADJ_NUM']",Jordan
624,625,الفيتامين في مواجهه التوحد,"['الفيتامين', 'في', 'مواجهه', 'التوحد']","['PART_DET+NOUN', 'PREP', 'NOUN', 'PART_DET+NOUN']",Libya
625,626,ما تخلو قانون الستين يمر بفازلين,"['ما', 'تخلو', 'قانون', 'الستين', 'يمر', 'بفازلين']","['PART_NEG', 'VERB', 'NOUN', 'PART_DET+ADJ', 'VERB', 'PREP+FORIEGN']",Oman
626,627,والله عم بفكر ازا امي عملت مجدره اليوم انزل سكر الطريق وما حدا احسن من حدا ايوا,"['والله', 'عم', 'بفكر', 'ازا', 'امي', 'عملت', 'مجدره', 'اليوم', 'انزل', 'سكر', 'الطريق', 'وما', 'حدا', 'احسن', 'من', 'حدا', 'ايوا']","['VERB_NOM', 'PART_PROG', 'PART+VERB', 'CONJ_SUB', 'NOUN+PRON', 'VERB', 'NOUN', 'PART_DET+ADV', 'VERB', 'VERB', 'PART_DET+NOUN', 'CONJ+PART_NEG', 'NOUN', 'ADJ_COMP', 'PREP', 'NOUN', 'INTERJ']",Jordan
627,628,اذا بتزعلها جبلها لوح شوكلاته ، لوح بزعلها ولوح براضيها ، عارف ما في فرق,"['اذا', 'بتزعلها', 'جبلها', 'لوح', 'شوكلاته', '،', 'لوح', 'بزعلها', 'ولوح', 'براضيها', '،', 'عارف', 'ما', 'في', 'فرق']","['CONJ_SUB', 'PART+VERB+PRON', 'VERB+PREP+PRON', 'NOUN', 'NOUN', 'PUNC', 'NOUN', 'PART+VERB+PRON', 'CONJ+NOUN', 'PART+VERB+PRON', 'PUNC', 'NOUN', 'PART_NEG', 'VERB', 'NOUN']",Jordan
628,629,يضيعلنا وقتنا ويقطع المهل بقوانين مسخره,"['يضيعلنا', 'وقتنا', 'ويقطع', 'المهل', 'بقوانين', 'مسخره']","['VERB+PREP+PRON', 'NOUN+PRON', 'CONJ+VERB', 'PART_DET+NOUN', 'PREP+NOUN', 'ADJ']",Yemen
629,630,انو يكون عندو شعبيه فخامتو خاصه جنس حواء,"['انو', 'يكون', 'عندو', 'شعبيه', 'فخامتو', 'خاصه', 'جنس', 'حواء']","['INTERJ', 'VERB', 'NOUN+PRON', 'NOUN', 'ADJ+PRON', 'NOUN', 'NOUN', 'NOUN_PROP']",Iraq
