Sentence_ID,sentence,Tokens,POS_Tags,Dialect
326,لأنّ ها جميعاً طرق فعالة في حرق السعرات الحرارية في الجسم ، و ب التالي إنقاص الوزن .,"['لأنّ', 'ها', 'جميعاً', 'طرق', 'فعالة', 'في', 'حرق', 'السعرات', 'الحرارية', 'في', 'الجسم', '،', 'و', 'ب', 'التالي', 'إنقاص', 'الوزن', '.']","['CCONJ', 'PRON', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",Sudan
327,تعزز الثقة بالنفس ، و تساعد على احترام الذات ، و زيادة القدرة على التحمل ، و الشعور بالإيجابية ، و الطاقة المتجددة ، مما يقود إلى النجاح في أداء مهمات عديدة سواء أ كانت داخل الملعب أو خارج ه .,"['تعزز', 'الثقة', 'بالنفس', '،', 'و', 'تساعد', 'على', 'احترام', 'الذات', '،', 'و', 'زيادة', 'القدرة', 'على', 'التحمل', '،', 'و', 'الشعور', 'بالإيجابية', '،', 'و', 'الطاقة', 'المتجددة', '،', 'مما', 'يقود', 'إلى', 'النجاح', 'في', 'أداء', 'مهمات', 'عديدة', 'سواء', 'أ', 'كانت', 'داخل', 'الملعب', 'أو', 'خارج', 'ه', '.']","['VERB', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'PRON', 'PUNCT']",Modern Standard Arabic
328,أثر الرياضة على صحة الفرد للرياضة و غير ها من الأنشطة البدنية أثر كبير في الصحة الجسدية ل الأفراد ، يمكن تلخيص ها فيما يأتي : فقدان الوزن تعزز الرياضة من فقدان الوزن ، و تزيد من معدلات الأيض في الجسم ، مما يزيد الكتلة العضلية ، و يقلل الكتلة الدهنية الضارة المتسببة بالسمنة ، ف على الرغم من أنّ معدل حرق الدهون يختلف من شخص ل آخر ب حسب نوع الجسم ، و طبيعة النشاط البدني المبذول ، إلا أنّ ممارسة الرياضة تحافظ على الحفاظ على وزن صحي وجسم رشيق ، فأكدت وزارة الصحة و الخدمات ال إنسانية في الولايات المتحدة على أنّ ممارسة النشاط البدني المعتدل لمدّة تترواح من ساعتين و نصف إلى خمس ساعات في المتوسط يمكن أن تساعد على تحقيق استقرار الوزن ، بينما ممارسة الرياضة عالية الكثافة ، يمكن أن تساعد الأشخاص الذين يرغبون بإنقاص وزن هم ، أو تساهم في فقدان كبير في الوزن .,"['أثر', 'الرياضة', 'على', 'صحة', 'الفرد', 'للرياضة', 'و', 'غير', 'ها', 'من', 'الأنشطة', 'البدنية', 'أثر', 'كبير', 'في', 'الصحة', 'الجسدية', 'ل', 'الأفراد', '،', 'يمكن', 'تلخيص', 'ها', 'فيما', 'يأتي', ':', 'فقدان', 'الوزن', 'تعزز', 'الرياضة', 'من', 'فقدان', 'الوزن', '،', 'و', 'تزيد', 'من', 'معدلات', 'الأيض', 'في', 'الجسم', '،', 'مما', 'يزيد', 'الكتلة', 'العضلية', '،', 'و', 'يقلل', 'الكتلة', 'الدهنية', 'الضارة', 'المتسببة', 'بالسمنة', '،', 'ف', 'على', 'الرغم', 'من', 'أنّ', 'معدل', 'حرق', 'الدهون', 'يختلف', 'من', 'شخص', 'ل', 'آخر', 'ب', 'حسب', 'نوع', 'الجسم', '،', 'و', 'طبيعة', 'النشاط', 'البدني', 'المبذول', '،', 'إلا', 'أنّ', 'ممارسة', 'الرياضة', 'تحافظ', 'على', 'الحفاظ', 'على', 'وزن', 'صحي', 'وجسم', 'رشيق', '،', 'فأكدت', 'وزارة', 'الصحة', 'و', 'الخدمات', 'ال', 'إنسانية', 'في', 'الولايات', 'المتحدة', 'على', 'أنّ', 'ممارسة', 'النشاط', 'البدني', 'المعتدل', 'لمدّة', 'تترواح', 'من', 'ساعتين', 'و', 'نصف', 'إلى', 'خمس', 'ساعات', 'في', 'المتوسط', 'يمكن', 'أن', 'تساعد', 'على', 'تحقيق', 'استقرار', 'الوزن', '،', 'بينما', 'ممارسة', 'الرياضة', 'عالية', 'الكثافة', '،', 'يمكن', 'أن', 'تساعد', 'الأشخاص', 'الذين', 'يرغبون', 'بإنقاص', 'وزن', 'هم', '،', 'أو', 'تساهم', 'في', 'فقدان', 'كبير', 'في', 'الوزن', '.']","['ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'X', 'CCONJ', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'PUNCT', 'X', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'X', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'X', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'ADP', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADP', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'PART', 'CCONJ', 'NOUN', 'NOUN', 'X', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'X', 'X', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PART', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADP', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'X', 'X', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'ADJ', 'VERB', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'DET', 'VERB', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
329,صحة القلب والرئتين تساعد الرياضة على المحافظة على صحة القلب والرئتين والأوعية الدموية وتحسين ها ، ف النشاط البدني يساهم في التقليل ب شكل كبير من خطر الإصابة بالسكتات الدماغية ، و مرض الشريان التاجي ، ف لقد أكد المكتب البرملاني البريطانى ل العلوم و التكنولوجيا أنّ حوالي أربعون ب المئة من الوفيات المرتبطة ب مرض القلب التاجي ، نتجت عن عدة أسباب أهم ها : السمنة ، و ارتفاع ضغط الدم ، و عدم كفاية النشاط البدني ، كما يمكن للرياضة أن تساعد على كل هذه القضايا المادية ، مما يقلل من خطر الإصابة ب مرض الشريان التاجي ب نحو خمسين في المئة .,"['صحة', 'القلب', 'والرئتين', 'تساعد', 'الرياضة', 'على', 'المحافظة', 'على', 'صحة', 'القلب', 'والرئتين', 'والأوعية', 'الدموية', 'وتحسين', 'ها', '،', 'ف', 'النشاط', 'البدني', 'يساهم', 'في', 'التقليل', 'ب', 'شكل', 'كبير', 'من', 'خطر', 'الإصابة', 'بالسكتات', 'الدماغية', '،', 'و', 'مرض', 'الشريان', 'التاجي', '،', 'ف', 'لقد', 'أكد', 'المكتب', 'البرملاني', 'البريطانى', 'ل', 'العلوم', 'و', 'التكنولوجيا', 'أنّ', 'حوالي', 'أربعون', 'ب', 'المئة', 'من', 'الوفيات', 'المرتبطة', 'ب', 'مرض', 'القلب', 'التاجي', '،', 'نتجت', 'عن', 'عدة', 'أسباب', 'أهم', 'ها', ':', 'السمنة', '،', 'و', 'ارتفاع', 'ضغط', 'الدم', '،', 'و', 'عدم', 'كفاية', 'النشاط', 'البدني', '،', 'كما', 'يمكن', 'للرياضة', 'أن', 'تساعد', 'على', 'كل', 'هذه', 'القضايا', 'المادية', '،', 'مما', 'يقلل', 'من', 'خطر', 'الإصابة', 'ب', 'مرض', 'الشريان', 'التاجي', 'ب', 'نحو', 'خمسين', 'في', 'المئة', '.']","['NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'X', 'X', 'ADJ', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'NOUN', 'ADJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'AUX', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'ADP', 'X', 'ADP', 'NUM', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'X', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'ADP', 'NUM', 'ADP', 'NUM', 'PUNCT']",Modern Standard Arabic
330,صحة العضلات والعظام تساهم الرياضة خصوصاً عند التقدم بالعمر في المحافظة على صحة العظام ، والمفاصل ، والعضلات ، فضلاً عن قدرة ها في بناء عظام وعضلات الأطفال . [ ٣ ] الحماية من السرطان تساهم الرياضة في التقليل ب شكل كبير من خطر الإصابة بسرطان الثدي ، كما أنّ ها تخفض نسبة الإصابة بسرطان القولون ب نسبة تصل إلى ثلاثمئة في المئة ، و ذٰلك ب حسب ما أكد ه المكتب البرلماني البريطاني ل العلوم و التكنولوجيا ، إضافة ل دور ها في حماية الجسم من خطر الإصابة بسرطان الرئة والرحم .,"['صحة', 'العضلات', 'والعظام', 'تساهم', 'الرياضة', 'خصوصاً', 'عند', 'التقدم', 'بالعمر', 'في', 'المحافظة', 'على', 'صحة', 'العظام', '،', 'والمفاصل', '،', 'والعضلات', '،', 'فضلاً', 'عن', 'قدرة', 'ها', 'في', 'بناء', 'عظام', 'وعضلات', 'الأطفال', '.', '[', '٣', ']', 'الحماية', 'من', 'السرطان', 'تساهم', 'الرياضة', 'في', 'التقليل', 'ب', 'شكل', 'كبير', 'من', 'خطر', 'الإصابة', 'بسرطان', 'الثدي', '،', 'كما', 'أنّ', 'ها', 'تخفض', 'نسبة', 'الإصابة', 'بسرطان', 'القولون', 'ب', 'نسبة', 'تصل', 'إلى', 'ثلاثمئة', 'في', 'المئة', '،', 'و', 'ذٰلك', 'ب', 'حسب', 'ما', 'أكد', 'ه', 'المكتب', 'البرلماني', 'البريطاني', 'ل', 'العلوم', 'و', 'التكنولوجيا', '،', 'إضافة', 'ل', 'دور', 'ها', 'في', 'حماية', 'الجسم', 'من', 'خطر', 'الإصابة', 'بسرطان', 'الرئة', 'والرحم', '.']","['NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'X', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'X', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'NUM', 'PUNCT', 'NUM', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'X', 'ADJ', 'PUNCT', 'CCONJ', 'CCONJ', 'PRON', 'VERB', 'NOUN', 'NOUN', 'X', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADP', 'NUM', 'PUNCT', 'CCONJ', 'DET', 'ADP', 'ADP', 'DET', 'VERB', 'PRON', 'NOUN', 'ADJ', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'X', 'ADJ', 'X', 'PUNCT']",Oman
331,الصحة النفسية تعزز الرياضة الصحة النفسية عند الأشخاص الذين يعانون من اضطرابات نفسية ، ف هي قد تكون شكل من أشكال العلاج النفسي ل هم ، خصوصاً ل من يعانون من الاكتئاب ، و فقدان تقدير الذات ، كما يمكن أن تقلل من خطر التدهور المعرفي الذي يأتي مع الشيخوخة ، إضافة ل دور ها في تقليل القلق عند المراهقين .,"['الصحة', 'النفسية', 'تعزز', 'الرياضة', 'الصحة', 'النفسية', 'عند', 'الأشخاص', 'الذين', 'يعانون', 'من', 'اضطرابات', 'نفسية', '،', 'ف', 'هي', 'قد', 'تكون', 'شكل', 'من', 'أشكال', 'العلاج', 'النفسي', 'ل', 'هم', '،', 'خصوصاً', 'ل', 'من', 'يعانون', 'من', 'الاكتئاب', '،', 'و', 'فقدان', 'تقدير', 'الذات', '،', 'كما', 'يمكن', 'أن', 'تقلل', 'من', 'خطر', 'التدهور', 'المعرفي', 'الذي', 'يأتي', 'مع', 'الشيخوخة', '،', 'إضافة', 'ل', 'دور', 'ها', 'في', 'تقليل', 'القلق', 'عند', 'المراهقين', '.']","['NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'DET', 'VERB', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'PRON', 'PART', 'AUX', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'NOUN', 'ADP', 'DET', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'DET', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PRON', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",Modern Standard Arabic
332,عظَّم الله - سبحان ه - مكانة الصلاة ، و رفع ذكر ها ب أن جعل ها ثاني أركان الإسلام بعد الشهادتين ، دليل ذلك قول النبي صلى الله علي ه و سلم : ( بُنِيَ الإسْلَامُ علَى خَمْسٍ : شَهَادَةِ أنْ لا إلَهَ إلَّا اللَّهُ وأنَّ مُحَمَّدًا رَسولُ اللَّهِ ، وإقَامِ الصَّلَاةِ ، وإيتَاءِ الزَّكَاةِ ، والحَجِّ ، وصَوْمِ رَمَضَانَ ) ، وجعل ها أول ما يُحاسب علي ه المسلم يوم الحساب ، وإنْ كانت صالحة صَلُحَ سائرُ العمل ، و إن كانت فاسدةً فَسَدَ سائِر العمل ، و هي آخر ما وصّى ب ه النبي - صلى الله علي ه و سلم - قبل وفاة ه ، و قد جعل ها الله ب مثابة حاجز بين المسلم والوقوع في المعاصي ل قول ه تعالى : ( إِنَّ الصَّلَاةَ تَنْهَى عَنِ الْفَحْشَاءِ وَالْمُنكَرِ ) ، وجعل ها العلامة الفارقة بين المسلم والكافر ، ل ذٰلك اختلف العلماء في حكم تارك الصلاة ب حسب حال ه .,"['عظَّم', 'الله', '-', 'سبحان', 'ه', '-', 'مكانة', 'الصلاة', '،', 'و', 'رفع', 'ذكر', 'ها', 'ب', 'أن', 'جعل', 'ها', 'ثاني', 'أركان', 'الإسلام', 'بعد', 'الشهادتين', '،', 'دليل', 'ذلك', 'قول', 'النبي', 'صلى', 'الله', 'علي', 'ه', 'و', 'سلم', ':', '(', 'بُنِيَ', 'الإسْلَامُ', 'علَى', 'خَمْسٍ', ':', 'شَهَادَةِ', 'أنْ', 'لا', 'إلَهَ', 'إلَّا', 'اللَّهُ', 'وأنَّ', 'مُحَمَّدًا', 'رَسولُ', 'اللَّهِ', '،', 'وإقَامِ', 'الصَّلَاةِ', '،', 'وإيتَاءِ', 'الزَّكَاةِ', '،', 'والحَجِّ', '،', 'وصَوْمِ', 'رَمَضَانَ', ')', '،', 'وجعل', 'ها', 'أول', 'ما', 'يُحاسب', 'علي', 'ه', 'المسلم', 'يوم', 'الحساب', '،', 'وإنْ', 'كانت', 'صالحة', 'صَلُحَ', 'سائرُ', 'العمل', '،', 'و', 'إن', 'كانت', 'فاسدةً', 'فَسَدَ', 'سائِر', 'العمل', '،', 'و', 'هي', 'آخر', 'ما', 'وصّى', 'ب', 'ه', 'النبي', '-', 'صلى', 'الله', 'علي', 'ه', 'و', 'سلم', '-', 'قبل', 'وفاة', 'ه', '،', 'و', 'قد', 'جعل', 'ها', 'الله', 'ب', 'مثابة', 'حاجز', 'بين', 'المسلم', 'والوقوع', 'في', 'المعاصي', 'ل', 'قول', 'ه', 'تعالى', ':', '(', 'إِنَّ', 'الصَّلَاةَ', 'تَنْهَى', 'عَنِ', 'الْفَحْشَاءِ', 'وَالْمُنكَرِ', ')', '،', 'وجعل', 'ها', 'العلامة', 'الفارقة', 'بين', 'المسلم', 'والكافر', '،', 'ل', 'ذٰلك', 'اختلف', 'العلماء', 'في', 'حكم', 'تارك', 'الصلاة', 'ب', 'حسب', 'حال', 'ه', '.']","['X', 'X', 'PUNCT', 'VERB', 'PRON', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'PRON', 'ADP', 'CCONJ', 'VERB', 'PRON', 'X', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'DET', 'NOUN', 'NOUN', 'VERB', 'X', 'ADP', 'PRON', 'CCONJ', 'VERB', 'PUNCT', 'PUNCT', 'X', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'CCONJ', 'PART', 'NOUN', 'PART', 'X', 'X', 'X', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'X', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'DET', 'VERB', 'ADP', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'X', 'AUX', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'CCONJ', 'VERB', 'X', 'X', 'X', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'ADJ', 'DET', 'VERB', 'ADP', 'PRON', 'X', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'AUX', 'VERB', 'PRON', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADP', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT', 'VERB', 'PRON', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'X', 'PUNCT', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'NOUN', 'X', 'NOUN', 'ADP', 'ADP', 'NOUN', 'PRON', 'PUNCT']",Saudi Arabia
333,إن الله - سبحان ه - خلق الإنسان لعبادة ه ، و جعل من أهمّ ما يتعبّد ب ه الإنسان ربّه الصلاة التي جعل ها عمود الدين ، ف هي الفارقة بين الكفر والإيمان ، ف قد كان الصحابة - رضوان الله علي هم - لا يرون شيئاً من الأعمال ترك ه كفر إلا الصلاة ، على عكس المحافظ علي ها الذي وعد ه الله - تعالى - ب الجنة ، بل إن الرسول - صلى الله علي ه و سلم - يعرف أمت ه يوم القيامة بخاصيةٍ من خصائص الأمّة المحمّدية و هي : الغرّة والتحجيل من أثر الوضوء ، والمقصود بالغرّة : بياض الوجه ، والتحجيل : بياض اليدين والرجلين ، وسيتمّ فيما يأتي بيان الفوائد العظيمة ل الصلاة الشريفة خاصة إذا كانت مع جماعة المسلمين,"['إن', 'الله', '-', 'سبحان', 'ه', '-', 'خلق', 'الإنسان', 'لعبادة', 'ه', '،', 'و', 'جعل', 'من', 'أهمّ', 'ما', 'يتعبّد', 'ب', 'ه', 'الإنسان', 'ربّه', 'الصلاة', 'التي', 'جعل', 'ها', 'عمود', 'الدين', '،', 'ف', 'هي', 'الفارقة', 'بين', 'الكفر', 'والإيمان', '،', 'ف', 'قد', 'كان', 'الصحابة', '-', 'رضوان', 'الله', 'علي', 'هم', '-', 'لا', 'يرون', 'شيئاً', 'من', 'الأعمال', 'ترك', 'ه', 'كفر', 'إلا', 'الصلاة', '،', 'على', 'عكس', 'المحافظ', 'علي', 'ها', 'الذي', 'وعد', 'ه', 'الله', '-', 'تعالى', '-', 'ب', 'الجنة', '،', 'بل', 'إن', 'الرسول', '-', 'صلى', 'الله', 'علي', 'ه', 'و', 'سلم', '-', 'يعرف', 'أمت', 'ه', 'يوم', 'القيامة', 'بخاصيةٍ', 'من', 'خصائص', 'الأمّة', 'المحمّدية', 'و', 'هي', ':', 'الغرّة', 'والتحجيل', 'من', 'أثر', 'الوضوء', '،', 'والمقصود', 'بالغرّة', ':', 'بياض', 'الوجه', '،', 'والتحجيل', ':', 'بياض', 'اليدين', 'والرجلين', '،', 'وسيتمّ', 'فيما', 'يأتي', 'بيان', 'الفوائد', 'العظيمة', 'ل', 'الصلاة', 'الشريفة', 'خاصة', 'إذا', 'كانت', 'مع', 'جماعة', 'المسلمين']","['CCONJ', 'X', 'PUNCT', 'VERB', 'PRON', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'ADJ', 'DET', 'VERB', 'ADP', 'PRON', 'NOUN', 'X', 'NOUN', 'DET', 'VERB', 'PRON', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'NOUN', 'ADP', 'NOUN', 'X', 'PUNCT', 'CCONJ', 'AUX', 'VERB', 'NOUN', 'PUNCT', 'X', 'X', 'ADP', 'PRON', 'PUNCT', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PRON', 'X', 'PART', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PRON', 'DET', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PART', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'VERB', 'PUNCT', 'VERB', 'VERB', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'PRON', 'PUNCT', 'NOUN', 'X', 'ADP', 'ADP', 'NOUN', 'PUNCT', 'X', 'X', 'PUNCT', 'X', 'X', 'PUNCT', 'X', 'PUNCT', 'X', 'NOUN', 'X', 'PUNCT', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN']",Sudan
334,المحافظة على الصلاة سببٌ ل قبول أعمال المسلم الأخرى ، وتبرئته من الاتّصاف بصفات المنافقين ، وسلامة ل ه من أن يحشر مع أئمة الكفر .,"['المحافظة', 'على', 'الصلاة', 'سببٌ', 'ل', 'قبول', 'أعمال', 'المسلم', 'الأخرى', '،', 'وتبرئته', 'من', 'الاتّصاف', 'بصفات', 'المنافقين', '،', 'وسلامة', 'ل', 'ه', 'من', 'أن', 'يحشر', 'مع', 'أئمة', 'الكفر', '.']","['ADJ', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'X', 'ADJ', 'PUNCT', 'X', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'ADP', 'PRON', 'ADP', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",Oman
335,الصلاة قرّة عين للمسلم ، وبياضٌ لوجه ه ، وفرحٌ وانشراحٌ ونورٌ لقلب ه ، و هي تصرف ه عن الشهوات والشبهات .,"['الصلاة', 'قرّة', 'عين', 'للمسلم', '،', 'وبياضٌ', 'لوجه', 'ه', '،', 'وفرحٌ', 'وانشراحٌ', 'ونورٌ', 'لقلب', 'ه', '،', 'و', 'هي', 'تصرف', 'ه', 'عن', 'الشهوات', 'والشبهات', '.']","['NOUN', 'NOUN', 'X', 'X', 'PUNCT', 'NOUN', 'NOUN', 'PRON', 'PUNCT', 'VERB', 'X', 'X', 'NOUN', 'PRON', 'PUNCT', 'CCONJ', 'PRON', 'NOUN', 'PRON', 'ADP', 'NOUN', 'X', 'PUNCT']",Saudi Arabia
336,الصلاة سببٌ لترك المسلم للفحشاء والمنكر .,"['الصلاة', 'سببٌ', 'لترك', 'المسلم', 'للفحشاء', 'والمنكر', '.']","['NOUN', 'NOUN', 'NOUN', 'ADJ', 'X', 'X', 'PUNCT']",Oman
337,الصلاة سببٌ لجلب الرزق ، و حفظ النعمة ، و دفع النقمة .,"['الصلاة', 'سببٌ', 'لجلب', 'الرزق', '،', 'و', 'حفظ', 'النعمة', '،', 'و', 'دفع', 'النقمة', '.']","['NOUN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'X', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'PUNCT']",Algeria
338,الصلاة سببٌ ل دفع الظلم عن المسلم ، ونزول الرحمة ، و كشف الغمة .,"['الصلاة', 'سببٌ', 'ل', 'دفع', 'الظلم', 'عن', 'المسلم', '،', 'ونزول', 'الرحمة', '،', 'و', 'كشف', 'الغمة', '.']","['NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'PUNCT']",Saudi Arabia
339,الصلاة سببٌ للتعارف بين المسلمين ، وللتعاون على البر و التقوى ، والتواصي ب الحق و الصبر ، و حصول ال مودة .,"['الصلاة', 'سببٌ', 'للتعارف', 'بين', 'المسلمين', '،', 'وللتعاون', 'على', 'البر', 'و', 'التقوى', '،', 'والتواصي', 'ب', 'الحق', 'و', 'الصبر', '،', 'و', 'حصول', 'ال', 'مودة', '.']","['NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'X', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'X', 'X', 'PUNCT']",Algeria
