Sentence_ID,sentence,label,Dialect
998, #شام #سوريا | ريف #درعا : قوات النظام تجدد القصف بالهاون على بلدة عتمان.,0,Syria
999, أموي #سوريا •  عن #البدعة   قال ابن عباس رضي الله عـْـْنهما: ما يأتي على الناس من عام إلا أحدثوا فيه بدعة،... URL,2,Saudi Arabia
1000,#Syria #لافتة من جبلة نصرةً لحمص جبلة | جمعة #أنقذوا_حمص_قبل_أن_تستباح #save_Homs #EyeOnHoms URL via FaceBook,0,Syria
1001,"الإبراهيمي: حمص تتحول مرة أخرى إلى \""مسرح للموت\"" #syria #سوريا",0,Modern Standard Arabic
1002, عندما تبكي الرجـال !! فاعلم ان الهموم فاقت الجبال .. اللهم اربط على قلوبهم .. #سوريا ، URL,0,Algeria
1003,(هو الأول والآخر والظاهر والباطن وهو بكل شيء عليم) [الحديد:3]  URL #ربي انصر سوريا  #غرد_بالخير,1,Yemen
1004,أموي #سوريا •  #عاجل - #مركز_حماة_الإعلامي: الجيش الإسلامي الحر يدمر دبابة للنظام و يقتل ضـْـْابط برتبة رائد وعدد... URL,0,Egypt
1005,      roup صباحك ورد يااحلا مطرب بي العالم انا لولو من سورية العز,1,Saudi Arabia
1006, مساء  انتحار النخّوة  وموت الضمائر  يا أمة باعت سوريا  وجعلتها أرض للمقابر  يا أمة صارت الخيانة  عندها شعيرة من الشعائر !,0,Jordan
1007, فضيحة عبد بشار الأسد الخمار فاضل عباس في سوريا سود الله وجهكم   #البحرين  URL,0,Saudi Arabia
1008, بالرغم من كل النكسات العرب اليوم يخطون أروع السطور في تاريخهم المعاصر .. رباطٌ في الأقصى ونضالّ في سوريا وصمودٌ في مصر..  …,1,Oman
1009,أموي #سوريا •  #المكتب_الاعلامي_لفرقة_تحرير_الشام   ريف دمشق : خان الشيح :     إشتباكات على أتستراد السلام بين... URL,0,Egypt
1010,#Syria #Save_Aleppo هام : لحظة سقوط برميل متفجر على حي الكلاسة وحالة هلع بين المدنيين  18 4 2014 URL via ,0,Iraq
1011, #سورية #حمص حمص ليست للبيع ...يا تجار الدم ويا متسلقين خونة الوطن ارفعوا الصوت عاليا ياشرفاء حمص #حمص لن تسقط URL,0,Modern Standard Arabic
1012, #صور_من_الإصدار : قتلى حزب اللات يحملون شعار [ لواء القدس ] وكأن القدس في سوريا !  لعنة الله على القوم الكافرين . URL,0,Iraq
1013, الأم الصغيرة اليتيمة طفلة من #سوريا رغم إنكسار قلبها وحزنها لفقد أبويها تعتني بأخوتها الصغار وترعاهم #سوريا_الله_معك http…,0,Oman
1014,"\"" #لندن تتهم الحكومة السورية بخرق اتفاق #حمص   URL"" #سوريا",0,Iraq
1015,#سوريا قصف ببراميل متفجرة من الطيران المروحي على محيط قرية #الحويز بريف #حماة الغربي  #Syria,0,Syria
1016,"#أوغاريت || #سوريا #حوران :: حصيلة شهداء اليوم الجمعة 18-4-2014 : 6 شهداء , شهيد إعلامي و طبيب و مدرس و شهيد... URL",0,Lebanon
1017, ادعوا لـ أنفسكم ولا تنسوا #سوريا ،، يارب إنك تدرك دعواتنا حتى لو لم ننطق بها ../,1,Egypt
1018, هبي ياغيار الميدان... و شرقط يابحص الزوار` والراية بأربع اوان ¤  ع جبين الشمس تلالي *  #سوريا ♥  #محمد_عساف,1,Lebanon
1019, #شام #سوريا | #السويداء : دوي انفجار ضخم قرب حاجز الأصلحة في المدينة تلاه توافد لسيارات الإسعاف إلى منطقة الانفجار.,0,Sudan
1020,أموي #سوريا •   حمص : اشتباكات عنيفة بين ابطال الجيش الإسلامي الحر وارهابيي الاسد على جبهة البلالية في منطقة... URL,0,Egypt
1021, #شام #سوريا| ريف #دمشق: سقوط قذائف في محيط مخيم خان دنون.,0,Egypt
1022,#مباشر_mnn_الاخبارية│كاريكاتير│ بعنوان الرئيس ... كاريكاتير يظهر مصير سوريا برئاسه وحكم بالتوابيت والمقابر ...... URL,0,Yemen
1023, 🌴📖☝️  #اللهم إني أعوذ بك من الهم والحزن والعجز والكسل والبخل والجبن وضلع الدين وغلبة الرجال.  #غرد_بذكر_الله #سوريا #م…,1,Egypt
1024,"#عزيزة: الثوار يسيطرون على حاجزي \""#الدشم و #الحمام\"" بعد اشتباكات مع قوات النظام  #سورية #سوريا #حلب_اليوم #حلب URL",0,Iraq
1025, في صفوف بشار ١٧ تنظيم دولي يقاتل ضد  ثورة سوريا لكن بإذن الله سيتجرعون  الحسرة والندامة والله غالب  على أمره و لكن أكثر  ال…,0,Oman
1026," \"" وإن جُندنا لهم الغالبون \"" #سوريا .",1,Modern Standard Arabic
1027,#سورية   هل قلت اليوم :   سبحان اللّه و بحمده   سبحان الله و بحمده سبحان الله العظيم,1,Oman
1028, الفيديو الكامل بتحرير حي الراموسة ب #حلب   URL #الغرفة_المشتركة_لأهل_الشام,1,Iraq
1029," مكالمة سريعة  :( #سوريا #فلسطين  :(  URL""",2,Jordan
1030,أضواء لماذا تستهدف حمص الآن..؟!!: تشهد سورية هذه الأيام واحدة من أكثر جرائم العصر ... URL #عاجل #السعودية,0,Modern Standard Arabic
1031,أموي #سوريا •  الشيخ محمد حسين يعقوب -   إخوتاه ..   كذلك المسلم الذي يريد أن ينصر دينه ، صاحب هدف غالٍ ، إنَّ... URL,1,Oman
1032, #شفر_مغيب   مخليه كرنك   كويت - السعوديه - الاردن - سوريا - وبالعكس   😂😂😂😂😂,2,Iraq
1033,#سبأ #اليمن مقتل 14 شخصاً بينهم اطفال واصابة اخرين في تفجير بحمص وسط سوريا URL وكالة الأنباءاليمنية,0,Sudan
1034,"\"" أيها المؤيد ل #ثورة_يناير ،اذكر شيء واحد فقط تحسن في أحوال الناس بعد ثلاث سنوات من #الثورة\"" #مصر #ليبيا #اليمن #سوريا #الجحيم_العربي",0,Modern Standard Arabic
1035, أللهم حرر سوريا من بشار الطاغيه يارب العالمين,1,Egypt
1036," #صورة مؤثرة: مُسن يطعم القطط في سوريا ! \""حتى القطط لاتصدق أن تجد ما تأكله! مات الآلاف منهم لكن لم تمت إنسانيتهم URL",0,Oman
1037,أموي #سوريا •     #حماة #كفرزيتا   كتيبة الهندسة محمد صوت الحق تقوم بتفكيك آلية الـْـْتفجر لبرميل يحوي غاز الكلور... URL,1,Egypt
1038, أموي #سوريا •     تجمع نصرة المظلوم . إستهداف بـْـْرج 45 بمدفع رشاش 23   URL,0,Iraq
1039, ودوه سوريا ، هذا هو طب بشار الأسد ، لزوم نبلغ قرة عيني بالسالفه,0,Yemen
1040,   كلام إعلامك لتشوية الثورة الجيش الحر من سوريا مايحبو الذل بدهم حرية الي ماتعرفها اشكالك,0,Oman
1041,#Syria احرار بستان القصر و الكلاسة فزعةً لحمص حلب | جمعة #أنقذوا_حمص_قبل_أن_تستباح #save_Homs... URL via FaceBook,0,Egypt
1042, أنا أتوقع والعلم عند الله أن يفوز بشار في #سوريا وهذا هو بوتفليقة فاز في #الجزائر، وما حدا أحسن من حدا.. ما أدري عن توقعا…,0,Oman
1043, سؤال للسوريين المعارضين هل كان الوضع في سوريا وطلب الإصلاحات تتطلب كل هذه الدماء والقتال؟  بليز الخليجيين والشيشان والافار…,0,Oman
1044,أول حملة لدفع مصاريف أهالي المجاهدين عن طريق الشي…: URL #سوريا #القلمون   #جهادنا_جهاد_مال  الله ﻻيحرمكم اﻷجر,1,Syria
1045,#Syria #شام #سوريا | ريف #حماة : الطيران المروحي يلقي عدة براميل متفجرة على مدينة كفرزي...: #... URL #FF #news,0,Syria
1046, الحصيلة الجديدة للتفجير الذي تم امام مسجد بمدينة حمص السورية أكثر من 20 قتيلا و نحو 60 جريحا. #حمص #سوريا,0,Saudi Arabia
1047,#سوريا | #حمص | 18 4 2014  إستشهاد كلاً من :  1- المهندس إيهاب نصر الأخرس . 2- الحاج فاروق إبراهيم . 3- أحمد ناجب... URL,0,Lebanon
1048," | #سوريا - ريف إدلب/قميناس | إرسال مؤيد عبيد \""أبو حنبل\"" القائد الميداني في \""أحرار الشام\"" مع /٩/ من عناصره لملاقاة \""الحو…",2,Iraq
1049, URL  #السعودية #سوريا  بندر بن سلطان,2,Jordan
1050, عجوز بريطانية عمرها 92 سنة قامت بحياكة 400 كنزة صوف، ولما قاموا بسؤالها لمن صنعتهم أجابت: لأطفال #سوريا URL,1,Modern Standard Arabic
1051, #شام #سوريا | ريف #حمص : قصف بالهاون من قبل قوات النظام يتجدد على مدينة تلبيسة.,0,Algeria
1052,أموي #سوريا •  اللهم وفقنا وقونا وثبتنا يالله الرابـْـْط ::... URL,1,Egypt
1053, #شام #سوريا| سماع دوي انفجار هز مدينة السويداء جراء سقوط صاروخ غراد بالمنطقة,0,Egypt
1054, اللهم احفظ أهل سوريا بحفظك وأيدهم بنصرك وأمددهم بجند من عندك ، اللهم لا ناصر لهم إلا أنت سبحانك ، اللهم احفظهم بعينك التي لا ت…,1,Egypt
1055,#الريتويت_السابق .. لا لا صراحة مشكلة كبيرة ليش تسكتون مجانين انتم ! هذي مشكلة كبيرة  أكبر من قضية فلسطين و من الظلم في سوريا >١,0,Saudi Arabia
1056, جيش مصرالخاين وجيش سوريا الكافرالخاين المجرم وكل الجيوش العربيه وظيفتهاحماية الصهاينه وحماية الحكام وقتل الشعوب,0,Egypt
1057,أموي #سوريا •  ادلب :17 فطيسة في تل قميناس بالاضافة الى الرائد مالك قائد العملية حيث جثث العصابة النصيرية بين... URL,0,Sudan
1058, نداء الى جميع المجاهدين  المؤمرة العالمية على حمص سوريا # URL,0,Iraq
1059,#سوريا سقوط نظام بشار مربوط بعد إرادة الله بثورة الداخل السوري أجهزة النظام الحكومية والدبلوماسية ،الجامعات، الوزراء والنواب،الفنانون.,2,Modern Standard Arabic
1060,#حماة - كفرزيتا-أحد الاطباء يتحدث عن حالات الاختناق والتي فاق عددها 50 حاله  #سوريا  URL,0,Yemen
1061, روحاني: لا ننوي مهاجمة أحد.. وجيشنا يعمل لاستقرار المنطقة:  أعلن الرئي... URL سكاكا #صوير #سوريا,1,Yemen
1062, مزَّقت رصاصة قناص قلبه.. ولا يزال متشبثاً بكسرة الخبز ؛  جوع وخوف.. اللهم انصر اهلنا في #سوريا !!   URL,0,Oman
1063,#سوريا: قتلى وجرحى في إنفجار سيارة مفخخة أمام مسجد بلال الحبشي في حي عكرمة بمدينة حمص.,0,Modern Standard Arabic
1064,#سوريا #درعا   درعا النعيمه الاشتباكات تتصاعد الان بين الجيش السوري الحر وقوات النظام وتزامن قصف عنيف من الدبابات ورجمات الصورايخ,0,Yemen
1065,#سوريا  قصف لقوات النظام بالمدفعية الثقيلة يستهدف بلدة #عقرب #حماة,0,Modern Standard Arabic
1066,أمي بتقولي متتجوزش سورية ما بيعمروش ....يا ماما  انت متعرفيش حاجة اصلا,2,Egypt
1067, أموي #سوريا •     -#حماة_كفرنـْـْبودة-   فيلق الشام يستهدف بمدفع إلى جهنم معاقل النظام في قاعدة تل عثمان غرب... URL,0,Libya
1068, اللهم عجل بنصرهم ياااارب انصر اخواننا اهل السنه في سوريا وارحم شهدائهم,1,Saudi Arabia
1069, نتوجس من ايران، وتركيا و العراق ونشك بنوايا قطر ولديناعداء معلن مع سوريا و اسرائيل بالتأكيد، ونشك بحكومة حماس غزه ويزع…,0,Iraq
1070, تخيلوا بشار يفوز بنسبة 81%.... ياعيبشوم !! #سوريا #الجزائر,0,Saudi Arabia
1071, قلت و أعيد القول : استخدام المجاهدين في #سوريا وسائل الاتصال الحديثة دون وعي بالأمن التقني وفر قاعدة بيانات ضخمة عنهم ستكون…,0,Modern Standard Arabic
1072, الفنان وليد سركيس... من الاستوديو إلى ساحات القتال في #سوريا (فيديو)... URL,2,Oman
1073,استهداف اوكار الأسد في مطار أبو الضهور العسكري بعدد من صواريخ غراد URL #دمشق #إدلب #حماة,0,Egypt
1074, من عجائب هذا الزمان..قناة الأقصى تعزي قناة المنارالشيعية بهلاك طاقمها في سوريا أثناء قتالهم بجانب النصيرية في معلولا. …,0,Modern Standard Arabic
1075, ناشطون: قصف من الطيران المروحي بالبراميل المتفجرة يستهدف الجبل الشرقي بمدينة الزبداني. #العرب #سوريا #سورية,0,Egypt
1076,#غرد_بصورة #سوريا  باقون هُنا ولن يفنى الأمل بأذن الله أطفال سوريا الذين حملوا الهم مبكراً يعلمون العالم معنى الصبر URL,1,Iraq
1077, من جد وهذا اصلا شي انساني ماله دخل بالدين! والكوريين نفسهم تعاطفوا مع قضية سوريا وفلسطين,1,Saudi Arabia
1078,"\""وورلد تريبيون\"" الأمريكية : الغارة الأردنية على الحدود مع سوريا استهدفت قافلة مسلحين تدربوا على يد المخابرات الأمريكية حالوا دخول الأردن",0,Modern Standard Arabic
1079, اللهم احفظ أهل سوريا وانصرهم وعافهم وأهلك عدوك وعدوهم  #سوريا #سوريا_اقترب_النصر #الشام #سوريا_نحن_معكم,1,Modern Standard Arabic
1080,  بلادي وإن جارت علي عزيزة وأهلي وإن ضنوا علي كرام ..  اللهم انصر #سوريا  ......,1,Egypt
1081,"| #سوريا - ريف دمشق / المليحة | إرسال \""أبو مصطفى الميداني\"" قائد كتيبة \""عباد الرحمن\"" مع /٦/ من عناصره لملاقاة \""الحوريات\"" ..#تصفيير",2,Iraq
1082," 7500 ر.ق تتكفل بتشغيل #المخبز_القطري ليوم واحد أي 120,000 رغيف خبز يدخل بيوت 7500 عائلة سورية في حلب وادلب وحماة URL",1,Saudi Arabia
1083,  ههههه ثوار سوريا الأحرار الأبطال الي عندهم شجاعة وكرامة ياعبيد بشار !!!,0,Libya
1084,"iالثوار يتقدمون في جبهات #حلب. والنظام يتراجع .    URL …  #سوريا  #syria  #دمشق  #حمص\""",0,Iraq
1085, #شام #سوريا| #حلب: القاء برميلين متفجرين على حيي بستان القصر والكلاسة من الطيران المروحي.,0,Iraq
1086, معبرة جدا جدا  السعودية ١ مصر ٤ فلسطين ٢ سوريا قبضة URL,0,Egypt
1087," \"" الانتخابات الرئاسية السورية ..  المترشحين للرئاسة حتى الآن هؤلاء فقط !!!  #سوريا #دمشق #حمص #حلب  . URL""",2,Oman
1088, جامد، يفشخ، يشلخ، يجلط .. فوق الوصف يا باسم   URL #سورية #syria  #مصر #انتخبوا_العرص #السيسي,0,Egypt
1089,#كاريكتير الشيطان يستعيذ من حكامنا .. أعوذ بالله من الحاكم الرجيم !! #سوريا #الجزائر #مصر #فلسطين ..الخ   URL,0,Iraq
1090," في سوريا يموتون خوفا وجوعا، وفي العراق حرب وتشريد، وفي اليمن قتل وترويع و #المصارعة_الحرة_في_الرياض   \""لعمرك إنهم لفي سكرته…",0,Modern Standard Arabic
1091,#شام #سوريا | #ريف_دمشق : تجدد القصف من قبل قوات النظام على مدن وبلدات الغوطة الشرقية.,0,Oman
1092, #شام #سوريا | ريف #درعا : إشتباكات بين الجيش الحر وقوات النظام تجري في بلدة اليادودة,0,Lebanon
1093, الظواهري أعلان وجود القاعدة في سوريا اعطى فرصة لأمريكا والنظام السوري كانوا ينتظرونها بفارغ الصبر أين كانت هذه العقلية عندما د…,0,Oman
1094, مني انا ام علي لثوار سوريا !!!!!!! URL,2,Libya
1095,"\"": : جرائمهم جعلت نظرات أولئك الاطفال تحكي وجع سنين أكبر من عمرهم الافتراضي .  #سوريا #سوريه URL""",0,Iraq
1096,#انفصام_الشخصية_عند_الإخوانية #داعش #الأخوان  #لا_يضر_مع_الإخوانية_ذنب  #القاعدة تقتل المسلمين في سوريا وتعزي حالش  URL,0,Tunisia
1097,اذا كلمك احدهم عن وجود منظمات لحقوق الانسان في العالم فاخرسه بهذه الصورة من #سوريا   URL,0,Saudi Arabia
1098, إخوان الشر يستعينون بشباب مغيب مقابل دراهم معدوده، وكلب سوريا يستعين بحزب اللاة وروافض العراق ويدعم الاثنين شياطين قطر وروسيا وأمريكا,0,Iraq
1099,": هام جداً إلى المجاهدين في الشام #سوريا طريقة تفجير البراميل في الجو التي يليقيها طيران العدو  URL""",0,Oman
1100, يارب رحماك بهم 😔 #سوريا URL,1,Iraq
1101, اول ظهور بالصوت والصورة للشيخ المجاهد أحمد الأسير  URL #سوريا #بيروت #طرابلس #حالش,1,Syria
1102,  يا راجل يعني إنت قادر الحين تسقط نظام في العراق أو سوريا عاوز تحارب العالم كله روح اتغطى كويس,0,Egypt
1103,#سوريا #حماة  مصدر ميداني لتلفزيون الخبر: استمرار العملية العسكرية في مدينة #مورك شمال حماة وسط تقدم للجيش العربي... URL,0,Egypt
1104, أموي #سوريا •   #Ghuota   الغوطة الشرقـْـْية # سقبا # 18-04-2014     الشهيد البطل وائل الأكتع (أبو عمر) استشهد... URL,0,Syria
1105, أطفال سوريا يموتون من البرد !  فعلا ً حكام العرب مافيهم فحل الله يخذلكم زي ماخذلتوهم ..!  #سوريا #برد #ثلج,0,Saudi Arabia
1106, العدناني و قناة العربية   يتنافسون علي من اكبر كذاب بينهم !!   #سوريا  #الرقة,0,Libya
1107,#العرب_القطرية: قوات الأسد تقصف أحياء حمص المحاصرة URL #سوريا #Syria,0,Jordan
1108,#سورية  #جبهة_النصرة اليوم قصف جمرك نصيب بقذائف الهاون ردا ع البراميل المتفجرة غزوة #الثأر_لدماء_المسلمين (3)#درعا   URL,0,Iraq
1109,Syria #BBC #France24 URL تنسيقية مدينة دوما: ملخص مجريات الأحداث الميدانية & الفيديوهات الهامة ليوم جمعة “أنقذوا حمص...,0,Egypt
1110,#الدولة_الإسلامية_في_العراق_والشام #كلمة_العدناني_ماكان_هذا_منهجنا #الشعب_يقول_كلمته #سوريا URL,0,Iraq
1111, شام حمص الوعر مكان سقوط احدى القذائف وآثار الدمار التي خلفته 18 4 2014 URL #syria #سوريا,0,Oman
1112,أموي #سوريا •  #أهل_الشام - بـْـْطولة يسطرها احد المجاهدون خلال انقاذ احد المصابين وهو في مرمى قناص مليشيات... URL,1,Iraq
1113, سوريا: راجمات صواريخ المسلحين تستهدف الشهباء الجديدة ومحيطها بالتزامن مع هجوم على فرع المخابرات الجوية في حلب,0,Modern Standard Arabic
1114,#SyrianRevolution #شام #سوريا | حلب : الطيران المروحي يلقي برميلين متفجرين على حي مساكن هنانو. URL #Syria #SyrianRevo,0,Syria
1115,#SyrianRevolution | #حماة #الريف_الشمالي |  : الجيش الحر يستهدف بمدفع جهنم معاقل النظام في ... URL #Syria #SyrianRevo,0,Syria
1116,#سوريا - #إدلب - سرجة :: استشهد اليوم شاب من سرجة يدعى محمد جمال الدين الأشقر بانفجار قرب جامع بلال بحمص عند دوار... URL,0,Algeria
1117, ينادون: أين غيرة المسلمين !! لمن نترك أهل سوريا !!  فإذا ذهب أحد أبنائهم للشام استنجدوا بالحكومات لإحضار أولادهم !! URL,0,Modern Standard Arabic
1118,URL درعا/ قائد مدفعية سجيل رمزي ابازيد بخير وسلامة اصابة بسيطة اجر عافية يا بطل 2014/4/18  #درعا  #سوريا,1,Iraq
1119, #شام #سوريا | #السويداء : قذيفة هاون تسقط قرب مساكن الكهرباء في المدينة دون وقوع أي أضرار.,0,Modern Standard Arabic
1120,: ربي من سوريا عطنا خبر عن مقتل بشار ارذل البشر ذبح الناس والذبح مستمر هدم البيوت وحرق الشجر دفن الي على الشهاده صبر اللهم اذقه من عذاب سقر,0,Iraq
1121, أموي #سوريا •  ادلب :17 فطيسة في تل قميناس بالاضافة الى الرائد مالك قائد العملية حيث جثث العصابة النصيرية بين... URL,0,Sudan
1122,إشتباكات بين الجيش الحر وقوات النظام في محيط مطار دير الزور العسكري URL #syria #سوريا,2,Jordan
1123, #سوريا تعلى وتتعمر يادار محمية براجك  والعسكر داير مندار توقف ع سياجك URL,1,Sudan
1124,  أخ فهد قد يحصل أن يتزوج المقاتلين في سوريا لكن أن تأت فتاة من تونس أو السعودية ليتزوجها مقاتل غهذ قوية جدا قوية !!,0,Oman
1125, قافلة مساعدات تركية تحمل إسم أميرة الشهداء أسماء البلتاجي تتجه لإغاثة الشعب السوري #سوريا  #مصر URL,1,Egypt
1126, واشنطن تدعو إلى فك الحصار عن حمص القديمة #أميركا #حمص #سوريا #سيريانيوز,2,Syria
1127, #فيديو.. النشرة الإخبارية لأهم العمليات والاشتباكات التى دارت في سوريا 18 4 2014  URL URL,2,Sudan
1128, افلام جنس خليجي URL URL جنس محارم مصر سوريا السعودية صور ورعان قطر دياثة اغتصاب Rocke…,2,Iraq
1129, منتصر الحوراني للجزيرة الطيران الحربي يكثف بالقصف و #الأردن لا تزال تغلق المعابر بوجه اللاجئين   #سوريا  URL,0,Egypt
1130,URL  ريف دمشق/ سقبا/ استهداف مظاهرة لحرائر البلدة من قبل قوات النظام 18 4 2014  #ريف_دمشق  #سوريا,0,Syria
1131,#Syria   صاروخ صناعة مصرية تقصف به عصابات الاسد كفرزيتا بريف حماة #صارخ مصري #يقصف سوريا URL,0,Egypt
1132, القصير في سوريا تشهد اقوى حملة منحزب الشيطان وايران.  ، هذا دعاء لهم امنوا واجتهدوا في نشره وﻻ تتكاسلوا . URL,0,Saudi Arabia
1133," \"": لا تحزني يا صغيرتي ستجتمعين أنتِ ومن خذلك أمام الله ولن يضيع حقك ،،، #سوريا . URL""",0,Oman
1134,#خميس_مشيط  دعواتكم لإمام جامع الدبش سابقاً محمد مرشد محمد الفضلي  توفي في سوريا منذ ايام ،  نسأل الله ان يجعل آخر مثواه جنة النعيم,0,Saudi Arabia
1135, ومن #حمص .. مظاهرة ولا ارقى .. ##عندما_كانت_ثورتنا_جميلة  #سوريا  URL,1,Libya
1136, مؤكد من أكثر من مصدر ،  النظام بدأ باستخدام ( الحاويات المتفجرة ) عوضاً عن البراميل ..  #Syria #سوريا,0,Oman
1137,#سوريا عاجل  المليحة  اسقاط طائرة ميغ بالمليحة بريف دمشق,0,Iraq
1138, يا قياصرة العرب .. سئمنا البكاء .. سئمنا الاستجداء .. لا تأتوا فـ المولى يتقن الاعتناء 。  #سوريا #غزة,0,Modern Standard Arabic
1139, #شام #سوريا| #حلب: شهيدان وجرحى جراء سقوط أربع براميل متفجرة على حي طريق الباب.,0,Lebanon
1140,استعادة كنيسة أم الزنار وكنائس أخرى بحمص: حمص (سوريا) في 18 أبريل/إم سي إن/  تقدم ... URL #مسيحي #الأقباط,1,Sudan
1141,   يكفلون اليتامى ويقتلون المسلمين سبحان الله ويتامى ونساء العراق من لهم ام ان سوريا فيها ثروات ونفط,0,Saudi Arabia
1142,  الله يحميهم ويثبتهم ويمدهم بمدد من عنده ويصب النار والشرار علي اعدائهم تبا لكم عرب مستعربه تركتوا سوريا يا جبناء تسقط لا سمح الل,1,Saudi Arabia
1143,#كورد #سوريا   حدا يخبرني شو عم يصير معكم؟؟؟!!,2,Jordan
1144,   ثم ان من أزاح مرسي ليس دول الخليج بل من اتى به واسأل عن البرادعي وحركة تمرد وماحدث بعد مؤتمر نصرة سوريا,2,Yemen
1145, آخر الإحصائيات تتحدث عن ٦ملايين بيت تم هدمُها منذ بدء الأحداث هجّرت١٠ملايين إنسان داخل وخارج #سوريا #المتنافسون2 ,0,Oman
1146, #ساعة_استجابة  اللهم اجعل لأهل سوريا فرجا و مخرجا ، و احفظ أعراضهم ، و آمنهم في و طنهم ، اللهم و اكشف عنهم البلاء.”,1,Tunisia
1147,#ساعة_اجابة  أذكروا سوريا بدعوه,1,Egypt
1148, #كفرنبل اليوم  #سوريا URL,2,Lebanon
1149,أموي #سوريا •  #أجناد_الشام : #مورك   عااجل   18/4/2014   تدمير دبابة في الجبهة الجنوبية الشرقية لمورك (محور شرق... URL,0,Egypt
1150,  الله يحمي الجيش....الله يحمي سوريا .... الله يحميكي يا ميرا,1,Syria
1151,#اخبار سوريا: الإبراهيمي يؤكد أن حمص مسرح للموت والدمار: اقرأ هنا خبر عاجل بعنوان اخبار سوريا… URL,0,Egypt
1152,أخاف أن يكون استدراجا - للشيخ صالح آل الشيخ. #مصر #قطر #سوريا #الاخوان #السيسي #مرسي #الحدادية #الكويت #قطر #الخليج URL,0,Sudan
1153,. اذا بتعتبر حالك شبيح من 23 مليون شبيح دمهم فدا سوريا الوطن و سيادة الرئيس اسدنا البشار . . . لايك عالسريع... URL,1,Lebanon
1154,"_      وأصبحت سوريا في طي النسيان        اللهم كن لهم عونا ونصيرا .\""",0,Modern Standard Arabic
1155, +18 قوات داعش تقتل الأطفال في سوريا والشيوخ الكبار بتمويل نبيل العوضي وشافي العجمي وحجاج العجمي قاتلهم الله: URL,0,Iraq
1156,3 شهداء فلسطينيين بانفجار سيارة بحمص - أعلنت مصادر طبية ومحلية في مخيم حمص شمال غرب سوريا الجمعة استشهاد ثلاثة... URL,0,Modern Standard Arabic
1157, لم تجاهد في سوريا ولم تدعم في فلسطين ولم تساند في العراق ولم تتبرع في بورما ولم تنكر في السعودية  إذن وش وظيفتك ؟؟ ضيف ش…,0,Tunisia
1158,استدعاء ٥٠٠٠ من المليشيات العراقيه في سوريا  اضافه ل٣٠٠٠ من حزب اللات العراقي الرافضي   للتعويض عن الهاربين من صفوف الجيش العراقي من الرافضه,0,Iraq
1159, #احنا_ايش_ذنبنا  سبتوا قضية سوريا و فلسطين و جيتوا علينا احنا الضعاف حجبووا راسكم وش تبغونا نتابع شات بدايه 😑,0,Yemen
1160, من يدفع الخُمس من شيعة #العرب إلى النجف وإيران فحكمه في الشريعة كحكم المحاربين للمسلمين لكون ايران تقتل المسلمين في سوريا و…,0,Oman
1161, #داعش  الاسم الحركي للتعاون المخابراتي السعودي الاسرائيل القطري التركي الارهابي في سوريا والعراق,0,Egypt
1162, لاحول ولاقوة الا بالله  مقطع مؤثر لطفلين بسوريا   URL   اللهم انصرهم على عدوك وعدوهم  اللهم امييين  #سوريا,0,Saudi Arabia
1163, ندعوك يا كاسيا العظام لحماً بعد الموت أن ترحم ضعفهم وتعينهم ع عدوك وعدوهم وتحقن دماءهم وتصون أعراضهم. #يبرود #سوريا URL,1,Egypt
1164, اللهم  أحفظ سوريا واهلها من فوقهم ومن تحتهم وعن ايمانهم وشمائلهم اللهم آمنهم من خوفهم واطعمهم من جوعهم   #سوريا,1,Syria
1165, #شام #سوريا | #ديرالزور : أشتباكات بين الجيش الحر وقوات النظام تجري في حيي الصناعة والرصافة بالتزامن مع قصف مدفعي يستهدف حي …,0,Egypt
1166,#Syria شبكة #شام الإخبارية #سوريا | آخر التطورات العسكرية اليوم في مختلف المحافظات السو...: ش... URL #FF #news,2,Lebanon
1167, فيديو : اعترفات هذه العميلة الايرانية تكشف امورا خسيسه وحقيره لم تكن في توقعات ثوار سوريا ! URL,0,Yemen
1168, لماذا لايذهب العرعور يجاهد في سوريا ؟ طيب ليش هو يقترب من المال اليس المال فتنه نعوذ بالله من الحرمان والخذلان والشيطان,0,Yemen
1169,#سورية ياوطن!!  لم يعد ينبت به..  إلا الدحنون الاحمر فـــ ترابك.. قد عشق الدماء|| URL,0,Yemen
1170,«اقتصاديات رياضة المشي» في صالة طرطوس القديمة||  URL #كورنيش_طرطوس #طرطوس #سوريا #سورية #نشاط #ثقافة,2,Egypt
1171,#Libya #Yemen مقتل 14 في انفجار سيارة مفخخة عند مغادرة المصلين مسجدا بمدينة حمص: مقتل 14 ش... URL #Kuwait #Syria #Ksa,0,Lebanon
1172,الجيش الحر يلقي القبض على نائب مقتدى الصدر الخائن في سوريا .. فيديو   URL,0,Iraq
1173, #ساعة_استجابة اللهم انصر اخواننا في سوريا,1,Egypt
1174, أنواع كراسي الرئاسة العربية .!  #العرب #الجزائر #مصر #لبنان  #سوريا URL,2,Palestine
1175, ناشطون: قوات الاسد تستهدف بالغازات السامة مدينة كفرزيتا  بريف حماة وقنبله ذريه حماة المدينه..يا رب إستر #Syria,0,Libya
1176,#سورية #حماه   ريف حماة الغربي استهداف حواجز تل عثمان بمدفع جـهنم من قبل الثوار واصابات محققة... URL,0,Iraq
