,Sentence_id,sentence,Tokens,POS_Tags,Dialect
2400,2343,مشي يوم,"['مشي', 'يوم']","['فعل+ماضي', 'اسم']",Libya
2401,2344,يالله ديري بالك عفريدة,"['يالله', 'ديري', 'بالك', 'عفريدة']","['اسم', 'فعل+أمر', 'اسم', 'اسم+علم']",Tunisia
2402,2345,إي تاعا يوم برهوم .... ريحا لعند أم سطيف,"['أي', 'تعا', 'يوم', 'برهوم', '..', 'ريحا', 'لعند', 'أم', 'سطيف']","['جواب', 'فعل+أمر', 'اسم', 'اسم+علم', 'علامة+ترقيم', 'صفة', 'ظرف', 'اسم', 'اسم+علم']",Algeria
2403,2346,إشفي عندا يوم ..,"['إشفي', 'عندا', 'يوم', '..']","['ضمير+استفهام', 'ظرف', 'اسم', 'علامة+ترقيم']",Lebanon
2404,2347,يولي عزا عراس اليهود ... عيب تسأل يوم ... و خصوصي عقصص النسوان ... يولي ما ضل أدب و حيا,"['يولي', 'عزا', 'عراس', 'اليهود', '..', 'عيب', 'تسأل', 'يوم', '..', 'و', 'خصوصي', 'عقصص', 'النسوان', '..', 'يولي', 'ما', 'ظل', 'أدب', 'و', 'حيا']","['اسم', 'اسم+فعل/جامد', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'عطف', 'صفة', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم', 'أداة+نفي', 'فعل+ماضي', 'اسم', 'عطف', 'اسم']",Tunisia
2405,2348,إيييييه كفرنا خلص لا تقولي دي يالله عمني ما دا أتعوق عأبوي,"['إيه', 'كفرنا', 'خلص', 'لا', 'تقولي', 'دِي', 'يالله', 'عمني', 'ما', 'دا', 'أتعوق', 'عأبوي']","['جواب', 'فعل+ماضي', 'فعل+أمر', 'أداة+نفي', 'فعل+مضارع', 'ضمير+اشارة', 'اسم', 'أداة+مضارعة', 'أداة+نفي', 'أداة+استقبال', 'فعل+مضارع', 'اسم']",Lebanon
2406,2349,دي امشي قدامي,"['دِي', 'امشي', 'قدامي']","['ضمير+اشارة', 'فعل+أمر', 'اسم']",Saudi Arabia
2407,2350,اشو أمشي قدامك يوم إي إش أنا السيد نعني وإنتي الجارية,"['شو', 'أَمْشِي', 'قدامك', 'يوم', 'أي', 'إش', 'أنا', 'السيد', 'يعني', 'وأنتي', 'الجارية']","['أداة+استفهام', 'فعل+مضارع', 'ظرف', 'اسم', 'جواب', 'أداة+استفهام', 'ضمير', 'صفة', 'فعل+مضارع', 'ضمير', 'اسم']",Lebanon
2408,2351,والله عبتتمنطق علي,"['والله', 'عبتتمنطق', 'علي']","['اسم+علم', 'فعل+مضارع', 'حرف+جر']",Saudi Arabia
2409,2352,لك يوم جنكلي فيني إنتي أمي وتاج راسي,"['لك', 'يوم', 'جنكلي', 'فيني', 'انتي', 'أمي', 'وتاج', 'راسي']","['ضمير', 'اسم', 'فعل+أمر', 'حرف+جر', 'ضمير', 'اسم', 'اسم', 'اسم']",Lebanon
2410,2353,نعني بعدا الخلق بتخملني مالي مسدقة حالي,"['يعني', 'بعدا', 'الخلق', 'بتخملني', 'ماني', 'مصدقة', 'حالي']","['فعل+مضارع', 'ظرف', 'اسم', 'فعل+مضارع', 'ضمير', 'صفة', 'اسم']",Tunisia
2411,2354,لك يوم اشلك بالخلق ... حاج بقى خلق و حكي ... انا ابنك وشي عادي,"['لك', 'يوم', 'إشلك', 'بالخلق', '..', 'حاج', 'بقى', 'خلق', 'و', 'حكي', '..', 'أنا', 'ابنك', 'وشي', 'عادي']","['ضمير', 'اسم', 'ضمير+استفهام', 'اسم', 'علامة+ترقيم', 'اسم+فعل/جامد', 'ظرف', 'اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'ضمير', 'اسم', 'اسم', 'صفة']",Egypt
2412,2355,إي بس عزمانا كانت عيب هالشغلات,"['أي', 'بس', 'عزماننا', 'كانت', 'عيب', 'هالشغلات']","['جواب', 'ظرف', 'اسم', 'فعل+ماضي', 'اسم', 'اسم']",Lebanon
2413,2356,إي هي عزمانكن,"['أي', 'هاي', 'عزمانكن']","['جواب', 'ضمير+اشارة', 'اسم']",Lebanon
2414,2357,ديه هلق ... البيت كوهنه شلفة حجر .. ما بدا هالشي,"['ديه', 'هلق', '..', 'البيت', 'كوهنه', 'شلفة', 'حجر', '..', 'ما', 'بدا', 'هالشي']","['اسم+فعل/جامد', 'ظرف', 'علامة+ترقيم', 'اسم', 'ضمير+اشارة', 'اسم', 'اسم', 'علامة+ترقيم', 'أداة+نفي', 'فعل+مضارع', 'اسم']",Lebanon
2415,2358,وصلنا يوم ... إيمت إجي آخدك,"['وصلنا', 'يوم', '..', 'إيمت', 'إجي', 'آخدك']","['فعل+ماضي', 'اسم', 'علامة+ترقيم', 'أداة+استفهام', 'فعل+مضارع', 'فعل+مضارع']",Syria
2416,2359,لا تجي دا أرجع مع عمتك صبحية ... قال دا تجي تتعشا ماعنا,"['لا', 'تجي', 'دا', 'أرجع', 'مع', 'عمتك', 'صبحية', '..', 'قال', 'دا', 'تجي', 'تتعشى', 'معنا']","['أداة+نفي', 'فعل+مضارع', 'أداة+استقبال', 'فعل+مضارع', 'ظرف', 'اسم', 'اسم', 'علامة+ترقيم', 'فعل+ماضي', 'أداة', 'فعل+مضارع', 'فعل+مضارع', 'اسم']",Sudan
2417,2360,إي منيح يكان ... يالله خللي يفتحولك باب صقاق ... اشبن باردين العادة,"['أي', 'منيح', 'لكن', '..', 'يلا', 'خللي', 'يفتحولك', 'باب', 'زقاق', '..', 'ايشبهن', 'باردين', 'العادة']","['جواب', 'صفة', 'شبه+فعل', 'علامة+ترقيم', 'اسم+فعل/جامد', 'فعل+أمر', 'فعل+مضارع', 'اسم', 'اسم', 'علامة+ترقيم', 'أداة+استفهام', 'صفة', 'اسم']",Lebanon
2418,2361,عمهلك يوم هلق بجو ... دير بالك عحالك ... ولا تتعوقوا عالبيت و سلملي عأبوك,"['عمهلك', 'يوم', 'هلق', 'بجو', '..', 'دير', 'بالك', 'عحالك', '..', 'ولا', 'تتعوقوا', 'عالبيت', 'و', 'سلملي', 'عأبوك']","['اسم', 'اسم', 'ظرف', 'فعل+مضارع', 'علامة+ترقيم', 'فعل+أمر', 'اسم', 'اسم', 'علامة+ترقيم', 'أداة+نفي', 'فعل+مضارع', 'اسم', 'عطف', 'فعل+أمر', 'اسم']",Lebanon
2419,2362,لك إييييي ... اشبك يوم والله مالي مسيفر,"['لك', 'إي', '..', 'اشبك', 'يوم', 'والله', 'ماني', 'مسيفر']","['ضمير', 'جواب', 'علامة+ترقيم', 'ضمير+استفهام', 'اسم', 'اسم+علم', 'ضمير', 'اسم']",Saudi Arabia
2420,2363,أهلين وسهلين ومية السلامة بإم برهوم,"['أهلين', 'وسهلين', 'ومية', 'السلامة', 'بأم', 'برهوم']","['اسم', 'اسم', 'اسم+عدد', 'اسم', 'اسم', 'اسم+علم']",Syria
2421,2364,الله يسلمك نضري,"['الله', 'يسلمك', 'نضري']","['اسم+علم', 'فعل+مضارع', 'اسم']",Lebanon
2422,2365,دقيقة كني حدا إجا معك أو وراكي ... ها هي أم بكري,"['دقيقة', 'كني', 'حدا', 'أجا', 'معك', 'أو', 'وراكي', '..', 'ها', 'هاي', 'أم', 'بكري']","['اسم', 'شبه+فعل', 'اسم', 'فعل+ماضي', 'اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم+فعل/جامد', 'ضمير+اشارة', 'اسم', 'اسم+علم']",Morocco
2423,2366,أهلين وسهلين أم بكري ... يالله عقبيل قيامك بالسلامة إنتي الرخر,"['أهلين', 'وسهلين', 'أم', 'بكري', '..', 'يالله', 'عقبال', 'قيامك', 'بالسلامة', 'انتي', 'الرخر']","['اسم', 'اسم', 'اسم', 'اسم+علم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم', 'اسم', 'ضمير', 'صفة']",Lebanon
2424,2367,البركة بطنك وصلانة لحلقك ... صلاة محمد ... قل هو الله أحد ... بس شكلك دا تجيبي صبي أم بكري,"['البركة', 'بطنك', 'وصلانة', 'لحلقك', '..', 'صلاة', 'محمد', '..', 'قل', 'هو', 'الله', 'أحد', '..', 'بس', 'شكلك', 'دا', 'تجيبي', 'صبي', 'أم', 'بكري']","['اسم', 'اسم', 'صفة', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم', 'فعل+أمر', 'ضمير', 'اسم+علم', 'اسم', 'علامة+ترقيم', 'ظرف', 'اسم', 'أداة+استقبال', 'فعل+مضارع', 'صفة', 'اسم', 'اسم+علم']",Saudi Arabia
2425,2368,بالله شلون عرفتي أم برهوم,"['بالله', 'شلون', 'عرفتي', 'أم', 'برهوم']","['اسم+علم', 'أداة+استفهام', 'فعل+ماضي', 'اسم', 'اسم+علم']",Iraq
2426,2369,بطنك مكوزة متل الطابة ... حبل البنات بالخويصر والبطن بتكون ريحا بالعرض,"['بطنك', 'مكوزة', 'مثل', 'الطابة', '..', 'حبل', 'البنات', 'بالخواصر', 'والبطن', 'بتكون', 'ريحا', 'بالعرض']","['اسم', 'صفة', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم', 'اسم', 'فعل+مضارع', 'صفة', 'اسم']",Jordan
2427,2370,هههههه الله يسمع منك أنا بحب الصبيان,"['هه', 'الله', 'يسمع', 'منك', 'أنا', 'بحب', 'الصبيان']","['اسم+فعل/جامد', 'اسم+علم', 'فعل+مضارع', 'حرف+جر', 'ضمير', 'فعل+مضارع', 'اسم']",Jordan
2428,2371,كلو طعمة الله يالله خيت ... كلن الن لزمة ... البنت تفتيلتا بالبيت بتحيي القلب والله ... وبشيلوا كبرتك ... بس بطنك مشيرة لفوق وموعد وليدتك مطول لسا,"['كله', 'طعمة', 'الله', 'يالله', 'خيت', '..', 'كلن', 'إلهن', 'لزمة', '..', 'البنت', 'تفتيلتها', 'بالبيت', 'بتحيي', 'القلب', 'والله', '..', 'وبيشيلوا', 'كبرتك', '..', 'بس', 'بطنك', 'مشيرة', 'لفوق', 'وموعد', 'ولادتك', 'مطول', 'لسا']","['اسم+كم', 'اسم', 'اسم+علم', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم+كم', 'حرف+جر', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'اسم+علم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'ظرف', 'اسم', 'صفة', 'ظرف', 'اسم', 'اسم', 'صفة', 'ظرف']",Lebanon
2429,2372,صعي يولي والله تنيزقت طالول من هالحبلة,"['صحي', 'يولي', 'والله', 'تنازقت', 'طاول', 'من', 'هالحبلة']","['صفة', 'اسم', 'اسم+علم', 'فعل+ماضي', 'صفة', 'حرف+جر', 'اسم']",Tunisia
2430,2373,شلون دا تدخلي تسلمي عالنفسا ... ما بصير يالله خيتو,"['شلون', 'دا', 'تدخلي', 'تسلمي', 'عالنفسا', '..', 'ما', 'بصير', 'يالله', 'خيتو']","['أداة+استفهام', 'أداة+استقبال', 'فعل+مضارع', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'أداة+نفي', 'فعل+مضارع', 'اسم', 'اسم']",Syria
2431,2374,يبي أم برهوم حاج بقى شي حكي مالو طعمة كلو خرافات,"['يبي', 'أم', 'برهوم', 'حاج', 'بقى', 'شي', 'حكي', 'ماله', 'طعمة', 'كله', 'خرافات']","['اسم', 'اسم', 'اسم+علم', 'اسم+فعل/جامد', 'ظرف', 'اسم', 'اسم', 'حرف+جر', 'اسم', 'اسم+كم', 'اسم']",Lebanon
2432,2375,يولي هلق أنا ما بعرف السدق بس بسمع إزا حبلى و نفسا اجمعوا لازم وحدة تقوم والتانية لأ ... لك خيت إش بعرفني,"['يولي', 'هلق', 'أنا', 'ما', 'بعرف', 'الصدق', 'بس', 'بسمع', 'إذا', 'حبلى', 'و', 'نفساء', 'اجتمعوا', 'لازم', 'وحدة', 'تقوم', 'والتانية', 'لا', '..', 'لك', 'خيت', 'إش', 'بعرفني']","['اسم+فعل/جامد', 'ظرف', 'ضمير', 'أداة+نفي', 'فعل+مضارع', 'اسم', 'ظرف', 'فعل+مضارع', 'أداة+ربط', 'اسم', 'عطف', 'صفة', 'فعل+ماضي', 'صفة', 'اسم+عدد', 'فعل+مضارع', 'صفة+عدد', 'أداة+نفي', 'علامة+ترقيم', 'ضمير', 'اسم', 'أداة+استفهام', 'فعل+مضارع']",Lebanon
2433,2376,هههه إي دي أم برهوم خلينا ندخل الخلق كلا مجموعة,"['هههه', 'أي', 'دِي', 'أم', 'برهوم', 'خلينا', 'ندخل', 'الخلق', 'كلا', 'مجموعة']","['أداة', 'جواب', 'ضمير+اشارة', 'اسم', 'اسم+علم', 'فعل+أمر', 'فعل+مضارع', 'اسم', 'اسم+كم', 'اسم']",Tunisia
2434,2377,دي يالله,"['دِي', 'يالله']","['ضمير+اشارة', 'اسم']",Saudi Arabia
2435,2378,لك صعي أم برهوم نسيت اسألك ... مالك نيوية تحبلي مرة اللخرا,"['لك', 'صحي', 'أم', 'برهوم', 'نسيت', 'أسألك', '..', 'مالك', 'ناوية', 'تحبلي', 'مرة', 'الأخرى']","['ضمير', 'صفة', 'اسم', 'اسم+علم', 'فعل+ماضي', 'فعل+مضارع', 'علامة+ترقيم', 'ضمير+استفهام', 'اسم', 'فعل+مضارع', 'اسم', 'اسم']",Tunisia
2436,2379,يييي تفي من تمك أبوس إيدك .. حاج كفاها المولى .. إش هي شربة إلا تجرة ... الله يخلين ونربين أحسن ترباية,"['يي', 'تفي', 'من', 'تمك', 'أبوس', 'إيدك', '..', 'حاج', 'كفاها', 'المولى', '..', 'إش', 'هي', 'شربة', 'إلا', 'تجرة', '..', 'الله', 'يخليهم', 'ونربيهم', 'أحسن', 'تربية']","['اسم+فعل/جامد', 'فعل+أمر', 'حرف+جر', 'اسم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'اسم+فعل/جامد', 'فعل+ماضي', 'صفة', 'علامة+ترقيم', 'أداة+استفهام', 'ضمير', 'اسم', 'أداة+إستثناء', 'اسم', 'علامة+ترقيم', 'اسم+علم', 'فعل+مضارع', 'فعل+مضارع', 'صفة+مقارنة', 'اسم']",Lebanon
2437,2380,يوميات فريزة 7 ..........,"['يوميات', 'فريزة', '7', '..']","['اسم', 'اسم+علم', 'عدد', 'علامة+ترقيم']",Tunisia
2438,2381,اشبا بنتك مطموزة ميكن العادة ... اشبا,"['اشبها', 'بنتك', 'مطموزة', 'ميكن', 'العادة', '..', 'اشبها']","['ضمير+استفهام', 'اسم', 'صفة', 'صفة', 'اسم', 'علامة+ترقيم', 'ضمير+استفهام']",Yemen
2440,2383,هلق سألتك إشبا لئش اللعي الفاضي,"['هلق', 'سألتك', 'اشبها', 'ليش', 'اللعي', 'الفاضي']","['ظرف', 'فعل+ماضي', 'ضمير+استفهام', 'أداة+استفهام', 'اسم', 'اسم']",Lebanon
2441,2384,ما فيا شي .. قرب عرس ابن أختك وجيهة وما عندا بدلة جديدة,"['ما', 'فيا', 'شي', '..', 'قرب', 'عرس', 'ابن', 'اختك', 'وجيهة', 'وما', 'عندا', 'بدلة', 'جديدة']","['أداة+نفي', 'حرف+جر', 'اسم', 'علامة+ترقيم', 'فعل+ماضي', 'اسم', 'اسم', 'اسم', 'اسم+علم', 'أداة+نفي', 'ظرف', 'اسم', 'صفة']",Lebanon
2442,2385,إي وليش ما عندا .. نعني ليش ما فصلتيلا ... مصرات وفيه بئى ليش,"['أي', 'وليش', 'ما', 'عندا', '..', 'يعني', 'ليش', 'ما', 'فصلتيلها', '..', 'مصرات', 'وفي', 'بقى', 'ليش']","['جواب', 'أداة+استفهام', 'أداة+نفي', 'ظرف', 'علامة+ترقيم', 'فعل+مضارع', 'أداة+استفهام', 'أداة+نفي', 'فعل+ماضي', 'علامة+ترقيم', 'اسم', 'حرف+جر', 'ظرف', 'أداة+استفهام']",Lebanon
2443,2386,لك يا رجال عندا بدلة حضرت فيا عرس ابن أخوي صطيف من كم شهر بس وما لحقت تعتق كلا جعنصات صبايا مالا طعمة,"['لك', 'يا', 'رجّال', 'عندا', 'بدلة', 'حضرت', 'فيا', 'عرس', 'ابن', 'أخوي', 'صطيف', 'من', 'كم', 'شهر', 'بس', 'وما', 'لحقت', 'تعتق', 'كلا', 'جعنصات', 'صبايا', 'مالا', 'طعمة']","['ضمير', 'أداة+نداء', 'اسم', 'ظرف', 'اسم', 'فعل+ماضي', 'حرف+جر', 'اسم', 'اسم', 'اسم', 'اسم+علم', 'حرف+جر', 'اسم', 'اسم', 'ظرف', 'أداة+نفي', 'فعل+ماضي', 'فعل+مضارع', 'اسم+كم', 'اسم', 'اسم', 'أداة+نفي', 'اسم']",Lebanon
2444,2387,لك يا حرمة صبية و بتشتهي بعدا مالن لا طلعة ولا دخله طول النهار محبوسين بين هالاربع حيطان,"['لك', 'يا', 'الحرمة', 'صبية', 'و', 'بتشتهي', 'بعدا', 'مالهن', 'لا', 'طلعة', 'ولا', 'دخلة', 'طول', 'النهار', 'محبوسين', 'بين', 'هالأربع', 'حيطان']","['ضمير', 'أداة+نداء', 'اسم', 'اسم', 'عطف', 'فعل+مضارع', 'ظرف', 'أداة+نفي', 'أداة+نفي', 'اسم', 'أداة+نفي', 'اسم', 'اسم', 'اسم', 'صفة', 'اسم', 'اسم+عدد', 'اسم']",Lebanon
2445,2388,اينا اربا حيطان هلق أرض الحوش صارت اربا حيطان منيح مانا مستكرين قاط متل ابن عمك صبحي وحق كلام الله كنت قلت فيا ما فيا بس بقا مالن حجة نعني الخلق عبترو عالبسيتين و بستانا هو حوشنا,"['أينا', 'اربع', 'حيطان', 'هلق', 'أرض', 'الحوش', 'صارت', 'اربع', 'حيطان', 'منيح', 'مانها', 'مستكرين', 'قاط', 'مثل', 'ابن', 'عمك', 'صبحي', 'وحق', 'كلام', 'الله', 'كنت', 'قلت', 'فيا', 'ما', 'فيا', 'بس', 'بقى', 'مالهن', 'حجة', 'يعني', 'الخلق', 'عبتروح', 'عالبساتين', 'و', 'بستاننا', 'هو', 'حوشنا']","['أداة+استفهام', 'اسم+عدد', 'اسم', 'ظرف', 'اسم', 'اسم', 'فعل+ماضي', 'اسم+عدد', 'اسم', 'صفة', 'أداة+نفي', 'اسم', 'اسم', 'اسم', 'اسم', 'اسم', 'اسم+علم', 'اسم', 'اسم', 'اسم+علم', 'فعل+ماضي', 'فعل+ماضي', 'حرف+جر', 'أداة+نفي', 'حرف+جر', 'ظرف', 'ظرف', 'أداة+نفي', 'اسم', 'فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم', 'عطف', 'اسم', 'ضمير', 'اسم']",Lebanon
2446,2389,لك إشبك انبلقتي متل القبيوة فرد بلقة,"['لك', 'اشبك', 'انبلقتي', 'مثل', 'القباوة', 'فرد', 'بلقة']","['ضمير', 'ضمير+استفهام', 'فعل+ماضي', 'اسم', 'اسم', 'اسم', 'اسم']",Lebanon
2447,2390,انت مدللن لمسقفاتك,"['أنت', 'مدللهن', 'لمثقفاتك']","['ضمير', 'اسم', 'اسم']",Libya
2448,2391,إي نعني بناتي مهن بناتك,"['أي', 'يعني', 'بناتي', 'ماهن', 'بناتك']","['جواب', 'فعل+مضارع', 'اسم', 'ضمير+اشارة', 'اسم']",Lebanon
2449,2392,إي بس ما بحب الجلقة,"['أي', 'بس', 'ما', 'بحب', 'الجلقة']","['جواب', 'ظرف', 'أداة+نفي', 'فعل+مضارع', 'اسم']",Lebanon
2450,2393,عالحسبة ما كنتي مدللة عند أهلك,"['عالحسبة', 'ما', 'كنتي', 'مدللة', 'عند', 'أهلك']","['اسم', 'أداة+نفي', 'فعل+ماضي', 'صفة', 'ظرف', 'اسم']",Syria
2451,2394,بييييي يا حصرتي أينا دلال هاد .. إي أمي كانت عيملتني حواسة عند ولادا ما أسترجي أفك تمي بحرف .. بناتك ودحات وعينن صارجية,"['يي', 'يا', 'حسرتي', 'أينا', 'دلال', 'هاد', '..', 'أي', 'أمي', 'كانت', 'عاملتني', 'حواسة', 'عند', 'ولادها', 'ما', 'استرجي', 'أفك', 'تمي', 'بحرف', '..', 'بناتك', 'ودحات', 'وعينهن', 'صارجية']","['اسم+فعل/جامد', 'أداة+نداء', 'اسم', 'أداة+استفهام', 'اسم', 'ضمير+اشارة', 'علامة+ترقيم', 'جواب', 'اسم', 'فعل+ماضي', 'صفة', 'اسم', 'ظرف', 'اسم', 'أداة+نفي', 'فعل+مضارع', 'فعل+مضارع', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'اسم', 'صفة']",Lebanon
2452,2395,هلق مشان شقفة بدلة عملتيا لبنتك عينا صارجية ... إلا مشان ما تروحي وتجي عالخياطة,"['هلق', 'مشان', 'شقفة', 'بدلة', 'عملتيها', 'لبنتك', 'عينها', 'صارجية', '..', 'إلا', 'مشان', 'ما', 'تروحي', 'وتجي', 'عالخياطة']","['ظرف', 'اسم', 'اسم', 'اسم', 'فعل+ماضي', 'اسم', 'اسم', 'صفة', 'علامة+ترقيم', 'أداة+إستثناء', 'اسم', 'أداة+نفي', 'فعل+مضارع', 'فعل+مضارع', 'اسم']",Syria
2453,2396,إي هو هيك تا بقى تملخ بالروحة والجية شي قياس وشي ظبط وشي ما ظبط وانا بتعرفني مونونة بهيك شي بعدين ما بقينا نلحق نفصل شي ... العرس بقيلوا بس طناعش يوم,"['أي', 'هو', 'هيك', 'تا', 'بقى', 'أتملخ', 'بالروحة', 'والجية', 'شي', 'قياس', 'وشي', 'ظبط', 'وشي', 'ما', 'ظبط', 'وانا', 'بتعرفني', 'مونونة', 'بهيك', 'شي', 'بعدين', 'ما', 'بقينا', 'نلحق', 'نفصل', 'شي', '..', 'العرس', 'بقيله', 'بس', 'طناعش', 'يوم']","['جواب', 'ضمير', 'ضمير+اشارة', 'حرف-اختصار', 'ظرف', 'فعل+مضارع', 'اسم', 'اسم', 'اسم', 'اسم', 'اسم', 'فعل+ماضي', 'اسم', 'أداة+نفي', 'فعل+ماضي', 'ضمير', 'فعل+مضارع', 'صفة', 'ضمير+اشارة', 'اسم', 'عطف', 'أداة+نفي', 'فعل+ماضي', 'فعل+مضارع', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'اسم', 'فعل+ماضي', 'ظرف', 'اسم+عدد', 'اسم']",Lebanon
2454,2397,ليش اللبنية هيك .. مو بتعرفيني بحب اللبن يكون إلو خترة,"['ليش', 'اللبنية', 'هيك', '..', 'مو', 'بتعرفيني', 'بحب', 'اللبن', 'يكون', 'إله', 'خترة']","['أداة+استفهام', 'اسم', 'ضمير+اشارة', 'علامة+ترقيم', 'أداة+نفي', 'فعل+مضارع', 'فعل+مضارع', 'اسم', 'فعل+مضارع', 'حرف+جر', 'اسم']",Syria
2455,2398,هي بنتك فريزة طبختا,"['هي', 'بنتك', 'فريزة', 'طبختها']","['ضمير', 'اسم', 'اسم+علم', 'فعل+ماضي']",Palestine
2456,2399,مو قلتلك إنتي بتشرفي عالطبخ,"['مو', 'قلتلك', 'انتي', 'بتشرفي', 'عالطبخ']","['أداة+نفي', 'فعل+ماضي', 'ضمير', 'فعل+مضارع', 'اسم']",Syria
2457,2400,إي صارت هيك قدا شحيطة لسا دا أشرف عليها,"['أي', 'صارت', 'هيك', 'قدها', 'شحيطة', 'لسا', 'دا', 'أشرف', 'عليها']","['جواب', 'فعل+ماضي', 'ضمير+اشارة', 'اسم', 'اسم', 'ظرف', 'أداة+استقبال', 'فعل+مضارع', 'حرف+جر']",Syria
2458,2401,هي شغلتك صايرة عبتتركي عليها كتير,"['هي', 'شغلتك', 'صايرة', 'عبتتركي', 'عليها', 'كثير']","['ضمير', 'اسم', 'صفة', 'فعل+مضارع', 'حرف+جر', 'صفة']",Syria
2459,2402,هلق إشبك اليوم عبتحامي عنا ... يا حنيين,"['هلق', 'اشبك', 'اليوم', 'عبتحامي', 'عنها', '..', 'يا', 'حنيّن']","['ظرف', 'ضمير+استفهام', 'اسم', 'فعل+مضارع', 'حرف+جر', 'علامة+ترقيم', 'أداة+نداء', 'صفة']",Lebanon
2460,2403,مهي بنتي إلا بنت الجيران بقوم بلوحك ها لسا كل كلمة قيعدتيلي بنص حلقي .. كلك أمك,"['مهي', 'بنتي', 'إلا', 'بنت', 'الجيران', 'بقوم', 'بلوحك', 'ها', 'لسا', 'كل', 'كلمة', 'قاعدتيلي', 'بنص', 'حلقي', '..', 'كلك', 'امك']","['ضمير+اشارة', 'اسم', 'أداة+إستثناء', 'اسم', 'اسم', 'فعل+مضارع', 'فعل+مضارع', 'اسم+فعل/جامد', 'ظرف', 'اسم+كم', 'اسم', 'فعل+ماضي', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم+كم', 'اسم']",Lebanon
2461,2404,هلق لا تجيب سيرة أمي,"['هلق', 'لا', 'تجيب', 'سيرة', 'أمي']","['ظرف', 'أداة+نفي', 'فعل+مضارع', 'اسم', 'اسم']",Syria
2462,2405,وانتي حاج تجيبي سيرة بناتي ... أمن إلا مرت أبون أنتي,"['وانتي', 'حاج', 'تجيبي', 'سيرة', 'بناتي', '..', 'أمهن', 'إلا', 'مرة', 'أبوهن', 'انتي']","['ضمير', 'اسم+فعل/جامد', 'فعل+مضارع', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم', 'أداة+إستثناء', 'اسم', 'اسم', 'ضمير']",Lebanon
2463,2406,يوب يا يوب,"['يوب', 'يا', 'يوب']","['اسم', 'أداة+نداء', 'اسم']",Tunisia
2464,2407,إي يابو إشبك,"['أي', 'يابو', 'اشبك']","['جواب', 'اسم', 'ضمير+استفهام']",Lebanon
2465,2408,لئش عبتطلع فيني,"['ليش', 'عبتطلع', 'فيني']","['أداة+استفهام', 'فعل+مضارع', 'حرف+جر']",Lebanon
2466,2409,انتي ليش عبتزيويا لبنتك ... يبست بنص حويجبا .. حيوانة,"['انتي', 'ليش', 'عبتزوريها', 'لبنتك', '..', 'يبست', 'بنص', 'حواجبا', '..', 'حيوانة']","['ضمير', 'أداة+استفهام', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'فعل+ماضي', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم']",Iraq
2467,2410,يابو .. بدك جاي ... حطيتو ع النار هلق,"['يابو', '..', 'بدك', 'جاي', '..', 'حطيته', 'ع', 'النار', 'هلق']","['اسم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'فعل+ماضي', 'حرف+جر', 'اسم', 'ظرف']",Syria
2468,2411,إي يابو بتعرفيني رأسا بعد الغدا دا أشرب جاي,"['أي', 'يابو', 'بتعرفيني', 'رأسا', 'بعد', 'الغدا', 'دا', 'اشرب', 'جاي']","['جواب', 'اسم', 'فعل+مضارع', 'اسم', 'ظرف', 'اسم', 'أداة+استقبال', 'فعل+مضارع', 'اسم']",Sudan
2469,2412,طيب شبعت يابو أشيل السفرة,"['طيب', 'شبعت', 'يابو', 'أشيل', 'السفرة']","['أداة', 'فعل+ماضي', 'اسم', 'فعل+مضارع', 'اسم']",Jordan
