Sentence_ID,sentence,Tokens,NER_Tags,Dialect
3621,طلعولنا السكر يا رب اخيرا,"['طلعولنا', 'السكر', 'يا', 'رب', 'اخيرا']","['O', 'O', 'O', 'O', 'O']",Libya
3622,Hmd ya rabi darolna sokar,"['Hmd', 'ya', 'rabi', 'darolna', 'sokar']","['O', 'O', 'O', 'O', 'O']",Morocco
3623,دارولي الضغط الحمد لله,"['دارولي', 'الضغط', 'الحمد', 'لله']","['O', 'O', 'O', 'O']",Morocco
3624,الفوز للجزائر بإذن الله,"['الفوز', 'للجزائر', 'بإذن', 'الله']","['O', 'B-LOC', 'O', 'O']",Algeria
3625,اعصابي تلفة ههههه,"['اعصابي', 'تلفة', 'ههههه']","['O', 'O', 'O']",Iraq
3626,الحمد لله,"['الحمد', 'لله']","['O', 'O']",Libya
3627,زرررر نفختوهم حتى قريب ينكحونا مستوى مكان والو,"['زرررر', 'نفختوهم', 'حتى', 'قريب', 'ينكحونا', 'مستوى', 'مكان', 'والو']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
3628,بن سماعيل و فيغولي وبلايلي محاربين للعب حار,"['بن', 'سماعيل', 'و', 'فيغولي', 'وبلايلي', 'محاربين', 'للعب', 'حار']","['O', 'B-PERS', 'O', 'B-PERS', 'B-PERS', 'O', 'O', 'O']",Oman
3629,9rib hblnaaa,"['9rib', 'hblnaaa']","['O', 'O']",Lebanon
3630,المعلق قولوله,"['المعلق', 'قولوله']","['O', 'O']",Libya
3631,الحمد لله,"['الحمد', 'لله']","['O', 'O']",Libya
3632,الحمد الله يارب فيغولي,"['الحمد', 'الله', 'يارب', 'فيغولي']","['O', 'O', 'O', 'B-PERS']",Morocco
3633,الفكرة العامة,"['الفكرة', 'العامة']","['O', 'O']",Tunisia
3634,خوتي والله مابلعاني الستاد مشمخ,"['خوتي', 'والله', 'مابلعاني', 'الستاد', 'مشمخ']","['O', 'O', 'O', 'O', 'O']",Libya
3635,السحور بدا يأثر علا دوزيام ميطو,"['السحور', 'بدا', 'يأثر', 'علا', 'دوزيام', 'ميطو']","['O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3636,ركبولي السكر,"['ركبولي', 'السكر']","['O', 'O']",Tunisia
3637,بن ناصر و بابلو بلايلي شواكر لافريك,"['بن', 'ناصر', 'و', 'بابلو', 'بلايلي', 'شواكر', 'لافريك']","['B-PERS', 'I-PERS', 'O', 'O', 'B-PERS', 'O', 'B-LOC']",Yemen
3638,Tahya Pablo,"['Tahya', 'Pablo']","['O', 'B-PERS']",Iraq
3639,بن ناصر وبلايلي,"['بن', 'ناصر', 'وبلايلي']","['B-PERS', 'I-PERS', 'B-PERS']",Iraq
3640,بلايلي افضل لاعب فالمجرة تطبيل الى يوم يبعثون,"['بلايلي', 'افضل', 'لاعب', 'فالمجرة', 'تطبيل', 'الى', 'يوم', 'يبعثون']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
3641,يويويويويويويوو,['يويويويويويويوو'],['O'],Iraq
3642,فغولي ناس ملاح,"['فغولي', 'ناس', 'ملاح']","['B-PERS', 'O', 'O']",Algeria
3643,السحور لي في,"['السحور', 'لي', 'في']","['O', 'O', 'O']",Sudan
3644,الملعب عفس عليه بونجاح,"['الملعب', 'عفس', 'عليه', 'بونجاح']","['O', 'O', 'O', 'B-PERS']",Iraq
3645,بلايلي مالقري راه صفر من الخلعة بصح يقدملك اسيست عالمي ماشي كيما هذاك العاهة تاع برشلونة,"['بلايلي', 'مالقري', 'راه', 'صفر', 'من', 'الخلعة', 'بصح', 'يقدملك', 'اسيست', 'عالمي', 'ماشي', 'كيما', 'هذاك', 'العاهة', 'تاع', 'برشلونة']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']",Algeria
3646,صراحه قوه المنتخب نزلت بزاف بزاف للأسف اليوم,"['صراحه', 'قوه', 'المنتخب', 'نزلت', 'بزاف', 'بزاف', 'للأسف', 'اليوم']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
3647,لا دفاع لا هجوم بوركينافاسو قويه على الفريق يعاود حساباته لو تؤهلنا رايحين نقابلو فرق اقوى,"['لا', 'دفاع', 'لا', 'هجوم', 'بوركينافاسو', 'قويه', 'على', 'الفريق', 'يعاود', 'حساباته', 'لو', 'تؤهلنا', 'رايحين', 'نقابلو', 'فرق', 'اقوى']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
3648,العياط لي عيطتو كثر من ما نهار ربحت الباك,"['العياط', 'لي', 'عيطتو', 'كثر', 'من', 'ما', 'نهار', 'ربحت', 'الباك']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
3649,Ouiiiiiiii,['Ouiiiiiiii'],['O'],Algeria
3650,أن شاء الله بوركينا تربح باش الجزائري يفرح,"['أن', 'شاء', 'الله', 'بوركينا', 'تربح', 'باش', 'الجزائري', 'يفرح']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
3651,بلايلي يا كبير الجوهرة الجزايرية,"['بلايلي', 'يا', 'كبير', 'الجوهرة', 'الجزايرية']","['B-PERS', 'O', 'O', 'O', 'O']",Tunisia
3652,بلايلي احسن لاعب فالدنيا وين تجي ياخويا,"['بلايلي', 'احسن', 'لاعب', 'فالدنيا', 'وين', 'تجي', 'ياخويا']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3653,الغلطة تاع محرز هدي كان يماركيها بونجاح معندو ميديرلها,"['الغلطة', 'تاع', 'محرز', 'هدي', 'كان', 'يماركيها', 'بونجاح', 'معندو', 'ميديرلها']","['O', 'O', 'B-PERS', 'O', 'O', 'O', 'B-PERS', 'O', 'O']",Algeria
3654,بصاح كاش دوروا وتنكروا الخير بسلامتكم,"['بصاح', 'كاش', 'دوروا', 'وتنكروا', 'الخير', 'بسلامتكم']","['O', 'O', 'O', 'O', 'O', 'O']",Iraq
3655,خوتي والله مابلعاني الستاد مشمخ,"['خوتي', 'والله', 'مابلعاني', 'الستاد', 'مشمخ']","['O', 'O', 'O', 'O', 'O']",Libya
3656,نتوما ماتعرفوش بالون وحناا خاطينا سحووغ,"['نتوما', 'ماتعرفوش', 'بالون', 'وحناا', 'خاطينا', 'سحووغ']","['O', 'O', 'O', 'O', 'O', 'O']",Algeria
3657,بونجاح عاود ولي للمدرجات بلاصتك تم,"['بونجاح', 'عاود', 'ولي', 'للمدرجات', 'بلاصتك', 'تم']","['B-PERS', 'O', 'O', 'O', 'O', 'O']",Morocco
3658,ورد الآن,"['ورد', 'الآن']","['O', 'O']",Sudan
3659,رجليه تاع بونجاح,"['رجليه', 'تاع', 'بونجاح']","['O', 'O', 'B-PERS']",Algeria
3660,Ki ken sejal mlih dok mch mlih,"['Ki', 'ken', 'sejal', 'mlih', 'dok', 'mch', 'mlih']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3661,che3b hda mtfhmoch,"['che3b', 'hda', 'mtfhmoch']","['O', 'O', 'O']",Morocco
3662,من زمان مايعجبنيش بلاصته بلاصة ديلور باش نكونو واقعين,"['من', 'زمان', 'مايعجبنيش', 'بلاصته', 'بلاصة', 'ديلور', 'باش', 'نكونو', 'واقعين']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O']",Tunisia
3663,الإسم بغداد بونجاح,"['الإسم', 'بغداد', 'بونجاح']","['O', 'B-PERS', 'I-PERS']",Iraq
3664,Mahreezzzz ltem 3lech ya rbakoum bounedjah 3lech thaslouha fih mahrez li g3arha,"['Mahreezzzz', 'ltem', '3lech', 'ya', 'rbakoum', 'bounedjah', '3lech', 'thaslouha', 'fih', 'mahrez', 'li', 'g3arha']","['B-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'B-PERS', 'O', 'O']",Tunisia
3665,ما تنكروش الخير ماكانش في نهارو,"['ما', 'تنكروش', 'الخير', 'ماكانش', 'في', 'نهارو']","['O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3666,و خلاص,"['و', 'خلاص']","['O', 'O']",Egypt
3667,صراحة ميستاهلش يكون اساسي كاين لي ينفع خير منو,"['صراحة', 'ميستاهلش', 'يكون', 'اساسي', 'كاين', 'لي', 'ينفع', 'خير', 'منو']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
3668,شعب مايشوفش خلاه للمليح غلط مرة كثروا سكاكين عليه يالطيف,"['شعب', 'مايشوفش', 'خلاه', 'للمليح', 'غلط', 'مرة', 'كثروا', 'سكاكين', 'عليه', 'يالطيف']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3669,يخمم فالشطحة قبل الهدف,"['يخمم', 'فالشطحة', 'قبل', 'الهدف']","['O', 'O', 'O', 'O']",Morocco
3670,سباب عذابنا,"['سباب', 'عذابنا']","['O', 'O']",Tunisia
3671,بلاصتو معايا فلكوزينة,"['بلاصتو', 'معايا', 'فلكوزينة']","['O', 'O', 'O']",Tunisia
3672,Kheroj 3lina hambouk,"['Kheroj', '3lina', 'hambouk']","['O', 'O', 'O']",Morocco
3673,بن عمي كي دورو على لعباد من غلطة,"['بن', 'عمي', 'كي', 'دورو', 'على', 'لعباد', 'من', 'غلطة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3674,يجب دخول فغولي وخروج هدا الحطبة,"['يجب', 'دخول', 'فغولي', 'وخروج', 'هدا', 'الحطبة']","['O', 'O', 'B-PERS', 'O', 'O', 'O']",Libya
3675,سأخبر الله بكل شيء,"['سأخبر', 'الله', 'بكل', 'شيء']","['O', 'O', 'O', 'O']",Modern Standard Arabic
3676,قاعد غير يتزحلق في الحشيش اظنه مازال يتفقد أرضية الميدان,"['قاعد', 'غير', 'يتزحلق', 'في', 'الحشيش', 'اظنه', 'مازال', 'يتفقد', 'أرضية', 'الميدان']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Sudan
3677,بونجاح الله يهديك حبس البالو وروح تدير كاش حرفة في قطر,"['بونجاح', 'الله', 'يهديك', 'حبس', 'البالو', 'وروح', 'تدير', 'كاش', 'حرفة', 'في', 'قطر']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']",Algeria
3678,بونجاح الراعي الرسمي للجلطة الدماغية,"['بونجاح', 'الراعي', 'الرسمي', 'للجلطة', 'الدماغية']","['B-PERS', 'O', 'O', 'O', 'O']",Lebanon
3679,بونجاح شيكور ومزال لخير إنشاء الله,"['بونجاح', 'شيكور', 'ومزال', 'لخير', 'إنشاء', 'الله']","['B-PERS', 'O', 'O', 'O', 'O', 'O']",Morocco
3680,و محرز ؟؟؟؟,"['و', 'محرز', '؟؟؟؟']","['O', 'B-PERS', 'O']",Tunisia
3681,اكبر غلطة في حياة محرز اليوم هي كي مد البالو لبونجاح,"['اكبر', 'غلطة', 'في', 'حياة', 'محرز', 'اليوم', 'هي', 'كي', 'مد', 'البالو', 'لبونجاح']","['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-PERS']",Tunisia
3682,‏برشلونة مستعدة لدفع 100,"['\u200fبرشلونة', 'مستعدة', 'لدفع', '100']","['B-LOC', 'O', 'O', 'O']",Modern Standard Arabic
3683,مليون أورو لإبقاء بونجاح في السد القطري,"['مليون', 'أورو', 'لإبقاء', 'بونجاح', 'في', 'السد', 'القطري']","['O', 'O', 'O', 'B-PERS', 'O', 'B-ORG', 'I-ORG']",Modern Standard Arabic
3684,Bounedjah,['Bounedjah'],['B-PERS'],Tunisia
3685,توما حڨارين حق ربي محرز مدهالو في ظهرو جايين 3 جوور موراه واش يدير قرنيط مثلا يرد رجلو للور كان قادر يتيريها محرز لي راه يلعب كونطرنا ليوما,"['توما', 'حڨارين', 'حق', 'ربي', 'محرز', 'مدهالو', 'في', 'ظهرو', 'جايين', '3', 'جوور', 'موراه', 'واش', 'يدير', 'قرنيط', 'مثلا', 'يرد', 'رجلو', 'للور', 'كان', 'قادر', 'يتيريها', 'محرز', 'لي', 'راه', 'يلعب', 'كونطرنا', 'ليوما']","['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O']",Morocco
3686,Si vous cherchez la perfection ruhu al3bou ntuma et arrêtez avec vos commentaires,"['Si', 'vous', 'cherchez', 'la', 'perfection', 'ruhu', 'al3bou', 'ntuma', 'et', 'arrêtez', 'avec', 'vos', 'commentaires']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
3687,il fait un grand match contre l'Algérie,"['il', 'fait', 'un', 'grand', 'match', 'contre', ""l'Algérie""]","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']",Morocco
3688,عمي بلماضي ربي يعيشك لا بغيت ربي خرج علينا بونجاح راهو راح يديرلنا السكر 45 مليون جزايري اليوم,"['عمي', 'بلماضي', 'ربي', 'يعيشك', 'لا', 'بغيت', 'ربي', 'خرج', 'علينا', 'بونجاح', 'راهو', 'راح', 'يديرلنا', 'السكر', '45', 'مليون', 'جزايري', 'اليوم']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
3689,الشعب يمحي ماضيك الجميل في غلطة واحدة السيد ما كانش في نهاره,"['الشعب', 'يمحي', 'ماضيك', 'الجميل', 'في', 'غلطة', 'واحدة', 'السيد', 'ما', 'كانش', 'في', 'نهاره']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3690,بونجاح,['بونجاح'],['B-PERS'],Lebanon
3691,ايوما السحور بدا يخدم,"['ايوما', 'السحور', 'بدا', 'يخدم']","['O', 'O', 'O', 'O']",Tunisia
3692,الله غالب كل لاعب و مستواه و نهاره,"['الله', 'غالب', 'كل', 'لاعب', 'و', 'مستواه', 'و', 'نهاره']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3693,ان شاء الله يتحسن في مستقبل و مباريات القادمة و محاولة العثور على رقم 9 جديد في نفس الوقت,"['ان', 'شاء', 'الله', 'يتحسن', 'في', 'مستقبل', 'و', 'مباريات', 'القادمة', 'و', 'محاولة', 'العثور', 'على', 'رقم', '9', 'جديد', 'في', 'نفس', 'الوقت']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Oman
3694,اقراولوا المعوذتان,"['اقراولوا', 'المعوذتان']","['O', 'O']",Iraq
3695,زوج عباد ما نسمحلهمش غلام كي ما خرجهاش للتوش و محرز كي مدها لبونجاح,"['زوج', 'عباد', 'ما', 'نسمحلهمش', 'غلام', 'كي', 'ما', 'خرجهاش', 'للتوش', 'و', 'محرز', 'كي', 'مدها', 'لبونجاح']","['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'B-PERS']",Tunisia
3696,سيغفر الرب للجميع إلا أنت يامحرز,"['سيغفر', 'الرب', 'للجميع', 'إلا', 'أنت', 'يامحرز']","['O', 'O', 'O', 'O', 'O', 'B-PERS']",Modern Standard Arabic
3697,نشالله تكون بردت الفرفارة,"['نشالله', 'تكون', 'بردت', 'الفرفارة']","['O', 'O', 'O', 'O']",Libya
3698,اهاه وليتو كامل تفهمو ف البالون,"['اهاه', 'وليتو', 'كامل', 'تفهمو', 'ف', 'البالون']","['O', 'O', 'O', 'O', 'O', 'O']",Algeria
3699,في هد الساعة أكثر واحد راه منبوذ لدى الجزائريين,"['في', 'هد', 'الساعة', 'أكثر', 'واحد', 'راه', 'منبوذ', 'لدى', 'الجزائريين']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
3700,علاه يسحروك و أنت عندك هذا,"['علاه', 'يسحروك', 'و', 'أنت', 'عندك', 'هذا']","['O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3701,بغداد البغدادي اللاعب المستقبلي للسد الإسباني,"['بغداد', 'البغدادي', 'اللاعب', 'المستقبلي', 'للسد', 'الإسباني']","['B-PERS', 'O', 'O', 'O', 'O', 'O']",Iraq
3702,Wach dakhlo howa pass meme pas waslou mahrez 3aboud ando position te3 tir,"['Wach', 'dakhlo', 'howa', 'pass', 'meme', 'pas', 'waslou', 'mahrez', '3aboud', 'ando', 'position', 'te3', 'tir']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O']",Morocco
3703,هاو وجهي كان لعبتي في البارصا,"['هاو', 'وجهي', 'كان', 'لعبتي', 'في', 'البارصا']","['O', 'O', 'O', 'O', 'O', 'B-ORG']",Morocco
3704,C'est la faute à mahrez,"[""C'est"", 'la', 'faute', 'à', 'mahrez']","['O', 'O', 'O', 'O', 'B-PERS']",Algeria
3705,ربي وكيله,"['ربي', 'وكيله']","['O', 'O']",Qatar
3706,طلعلي السكر,"['طلعلي', 'السكر']","['O', 'O']",Lebanon
3707,Lyom sahra biri3eyet bou nedjeh,"['Lyom', 'sahra', 'biri3eyet', 'bou', 'nedjeh']","['O', 'O', 'O', 'O', 'O']",Morocco
3708,ظهرتلي العائق اليوم قبل أرضية الملعب هو بونجاح,"['ظهرتلي', 'العائق', 'اليوم', 'قبل', 'أرضية', 'الملعب', 'هو', 'بونجاح']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS']",Iraq
3709,اخرج تخرج روحك من بكري يديرلي لعصاب,"['اخرج', 'تخرج', 'روحك', 'من', 'بكري', 'يديرلي', 'لعصاب']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3710,بركا متمهبل علينا بونجاح,"['بركا', 'متمهبل', 'علينا', 'بونجاح']","['O', 'O', 'O', 'B-PERS']",Algeria
3711,Rahet la keratine ma qdarech ye concentré meskine lah la terbhou rekab lena sekouar,"['Rahet', 'la', 'keratine', 'ma', 'qdarech', 'ye', 'concentré', 'meskine', 'lah', 'la', 'terbhou', 'rekab', 'lena', 'sekouar']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Lebanon
3712,كولون جاني منو الله يعطيه غمة,"['كولون', 'جاني', 'منو', 'الله', 'يعطيه', 'غمة']","['O', 'O', 'O', 'O', 'O', 'O']",Morocco
3713,حابسسسسس,['حابسسسسس'],['O'],Lebanon
3714,هردها محرز كان فاص آفاص,"['هردها', 'محرز', 'كان', 'فاص', 'آفاص']","['O', 'B-PERS', 'O', 'O', 'O']",Libya
3715,لا يسجل لا يندم لا يهتم بأحد لا أحد يهتم به لا يخرج بتصريح مستفز لا يهدد بالرحيل,"['لا', 'يسجل', 'لا', 'يندم', 'لا', 'يهتم', 'بأحد', 'لا', 'أحد', 'يهتم', 'به', 'لا', 'يخرج', 'بتصريح', 'مستفز', 'لا', 'يهدد', 'بالرحيل']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Modern Standard Arabic
3716,لا يفكرون بيعه لا يوجد فريق يفكر في التعاقد معه لا يصاب لا يطلب زيادة في الراتب,"['لا', 'يفكرون', 'بيعه', 'لا', 'يوجد', 'فريق', 'يفكر', 'في', 'التعاقد', 'معه', 'لا', 'يصاب', 'لا', 'يطلب', 'زيادة', 'في', 'الراتب']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Modern Standard Arabic
3717,لا حول ولا قوة الا بالله,"['لا', 'حول', 'ولا', 'قوة', 'الا', 'بالله']","['O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3718,مستوى الخليج,"['مستوى', 'الخليج']","['O', 'O']",Qatar
3719,تحيا بونجاح ما ننسوش واش دار للمنتخب تاعنا,"['تحيا', 'بونجاح', 'ما', 'ننسوش', 'واش', 'دار', 'للمنتخب', 'تاعنا']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
3720,غلبة,['غلبة'],['O'],Saudi Arabia
3721,الفوز للجزائر بإذن الله التوفيق قادم يابونجاح,"['الفوز', 'للجزائر', 'بإذن', 'الله', 'التوفيق', 'قادم', 'يابونجاح']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PERS']",Saudi Arabia
3722,ما عندوش مناسبة علابيها لكان لعب في خاطر كاش حاجة ولا زاد عندو مزيود يشحن,"['ما', 'عندوش', 'مناسبة', 'علابيها', 'لكان', 'لعب', 'في', 'خاطر', 'كاش', 'حاجة', 'ولا', 'زاد', 'عندو', 'مزيود', 'يشحن']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3723,يصلح لي كل شئ الا كرة القدم,"['يصلح', 'لي', 'كل', 'شئ', 'الا', 'كرة', 'القدم']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
3724,نحولو رقم 9 المنحوس,"['نحولو', 'رقم', '9', 'المنحوس']","['O', 'O', 'O', 'O']",Algeria
3725,هذا هو الجزائري كي يتزوج يرجع إلى الورااااء,"['هذا', 'هو', 'الجزائري', 'كي', 'يتزوج', 'يرجع', 'إلى', 'الورااااء']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
3726,ماتزيدوش تباصوله البالون ماركو وخلوه,"['ماتزيدوش', 'تباصوله', 'البالون', 'ماركو', 'وخلوه']","['O', 'O', 'O', 'O', 'O']",Libya
3727,كرة القدم تحتاج الى الأنانية احيانا,"['كرة', 'القدم', 'تحتاج', 'الى', 'الأنانية', 'احيانا']","['O', 'O', 'O', 'O', 'O', 'O']",Iraq
3728,خاطيه مزال يفرحنا,"['خاطيه', 'مزال', 'يفرحنا']","['O', 'O', 'O']",Libya
3729,يلعب في قطر مكاش مستوى,"['يلعب', 'في', 'قطر', 'مكاش', 'مستوى']","['O', 'O', 'B-LOC', 'O', 'O']",Morocco
3730,صرالو كي عبد القادر غزال يلحق للبير ومايشربش,"['صرالو', 'كي', 'عبد', 'القادر', 'غزال', 'يلحق', 'للبير', 'ومايشربش']","['O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O']",Algeria
3731,Grand joueur Baghdad,"['Grand', 'joueur', 'Baghdad']","['O', 'O', 'B-PERS']",Lebanon
3732,سباب عذابنا كل مرة,"['سباب', 'عذابنا', 'كل', 'مرة']","['O', 'O', 'O', 'O']",Tunisia
3733,ليوم 0 بغداد,"['ليوم', '0', 'بغداد']","['O', 'O', 'B-PERS']",Iraq
3734,تهنينا من غازال,"['تهنينا', 'من', 'غازال']","['O', 'O', 'B-PERS']",Tunisia
3735,راه يمرض فينا بونجاح,"['راه', 'يمرض', 'فينا', 'بونجاح']","['O', 'O', 'O', 'B-PERS']",Morocco
3736,بونجاح لاعب كبير تنقصه فقط كرة القدم,"['بونجاح', 'لاعب', 'كبير', 'تنقصه', 'فقط', 'كرة', 'القدم']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
3737,سبب المتاعب,"['سبب', 'المتاعب']","['O', 'O']",Iraq
3738,محرز اللي يغزل,"['محرز', 'اللي', 'يغزل']","['B-PERS', 'O', 'O']",Iraq
3739,ومزال الخير,"['ومزال', 'الخير']","['O', 'O']",Morocco
3740,قولتها بلي بونجاح يطلع السكر,"['قولتها', 'بلي', 'بونجاح', 'يطلع', 'السكر']","['O', 'O', 'B-PERS', 'O', 'O']",Algeria
3741,دارها ذهاب و اياب ضد بوركينا ركبنا السكر,"['دارها', 'ذهاب', 'و', 'اياب', 'ضد', 'بوركينا', 'ركبنا', 'السكر']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']",Morocco
3742,نورمال تصرا المهم نريحو,"['نورمال', 'تصرا', 'المهم', 'نريحو']","['O', 'O', 'O', 'O']",Algeria
3743,ما تكونوش نكارين الخير كي كان,"['ما', 'تكونوش', 'نكارين', 'الخير', 'كي', 'كان']","['O', 'O', 'O', 'O', 'O', 'O']",Algeria
3744,يسجل مليح واليوم من خطأ دورتو,"['يسجل', 'مليح', 'واليوم', 'من', 'خطأ', 'دورتو']","['O', 'O', 'O', 'O', 'O', 'O']",Algeria
3745,عليه,['عليه'],['O'],Tunisia
3746,يعطيك الواحد يغلط تنسو كلش,"['يعطيك', 'الواحد', 'يغلط', 'تنسو', 'كلش']","['O', 'O', 'O', 'O', 'O']",Iraq
3747,بونجاح من اك العام غسلت عليه يديا,"['بونجاح', 'من', 'اك', 'العام', 'غسلت', 'عليه', 'يديا']","['B-PERS', 'O', 'O', 'O', 'O', 'O', 'O']",Iraq
3748,كبسولة2,['كبسولة2'],['O'],Iraq
3749,كي يكون عندنا ملعب تما نمد رأي,"['كي', 'يكون', 'عندنا', 'ملعب', 'تما', 'نمد', 'رأي']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
3750,غزال فارسيون 2,"['غزال', 'فارسيون', '2']","['B-PERS', 'O', 'O']",Algeria
3751,يلعب مقلق بش يماركي بصح معليش مننكروش واش راه يمد الله غالب وربي يوفقو لموفيد كليفينا,"['يلعب', 'مقلق', 'بش', 'يماركي', 'بصح', 'معليش', 'مننكروش', 'واش', 'راه', 'يمد', 'الله', 'غالب', 'وربي', 'يوفقو', 'لموفيد', 'كليفينا']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
3752,فيرنر فرع الجزائر,"['فيرنر', 'فرع', 'الجزائر']","['O', 'O', 'B-LOC']",Algeria
3753,ايا هذا تديه بارصا اذا داته عرفوا بلي دعوة شر برك,"['ايا', 'هذا', 'تديه', 'بارصا', 'اذا', 'داته', 'عرفوا', 'بلي', 'دعوة', 'شر', 'برك']","['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
3754,محرز نورمالموا يتيريها,"['محرز', 'نورمالموا', 'يتيريها']","['B-PERS', 'O', 'O']",Tunisia
3755,غلطة محرز ماش بونجاح,"['غلطة', 'محرز', 'ماش', 'بونجاح']","['O', 'B-PERS', 'O', 'B-PERS']",Iraq
3756,لله غالب عفست على السحور,"['لله', 'غالب', 'عفست', 'على', 'السحور']","['O', 'O', 'O', 'O', 'O']",Tunisia
3757,واشبيه ؟؟,"['واشبيه', '؟؟']","['O', 'O']",Qatar
3758,A la ghazel bakri,"['A', 'la', 'ghazel', 'bakri']","['O', 'O', 'B-PERS', 'O']",Lebanon
3759,انا مايعجبنيش ميعرفش يلعب,"['انا', 'مايعجبنيش', 'ميعرفش', 'يلعب']","['O', 'O', 'O', 'O']",Yemen
3760,للأسف الشعب ينسى بالخف,"['للأسف', 'الشعب', 'ينسى', 'بالخف']","['O', 'O', 'O', 'O']",Lebanon
3761,تبا لك يا هذا,"['تبا', 'لك', 'يا', 'هذا']","['O', 'O', 'O', 'O']",Oman
3762,تقبها,['تقبها'],['O'],Saudi Arabia
3763,بلعمري,['بلعمري'],['B-PERS'],Lebanon
3764,سحروني الله غالب,"['سحروني', 'الله', 'غالب']","['O', 'O', 'O']",Tunisia
3765,سحروه واقيل,"['سحروه', 'واقيل']","['O', 'O']",Morocco
