,Sentence_ID,sentence,Tokens,POS_Tags,Dialect
306,307,كل شي في حياتي لين راح ما يرجع نفس ما كان,"['كل', 'شي', 'في', 'حياتي', 'لين', 'راح', 'ما', 'يرجع', 'نفس', 'ما', 'كان']","['NOUN', 'NOUN', 'PREP', 'NOUN+NSUFF+PRON', 'PART', 'V', 'PART', 'V', 'NOUN', 'PART', 'V']",Saudi Arabia
307,308,تقول لي مشتاق ، وتغيب ساعات وترجع بعدها وتقول وحشتيني دامك علي ولهان وينك هالاوقات والا الملل لا عرف دربك تجيني ؟,"['تقول', 'لي', 'مشتاق', '،', 'وتغيب', 'ساعات', 'وترجع', 'بعدها', 'وتقول', 'وحشتيني', 'دامك', 'علي', 'ولهان', 'وينك', 'هالاوقات', 'والا', 'الملل', 'لا', 'عرف', 'دربك', 'تجيني', '؟']","['V', 'PREP+PRON', 'ADJ', 'PUNC', 'CONJ+V', 'NOUN+NSUFF', 'CONJ+V', 'NOUN+PRON', 'CONJ+V', 'V+PRON+PRON', 'V+PRON', 'PREP', 'ADJ', 'PART+PRON', 'PRON+DET+ADJ', 'CONJ+PART', 'DET+NOUN', 'PART', 'V', 'NOUN+PRON', 'V+PRON', 'PUNC']",Qatar
308,309,ممكن تمر من صوب شخص ؟ وعينك ما تلتفت له بس قلبك يلف,"['ممكن', 'تمر', 'من', 'صوب', 'شخص', '؟', 'وعينك', 'ما', 'تلتفت', 'له', 'بس', 'قلبك', 'يلف']","['ADJ', 'V', 'PREP', 'NOUN', 'NOUN', 'PUNC', 'CONJ+NOUN+PRON', 'PART', 'V', 'PREP+PRON', 'PART', 'NOUN+PRON', 'V']",Qatar
309,310,جربت الفهاوه فتعديت مرحلتها ووصلت لمرحلة أني أطالع وجهك وأشوفك تتكلم بس ما أدري وش تقول - لالأسف ما أمزح ؟ !,"['جربت', 'الفهاوه', 'فتعديت', 'مرحلتها', 'ووصلت', 'لمرحلة', 'أني', 'أطالع', 'وجهك', 'وأشوفك', 'تتكلم', 'بس', 'ما', 'أدري', 'وش', 'تقول', '-', 'لالأسف', 'ما', 'أمزح', '؟', '!']","['V+PRON', 'DET+NOUN+NSUFF', 'PREP+V+PRON', 'NOUN+NSUFF+PRON', 'CONJ+V+PRON', 'PREP+NOUN+NSUFF', 'PART+PRON', 'V', 'NOUN+PRON', 'CONJ+V+PRON', 'V', 'PART', 'PART', 'V', 'PART', 'V', 'PUNC', 'PREP+DET+NOUN', 'PART', 'V', 'PUNC', 'PUNC']",Saudi Arabia
310,311,الإماراتي يعمر بلده و يقتل في بلدنا و لين انقتلنا نطلع إرهابيين و لين انقتل يطلع شهيد #الإمارات #البحرين #uae #bahrain,"['الإماراتي', 'يعمر', 'بلده', 'و', 'يقتل', 'في', 'بلدنا', 'و', 'لين', 'انقتلنا', 'نطلع', 'إرهابيين', 'و', 'لين', 'انقتل', 'يطلع', 'شهيد', '#الإمارات', '#البحرين', '#uae', '#bahrain']","['DET+NOUN', 'V', 'NOUN+PRON', 'CONJ', 'V', 'PREP', 'NOUN+PRON', 'CONJ', 'PART', 'V+PRON', 'V', 'ADJ+PRON', 'CONJ', 'PART', 'V', 'V', 'ADJ', 'HASH', 'HASH', 'HASH', 'HASH']",Libya
311,312,"• لو كنت رسام كاريكاتير 6 . . لرسمت برميل نفط قاعد ينزف مو بترول ! ! ! ! قاعد ينزف "" دولارات "" بالملايين ! وعلقت تحت : غرامة الداوو ! ! ! ! ! ! ! ! ! ؟ ! ! ؟","['•', 'لو', 'كنت', 'رسام', 'كاريكاتير', '6', '.', '.', 'لرسمت', 'برميل', 'نفط', 'قاعد', 'ينزف', 'مو', 'بترول', '!', '!', '!', '!', 'قاعد', 'ينزف', '""', 'دولارات', '""', 'بالملايين', '!', 'وعلقت', 'تحت', ':', 'غرامة', 'الداوو', '!', '!', '!', '!', '!', '!', '!', '!', '!', '؟', '!', '!', '؟']","['PUNC', 'PART', 'V+PRON', 'NOUN', 'NOUN', 'NUM', 'PUNC', 'PUNC', 'PART+V+PRON', 'NOUN', 'NOUN', 'ADJ', 'V', 'PART', 'NOUN', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'ADJ', 'V', 'PUNC', 'NOUN+NSUFF', 'PUNC', 'PREP+DET+NOUN', 'PUNC', 'CONJ+V+PRON', 'NOUN', 'PUNC', 'NOUN+NSUFF', 'DET+NOUN', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC']",Qatar
312,313,تلفزيون البحرين رجاء لا تحطون لنا نائب دمه ثقيل ينرفزنا ترا مو ناقصين قهر #البحرين,"['تلفزيون', 'البحرين', 'رجاء', 'لا', 'تحطون', 'لنا', 'نائب', 'دمه', 'ثقيل', 'ينرفزنا', 'ترا', 'مو', 'ناقصين', 'قهر', '#البحرين']","['NOUN', 'DET+NOUN', 'NOUN', 'PART', 'V+PRON', 'PREP+PRON', 'NOUN', 'NOUN+PRON', 'ADJ', 'V+PRON', 'PART', 'PART', 'ADJ+PRON', 'NOUN', 'HASH']",Qatar
313,314,لما تدمع عيوني فجأة على شي مكتوم بداخلي ، وبسرعة بمسح دموعي على أساس إني قوية . .. شعور يشبه الإختناق حتى الموت,"['لما', 'تدمع', 'عيوني', 'فجأة', 'على', 'شي', 'مكتوم', 'بداخلي', '،', 'وبسرعة', 'بمسح', 'دموعي', 'على', 'أساس', 'إني', 'قوية', '.', '..', 'شعور', 'يشبه', 'الإختناق', 'حتى', 'الموت']","['PART', 'V', 'NOUN+PRON', 'NOUN+NSUFF', 'PREP', 'NOUN', 'ADJ', 'PREP+NOUN+PRON', 'PUNC', 'CONJ+PREP+ADJ+NSUFF', 'PROG_PART+V', 'NOUN+PRON', 'PREP', 'NOUN', 'PART+PRON', 'ADJ+NSUFF', 'PUNC', 'PUNC', 'NOUN', 'V', 'DET+NOUN', 'PART', 'DET+NOUN']",Jordan
314,315,تسولف معاي كل يوم حتى بالاشياء السخيفه بس عشان مانسكت انت اجمل شي بالدنيا :( ?,"['تسولف', 'معاي', 'كل', 'يوم', 'حتى', 'بالاشياء', 'السخيفه', 'بس', 'عشان', 'مانسكت', 'انت', 'اجمل', 'شي', 'بالدنيا', ':(', '?']","['V', 'PART+PRON', 'NOUN', 'NOUN', 'PART', 'PREP+DET+NOUN', 'DET+ADJ+NSUFF', 'PART', 'PART', 'PART+V', 'PRON', 'ADJ', 'NOUN', 'PREP+DET+NOUN', 'EMOT', 'PUNC']",Oman
315,316,مدريدي قاعد يمي يبي يرقع خسارته يقولي اكثر من تاهل دور الأتكيت 4 بالابطال اهو مدريد شترقع شتخلي شتهبب الشق عود ? ?,"['مدريدي', 'قاعد', 'يمي', 'يبي', 'يرقع', 'خسارته', 'يقولي', 'اكثر', 'من', 'تاهل', 'دور', 'الأتكيت', '4', 'بالابطال', 'اهو', 'مدريد', 'شترقع', 'شتخلي', 'شتهبب', 'الشق', 'عود', '?', '?']","['ADJ', 'ADJ', 'NOUN+PRON', 'V', 'V', 'NOUN+NSUFF+PRON', 'V+PRON', 'ADJ', 'PART', 'V', 'NOUN', 'DET+NOUN', 'NUM', 'PREP+DET+NOUN', 'PRON', 'NOUN', 'PART+V', 'PART+V+PRON', 'PART+V', 'DET+NOUN', 'NOUN', 'PUNC', 'PUNC']",Qatar
316,317,ياالله دعيتك / بصوت دااخلة غصة ارحل - بمثوااي متشهد ، ومتوضي والا بدنيااي ماني عارف ( القصه ) ازعل على الناس ولا على حظي,"['ياالله', 'دعيتك', '/', 'بصوت', 'دااخلة', 'غصة', 'ارحل', '-', 'بمثوااي', 'متشهد', '،', 'ومتوضي', 'والا', 'بدنيااي', 'ماني', 'عارف', '(', 'القصه', ')', 'ازعل', 'على', 'الناس', 'ولا', 'على', 'حظي']","['PART+NOUN', 'V+PRON+PRON', 'PUNC', 'PREP+NOUN', 'NOUN+PRON', 'NOUN+NSUFF', 'V', 'PUNC', 'PREP+NOUN+PRON', 'ADJ', 'PUNC', 'CONJ+ADJ', 'CONJ+PART', 'PREP+NOUN+PRON', 'PART', 'ADJ', 'PUNC', 'DET+NOUN+NSUFF', 'PUNC', 'V', 'PREP', 'DET+NOUN', 'CONJ+PART', 'PREP', 'NOUN+PRON']",Yemen
317,318,حبيتك بقوه مع اني مامسكت يدك وما حضنتك $ ولا حتى اقدر اشوفك بكل وقت لان قلبي اللي عشقك ! مو عيني,"['حبيتك', 'بقوه', 'مع', 'اني', 'مامسكت', 'يدك', 'وما', 'حضنتك', '$', 'ولا', 'حتى', 'اقدر', 'اشوفك', 'بكل', 'وقت', 'لان', 'قلبي', 'اللي', 'عشقك', '!', 'مو', 'عيني']","['V+PRON+PRON+PRON', 'PREP+NOUN+NSUFF', 'NOUN', 'PART+PRON', 'PART+V+PRON', 'NOUN+PRON', 'CONJ+PART', 'V+PRON+PRON', 'PUNC', 'CONJ+PART', 'PART', 'V', 'V+PRON', 'PREP+NOUN', 'NOUN', 'PREP+PART', 'NOUN+PRON', 'PART', 'V+PRON', 'PUNC', 'PART', 'NOUN+PRON']",Yemen
318,319,@alflysy شكل احد محرظك عليا قاعد لي من امس الى الحين,"['@alflysy', 'شكل', 'احد', 'محرظك', 'عليا', 'قاعد', 'لي', 'من', 'امس', 'الى', 'الحين']","['MENTION', 'NOUN', 'NOUN', 'ADJ+PRON', 'PREP+PRON', 'ADJ', 'PREP+PRON', 'PREP', 'NOUN', 'PREP', 'NOUN']",Qatar
319,320,الجو مال يجي تسونامي ويلعن اخته ويفكنا منه . . هد ويش اختنقت ازيد من ما انا مخنوق !,"['الجو', 'مال', 'يجي', 'تسونامي', 'ويلعن', 'اخته', 'ويفكنا', 'منه', '.', '.', 'هد', 'ويش', 'اختنقت', 'ازيد', 'من', 'ما', 'انا', 'مخنوق', '!']","['DET+NOUN', 'NOUN', 'V', 'NOUN', 'CONJ+V', 'NOUN+PRON', 'CONJ+V+PRON', 'PREP+PRON', 'PUNC', 'PUNC', 'NOUN', 'NOUN', 'V+PRON', 'ADJ', 'PREP', 'PART', 'PRON', 'ADJ', 'PUNC']",Iraq
320,321,"مو قادر اصدق ان يوم الاحد بنشوف فيري تيل :"") راح يصير يوم الاحد ل ون بيس وفيري تيل وعييييييييييييييييييييييييييييييش","['مو', 'قادر', 'اصدق', 'ان', 'يوم', 'الاحد', 'بنشوف', 'فيري', 'تيل', ':"")', 'راح', 'يصير', 'يوم', 'الاحد', 'ل', 'ون', 'بيس', 'وفيري', 'تيل', 'وعييييييييييييييييييييييييييييييش']","['PART', 'ADJ', 'V', 'PART', 'NOUN', 'DET+NOUN', 'PROG_PART+V', 'NOUN', 'NOUN', 'EMOT', 'FUT_PART', 'V', 'NOUN', 'DET+NOUN', 'PREP', 'NUM', 'NOUN', 'CONJ+NOUN', 'NOUN', 'EMOT']",Qatar
321,322,": أكبر مني أو أصغر مني ما دام جوك زي جوي ما يهمني عمرك ~ o ) . ""","[':', 'أكبر', 'مني', 'أو', 'أصغر', 'مني', 'ما', 'دام', 'جوك', 'زي', 'جوي', 'ما', 'يهمني', 'عمرك', '~', 'o', ')', '.', '""']","['PUNC', 'ADJ', 'PREP+PRON', 'PART', 'ADJ', 'PREP+PRON', 'PART', 'V', 'NOUN+PRON', 'NOUN', 'NOUN+PRON', 'PART', 'V+PRON', 'NOUN+PRON', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC']",Oman
322,323,وش أوصف فيك يا مكثر حلاك ؟ كل شي فيك بالزين امتلأ ? ?,"['وش', 'أوصف', 'فيك', 'يا', 'مكثر', 'حلاك', '؟', 'كل', 'شي', 'فيك', 'بالزين', 'امتلأ', '?', '?']","['PART', 'V', 'PREP+PRON', 'PART', 'PART+ADJ', 'NOUN+PRON', 'PUNC', 'NOUN', 'NOUN', 'PREP+PRON', 'PREP+DET+NOUN', 'V', 'PUNC', 'PUNC']",Yemen
323,324,شفت في عينك حياتي و ملفاي ، و أنت على ما قيل كل أمنياتي,"['شفت', 'في', 'عينك', 'حياتي', 'و', 'ملفاي', '،', 'و', 'أنت', 'على', 'ما', 'قيل', 'كل', 'أمنياتي']","['V+PRON', 'PREP', 'NOUN+PRON', 'NOUN+NSUFF+PRON', 'CONJ', 'NOUN+PRON', 'PUNC', 'CONJ', 'PRON', 'PREP', 'PART', 'V', 'NOUN', 'NOUN+NSUFF+PRON']",Yemen
324,325,الصيف عالأبواب مانبي چذي الله يرحم والديكم ? ? http://t.co/HCnKaIKo8M,"['الصيف', 'عالأبواب', 'مانبي', 'چذي', 'الله', 'يرحم', 'والديكم', '?', '?', 'http://t.co/HCnKaIKo8M']","['DET+NOUN', 'PREP+DET+NOUN', 'PART+V', 'ADV', 'NOUN', 'V', 'NOUN+NSUFF+PRON', 'PUNC', 'PUNC', 'URL']",Iraq
325,326,هو مو بس مآ يتعوض هو حشآ محدن يقدر يآخذ مگآنہ ?,"['هو', 'مو', 'بس', 'مآ', 'يتعوض', 'هو', 'حشآ', 'محدن', 'يقدر', 'يآخذ', 'مگآنہ', '?']","['PRON', 'PART', 'PART', 'PART', 'V', 'PRON', 'NOUN', 'PART+NOUN+NSUFF', 'V', 'V', 'NOUN+PRON', 'PUNC']",Yemen
326,327,ذي التغريدة مجرد كلام فاضي ياخذ بضع ثواني من حياتكم البائسه ? ? .,"['ذي', 'التغريدة', 'مجرد', 'كلام', 'فاضي', 'ياخذ', 'بضع', 'ثواني', 'من', 'حياتكم', 'البائسه', '?', '?', '.']","['PRON', 'DET+NOUN+NSUFF', 'NOUN', 'NOUN', 'ADJ', 'V', 'NOUN', 'NOUN', 'PREP', 'NOUN+NSUFF+PRON', 'DET+ADJ+NSUFF', 'PUNC', 'PUNC', 'PUNC']",Saudi Arabia
327,328,@MajHomesick @ibahrani انجان زيين استيقظ ولكن ضربوا ولده هالمجنسين ! ! ! هالاشكال ما تستيقظ الا بالجزمة يا شيخ,"['@MajHomesick', '@ibahrani', 'انجان', 'زيين', 'استيقظ', 'ولكن', 'ضربوا', 'ولده', 'هالمجنسين', '!', '!', '!', 'هالاشكال', 'ما', 'تستيقظ', 'الا', 'بالجزمة', 'يا', 'شيخ']","['MENTION', 'MENTION', 'PART', 'ADJ', 'V', 'CONJ+CONJ', 'V+PRON', 'NOUN+PRON', 'PRON+DET+ADJ+PRON', 'PUNC', 'PUNC', 'PUNC', 'PRON+DET+NOUN', 'PART', 'V', 'PART', 'PREP+DET+NOUN+NSUFF', 'PART', 'NOUN']",Oman
328,329,والحمدلله على الصديقات اللي يسمعونا رغم إن كل كلامنا معيود ? ? ? ?,"['والحمدلله', 'على', 'الصديقات', 'اللي', 'يسمعونا', 'رغم', 'إن', 'كل', 'كلامنا', 'معيود', '?', '?', '?', '?']","['CONJ+DET+NOUN+NOUN', 'PREP', 'DET+NOUN+NSUFF', 'PART', 'V+PRON+PRON', 'NOUN', 'PART', 'NOUN', 'NOUN+PRON', 'ADJ', 'PUNC', 'PUNC', 'PUNC', 'PUNC']",Egypt
329,330,@Aljazita حكومة الإمارات تجيبهم دعم لالنظام في البحرين وتدريب مجاني وبعضهم يتسلى فينا ، ، اكشن,"['@Aljazita', 'حكومة', 'الإمارات', 'تجيبهم', 'دعم', 'لالنظام', 'في', 'البحرين', 'وتدريب', 'مجاني', 'وبعضهم', 'يتسلى', 'فينا', '،', '،', 'اكشن']","['MENTION', 'NOUN+NSUFF', 'DET+NOUN', 'V+PRON', 'NOUN', 'PREP+DET+NOUN', 'PREP', 'DET+NOUN', 'CONJ+NOUN', 'ADJ', 'CONJ+NOUN+PRON', 'V', 'PREP+PRON', 'PUNC', 'PUNC', 'NOUN']",Qatar
330,331,مومعقوله الي قاعد يصير باليونايتد ماكو هيبه في مسرح الاستهتار شنو قاعد يسوي مويس مهما كان في ضروف بس مومعقوله هذا المستوه,"['مومعقوله', 'الي', 'قاعد', 'يصير', 'باليونايتد', 'ماكو', 'هيبه', 'في', 'مسرح', 'الاستهتار', 'شنو', 'قاعد', 'يسوي', 'مويس', 'مهما', 'كان', 'في', 'ضروف', 'بس', 'مومعقوله', 'هذا', 'المستوه']","['PART+ADJ+NSUFF', 'PRON', 'ADJ', 'V', 'PREP+DET+NOUN', 'PART', 'NOUN+NSUFF', 'PREP', 'NOUN', 'DET+NOUN', 'PART', 'ADJ', 'V+PRON', 'NOUN', 'PART', 'V', 'PREP', 'NOUN', 'PART', 'PART+ADJ+NSUFF', 'PRON', 'DET+NOUN']",Iraq
331,332,اخوي ترا ماله داعي تصارخ كل ما شلت لك حديدة شوي شوي لا تزق بالغلط,"['اخوي', 'ترا', 'ماله', 'داعي', 'تصارخ', 'كل', 'ما', 'شلت', 'لك', 'حديدة', 'شوي', 'شوي', 'لا', 'تزق', 'بالغلط']","['NOUN+PRON', 'PART', 'PART+PREP+PRON', 'NOUN', 'V', 'NOUN', 'PART', 'V', 'PREP+PRON', 'NOUN+NSUFF', 'ADJ', 'ADJ', 'PART', 'V', 'PREP+DET+NOUN']",Qatar
332,333,? كلك غيااب وش تتغلى عليه موعد سواليفك دقيقة وغيبتك عاام ? .,"['?', 'كلك', 'غيااب', 'وش', 'تتغلى', 'عليه', 'موعد', 'سواليفك', 'دقيقة', 'وغيبتك', 'عاام', '?', '.']","['PUNC', 'NOUN+PRON', 'NOUN', 'PART', 'V', 'PREP+PRON', 'NOUN', 'NOUN+PRON', 'NOUN+NSUFF', 'CONJ+NOUN+NSUFF+PRON', 'NOUN', 'PUNC', 'PUNC']",Yemen
333,334,هالمجتمع لازم علاقاتهم تنتهي بتجريح و حكي واطي ماعندهم ثقافه النهايات ترا عادي تنتهون وانتم تذكرون بعض بالخير او حتى تبتسمون لبعض من بعيد .,"['هالمجتمع', 'لازم', 'علاقاتهم', 'تنتهي', 'بتجريح', 'و', 'حكي', 'واطي', 'ماعندهم', 'ثقافه', 'النهايات', 'ترا', 'عادي', 'تنتهون', 'وانتم', 'تذكرون', 'بعض', 'بالخير', 'او', 'حتى', 'تبتسمون', 'لبعض', 'من', 'بعيد', '.']","['PRON+DET+NOUN', 'ADJ', 'NOUN+NSUFF+PRON', 'V', 'PREP+NOUN', 'CONJ', 'NOUN', 'ADJ', 'PART+NOUN+PRON', 'NOUN+NSUFF', 'DET+NOUN+NSUFF', 'PART', 'ADJ', 'V+PRON', 'CONJ+PRON', 'V+PRON', 'NOUN', 'PREP+DET+NOUN', 'PART', 'PART', 'V+PRON', 'PREP+NOUN', 'PREP', 'NOUN', 'PUNC']",Iraq
334,335,من تغير يجيب الله ألف غيرة ومن نسى ماني بحاجته لا ذكر ، يمكن انه في غيابه ألف خيرة والعمر ما يوقف على غيبة بشر,"['من', 'تغير', 'يجيب', 'الله', 'ألف', 'غيرة', 'ومن', 'نسى', 'ماني', 'بحاجته', 'لا', 'ذكر', '،', 'يمكن', 'انه', 'في', 'غيابه', 'ألف', 'خيرة', 'والعمر', 'ما', 'يوقف', 'على', 'غيبة', 'بشر']","['PART', 'V', 'V', 'NOUN', 'NUM', 'NOUN+PRON', 'CONJ+PART', 'V', 'PART', 'PREP+NOUN+NSUFF+PRON', 'PART', 'V', 'PUNC', 'V', 'PART+PRON', 'PREP', 'NOUN+PRON', 'NUM', 'NOUN+NSUFF', 'CONJ+DET+NOUN', 'PART', 'V', 'PREP', 'NOUN+NSUFF', 'NOUN']",Yemen
335,336,وقف وعطني كل شي خذيته شوق ووفا واحساس قلبي وحب واماني ? ? ? ?,"['وقف', 'وعطني', 'كل', 'شي', 'خذيته', 'شوق', 'ووفا', 'واحساس', 'قلبي', 'وحب', 'واماني', '?', '?', '?', '?']","['V', 'CONJ+V+PRON', 'NOUN', 'NOUN', 'V+PRON+PRON+PRON', 'NOUN', 'CONJ+NOUN', 'CONJ+NOUN', 'NOUN+PRON', 'CONJ+NOUN', 'CONJ+NOUN', 'PUNC', 'PUNC', 'PUNC', 'PUNC']",Yemen
336,337,طول عمري انا زعلان غير لما بكون وياك ارجعيلي,"['طول', 'عمري', 'انا', 'زعلان', 'غير', 'لما', 'بكون', 'وياك', 'ارجعيلي']","['NOUN', 'NOUN+PRON', 'PRON', 'ADJ', 'NOUN', 'PART', 'PROG_PART+V', 'NOUN+PRON', 'V+PRON+PREP+PRON']",Iraq
337,338,تبي الفرقا ؟ افرق شعرك نص يمين ونص يسار ، غير كيذا مقدر اساعدك,"['تبي', 'الفرقا', '؟', 'افرق', 'شعرك', 'نص', 'يمين', 'ونص', 'يسار', '،', 'غير', 'كيذا', 'مقدر', 'اساعدك']","['V', 'DET+NOUN', 'PUNC', 'V', 'NOUN+PRON', 'NOUN', 'NOUN', 'CONJ+NOUN', 'NOUN', 'PUNC', 'NOUN', 'ADV', 'PART+V', 'V+PRON']",Yemen
338,339,ما ابالغ بس قسما إنها من اجمل البنات اللي ب هالعمر ، ياخي حتى ملامح البرآءه لسا فيها ما شاء الله @b_damdoom http://t.co/1rmt0mhvwm,"['ما', 'ابالغ', 'بس', 'قسما', 'إنها', 'من', 'اجمل', 'البنات', 'اللي', 'ب', 'هالعمر', '،', 'ياخي', 'حتى', 'ملامح', 'البرآءه', 'لسا', 'فيها', 'ما', 'شاء', 'الله', '@b_damdoom', 'http://t.co/1rmt0mhvwm']","['PART', 'V', 'PART', 'NOUN+CASE', 'PART+PRON', 'PREP', 'ADJ', 'DET+NOUN', 'PART', 'PREP', 'PRON+DET+NOUN', 'PUNC', 'PART+NOUN', 'PART', 'NOUN', 'DET+NOUN+NSUFF', 'ADV', 'PREP+PRON', 'PART', 'V', 'NOUN', 'MENTION', 'URL']",Saudi Arabia
339,340,تخيلوا بس ادق على ديما وجوالها يطلع مو مغلق ? ? ? ? ? ? ? ?,"['تخيلوا', 'بس', 'ادق', 'على', 'ديما', 'وجوالها', 'يطلع', 'مو', 'مغلق', '?', '?', '?', '?', '?', '?', '?', '?']","['V+PRON', 'PART', 'V', 'PREP', 'NOUN', 'CONJ+NOUN+PRON', 'V', 'PART', 'ADJ', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC', 'PUNC']",Saudi Arabia
340,341,لما تفكر فى حاجة و تلاقى اللى قدامك قالها ! وات ايز زيس ! ! !,"['لما', 'تفكر', 'فى', 'حاجة', 'و', 'تلاقى', 'اللى', 'قدامك', 'قالها', '!', 'وات', 'ايز', 'زيس', '!', '!', '!']","['PART', 'V', 'PREP', 'NOUN+NSUFF', 'CONJ', 'V', 'PRON', 'NOUN+PRON', 'V+PRON', 'PUNC', 'PART', 'V', 'PRON', 'PUNC', 'PUNC', 'PUNC']",Egypt
341,342,كنت اكتئب لما اشوف وجهي بالكاميرا الانجليزي لين ماشفت وجهي على ثلاجة القهوة . اللهم حسن الخطأ فقط,"['كنت', 'اكتئب', 'لما', 'اشوف', 'وجهي', 'بالكاميرا', 'الانجليزي', 'لين', 'ماشفت', 'وجهي', 'على', 'ثلاجة', 'القهوة', '.', 'اللهم', 'حسن', 'الخطأ', 'فقط']","['V+PRON', 'V', 'PART', 'V', 'NOUN+PRON', 'PREP+DET+NOUN', 'DET+ADJ', 'PART', 'PART+V', 'NOUN+PRON', 'PREP', 'NOUN+NSUFF', 'DET+NOUN+NSUFF', 'PUNC', 'NOUN', 'V', 'DET+NOUN', 'ADV']",Saudi Arabia
342,343,نادر ما يتكلم عن نفسه ، ولو حبيت تعرف شيء عنه تقرب منه وهو بنفسه راح يقولك #العذراء,"['نادر', 'ما', 'يتكلم', 'عن', 'نفسه', '،', 'ولو', 'حبيت', 'تعرف', 'شيء', 'عنه', 'تقرب', 'منه', 'وهو', 'بنفسه', 'راح', 'يقولك', '#العذراء']","['ADJ', 'PART', 'V', 'PREP', 'NOUN+PRON', 'PUNC', 'CONJ+PART', 'V+PRON+PRON', 'V', 'NOUN', 'PREP+PRON', 'V', 'PREP+PRON', 'CONJ+PRON', 'PREP+NOUN+PRON', 'FUT_PART', 'V+PRON', 'HASH']",Jordan
343,344,الاستهتار الزائد بالخصم واللامبالاه ! ! كانت هذيه نتائجها لالأسف ! ! اللاعبين مافيه اي تقدير منهم ولا روح لالأسف ! !,"['الاستهتار', 'الزائد', 'بالخصم', 'واللامبالاه', '!', '!', 'كانت', 'هذيه', 'نتائجها', 'لالأسف', '!', '!', 'اللاعبين', 'مافيه', 'اي', 'تقدير', 'منهم', 'ولا', 'روح', 'لالأسف', '!', '!']","['DET+NOUN', 'DET+ADJ', 'PREP+DET+NOUN', 'CONJ+DET+PART+NOUN+NSUFF', 'PUNC', 'PUNC', 'V+PRON', 'PRON', 'NOUN+PRON', 'PREP+DET+NOUN', 'PUNC', 'PUNC', 'DET+NOUN+PRON', 'PART+PREP+PRON', 'PART', 'NOUN', 'PREP+PRON', 'CONJ+PART', 'NOUN', 'PREP+DET+NOUN', 'PUNC', 'PUNC']",Yemen
344,345,كنت آكل جلكسي قلت لإختي جيبي جوال أمي قالت ف يدك (: فهمتوا يحليلها سامجه زي أختها,"['كنت', 'آكل', 'جلكسي', 'قلت', 'لإختي', 'جيبي', 'جوال', 'أمي', 'قالت', 'ف', 'يدك', '(:', 'فهمتوا', 'يحليلها', 'سامجه', 'زي', 'أختها']","['V+PRON', 'V', 'NOUN', 'V+PRON', 'PREP+NOUN+PRON', 'V+PRON', 'NOUN', 'NOUN+PRON', 'V+PRON', 'PREP', 'NOUN+PRON', 'EMOT', 'V+PRON+PRON', 'PART+ADJ+PRON', 'ADJ+NSUFF', 'NOUN', 'NOUN+PRON']",Saudi Arabia
345,346,@Ghazi_alsmiri ياهلا ومية غلا ، ، مساك وأوقاتك وأيامك كمان يارب كلها خير ورضاء ومحبه مع اهلك وناسك ياحلو . ..,"['@Ghazi_alsmiri', 'ياهلا', 'ومية', 'غلا', '،', '،', 'مساك', 'وأوقاتك', 'وأيامك', 'كمان', 'يارب', 'كلها', 'خير', 'ورضاء', 'ومحبه', 'مع', 'اهلك', 'وناسك', 'ياحلو', '.', '..']","['MENTION', 'PART+NOUN', 'CONJ+NUM+NSUFF', 'NOUN', 'PUNC', 'PUNC', 'NOUN+PRON', 'CONJ+NOUN+PRON', 'CONJ+NOUN+PRON', 'ADV', 'PART+NOUN', 'NOUN+PRON', 'NOUN', 'CONJ+NOUN', 'CONJ+NOUN+NSUFF', 'NOUN', 'NOUN+PRON', 'CONJ+NOUN+PRON', 'PART+ADJ', 'PUNC', 'PUNC']",Saudi Arabia
346,347,اكثر شي جذبني لوحة السيارة ههههه رقم جوال مو لوحة سياره يمدي الحرامي يوصل جده وانت تقرا بالارقام ههههه http://t.co/BFpVIQ3ecc,"['اكثر', 'شي', 'جذبني', 'لوحة', 'السيارة', 'ههههه', 'رقم', 'جوال', 'مو', 'لوحة', 'سياره', 'يمدي', 'الحرامي', 'يوصل', 'جده', 'وانت', 'تقرا', 'بالارقام', 'ههههه', 'http://t.co/BFpVIQ3ecc']","['ADJ', 'NOUN', 'V+PRON', 'NOUN+NSUFF', 'DET+NOUN+NSUFF', 'EMOT', 'NOUN', 'NOUN', 'PART', 'NOUN+NSUFF', 'NOUN+NSUFF', 'V', 'DET+NOUN', 'V', 'NOUN', 'CONJ+PRON', 'V', 'PREP+DET+NOUN', 'EMOT', 'URL']",Yemen
