sentID.BTEC	split	lang
9180	corpus-6-train	FR
9181	corpus-6-train	FR
9182	corpus-6-train	FR
9184	corpus-6-train	FR
9185	corpus-6-train	FR
9191	corpus-6-train	FR
9193	corpus-6-train	FR
9194	corpus-6-train	FR
9198	corpus-6-train	FR
9200	corpus-6-dev	FR
9203	corpus-6-train	FR
9206	corpus-6-train	FR
9207	corpus-6-train	FR
9209	corpus-6-train	FR
9210	corpus-6-train	FR
9211	corpus-6-test-corpus-26-train	FR
9212	corpus-6-train	FR
9216	corpus-6-train	FR
9217	corpus-6-train	FR
9218	corpus-6-train	FR
9219	corpus-6-train	FR
9222	corpus-6-train	FR
9223	corpus-6-train	FR
9224	corpus-6-train	FR
9225	corpus-6-train	FR
9226	corpus-6-train	FR
9227	corpus-6-dev	FR
9228	corpus-6-train	FR
9229	corpus-6-test-corpus-26-test	FR
9231	corpus-6-train	FR
9235	corpus-6-train	FR
9239	corpus-6-train	FR
9240	corpus-6-train	FR
9241	corpus-6-train	FR
9242	corpus-6-test-corpus-26-test	FR
9243	corpus-6-train	FR
9244	corpus-6-train	FR
9245	corpus-6-train	FR
9246	corpus-6-train	FR
9248	corpus-6-train	FR
9249	corpus-6-dev	FR
9250	corpus-6-train	FR
9251	corpus-6-train	FR
9256	corpus-6-train	FR
9258	corpus-6-train	FR
9261	corpus-6-dev	FR
9263	corpus-6-test-corpus-26-train	FR
9266	corpus-6-train	FR
9267	corpus-6-test-corpus-26-train	FR
9268	corpus-6-train	FR
9269	corpus-6-train	FR
9270	corpus-6-train	FR
9271	corpus-6-train	FR
9272	corpus-6-train	FR
9273	corpus-6-train	FR
9274	corpus-6-train	FR
9275	corpus-6-train	FR
9276	corpus-6-train	FR
9278	corpus-6-train	FR
9279	corpus-6-train	FR
9286	corpus-6-train	FR
9288	corpus-6-train	FR
9289	corpus-6-train	FR
9292	corpus-6-train	FR
9293	corpus-6-train	FR
9296	corpus-6-train	FR
9299	corpus-6-train	FR
9301	corpus-6-dev	FR
9302	corpus-6-dev	FR
9303	corpus-6-test-corpus-26-train	FR
9306	corpus-6-train	FR
9307	corpus-6-train	FR
9308	corpus-6-test-corpus-26-train	FR
9311	corpus-6-train	FR
9312	corpus-6-test-corpus-26-train	FR
9313	corpus-6-train	FR
9315	corpus-6-train	FR
9316	corpus-6-test-corpus-26-dev	FR
9317	corpus-6-train	FR
9319	corpus-6-train	FR
9320	corpus-6-train	FR
9321	corpus-6-dev	FR
9322	corpus-6-train	FR
9323	corpus-6-dev	FR
9324	corpus-6-test-corpus-26-train	FR
9325	corpus-6-test-corpus-26-train	FR
9326	corpus-6-train	FR
9329	corpus-6-test-corpus-26-train	FR
9331	corpus-6-train	FR
9332	corpus-6-train	FR
9334	corpus-6-train	FR
9335	corpus-6-train	FR
9336	corpus-6-train	FR
9337	corpus-6-test-corpus-26-train	FR
9339	corpus-6-train	FR
9341	corpus-6-train	FR
9343	corpus-6-train	FR
9344	corpus-6-train	FR
9345	corpus-6-train	FR
9347	corpus-6-train	FR
9348	corpus-6-train	FR
9349	corpus-6-train	FR
9350	corpus-6-train	FR
9351	corpus-6-train	FR
9352	corpus-6-dev	FR
9353	corpus-6-train	FR
9354	corpus-6-train	FR
9355	corpus-6-train	FR
9356	corpus-6-train	FR
9357	corpus-6-train	FR
9358	corpus-6-test-corpus-26-train	FR
9362	corpus-6-train	FR
9364	corpus-6-dev	FR
9365	corpus-6-train	FR
9367	corpus-6-test-corpus-26-train	FR
9368	corpus-6-train	FR
9370	corpus-6-train	FR
9371	corpus-6-train	FR
9372	corpus-6-test-corpus-26-train	FR
9374	corpus-6-train	FR
9375	corpus-6-train	FR
9378	corpus-6-train	FR
9379	corpus-6-train	FR
9380	corpus-6-train	FR
9382	corpus-6-train	FR
9384	corpus-6-test-corpus-26-train	FR
9385	corpus-6-test-corpus-26-train	FR
9386	corpus-6-train	FR
9387	corpus-6-train	FR
9389	corpus-6-train	FR
9390	corpus-6-train	FR
9392	corpus-6-train	FR
9397	corpus-6-train	FR
9398	corpus-6-train	FR
9401	corpus-6-train	FR
9403	corpus-6-train	FR
9405	corpus-6-train	FR
9406	corpus-6-train	FR
9408	corpus-6-train	FR
9409	corpus-6-train	FR
9412	corpus-6-train	FR
9413	corpus-6-train	FR
9414	corpus-6-dev	FR
9415	corpus-6-train	FR
9417	corpus-6-train	FR
9419	corpus-6-train	FR
9420	corpus-6-train	FR
9422	corpus-6-train	FR
9423	corpus-6-train	FR
9424	corpus-6-train	FR
9425	corpus-6-train	FR
9427	corpus-6-train	FR
9428	corpus-6-train	FR
9429	corpus-6-train	FR
9430	corpus-6-dev	FR
9431	corpus-6-test-corpus-26-train	FR
9432	corpus-6-test-corpus-26-train	FR
9434	corpus-6-train	FR
9435	corpus-6-train	FR
9436	corpus-6-train	FR
9437	corpus-6-train	FR
9440	corpus-6-train	FR
9441	corpus-6-train	FR
9442	corpus-6-train	FR
9443	corpus-6-train	FR
9444	corpus-6-train	FR
9445	corpus-6-train	FR
9446	corpus-6-test-corpus-26-test	FR
9447	corpus-6-train	FR
9448	corpus-6-train	FR
9450	corpus-6-test-corpus-26-train	FR
9453	corpus-6-train	FR
9454	corpus-6-train	FR
9456	corpus-6-train	FR
9457	corpus-6-train	FR
9458	corpus-6-train	FR
9461	corpus-6-dev	FR
9463	corpus-6-test-corpus-26-train	FR
9465	corpus-6-train	FR
9466	corpus-6-train	FR
9467	corpus-6-train	FR
9468	corpus-6-train	FR
9471	corpus-6-train	FR
9473	corpus-6-train	FR
9474	corpus-6-train	FR
9475	corpus-6-train	FR
9479	corpus-6-train	FR
9481	corpus-6-test-corpus-26-train	FR
9483	corpus-6-train	FR
9484	corpus-6-train	FR
9485	corpus-6-train	FR
9486	corpus-6-train	FR
9487	corpus-6-train	FR
9488	corpus-6-train	FR
9489	corpus-6-train	FR
9491	corpus-6-dev	FR
9492	corpus-6-train	FR
9494	corpus-6-test-corpus-26-test	FR
9498	corpus-6-train	FR
9499	corpus-6-train	FR
9500	corpus-6-train	FR
9501	corpus-6-train	FR
9502	corpus-6-train	FR
9505	corpus-6-train	FR
9512	corpus-6-train	FR
9513	corpus-6-train	FR
9515	corpus-6-train	FR
9516	corpus-6-test-corpus-26-train	FR
9520	corpus-6-train	FR
9522	corpus-6-train	FR
9524	corpus-6-train	FR
9525	corpus-6-train	FR
9526	corpus-6-test-corpus-26-train	FR
9528	corpus-6-train	FR
9529	corpus-6-train	FR
9532	corpus-6-train	FR
9533	corpus-6-train	FR
9534	corpus-6-train	FR
9539	corpus-6-train	FR
9540	corpus-6-train	FR
9541	corpus-6-train	FR
9542	corpus-6-test-corpus-26-train	FR
9543	corpus-6-train	FR
9544	corpus-6-train	FR
9545	corpus-6-dev	FR
9547	corpus-6-train	FR
9550	corpus-6-train	FR
9551	corpus-6-train	FR
9552	corpus-6-train	FR
9553	corpus-6-train	FR
9554	corpus-6-train	FR
9555	corpus-6-train	FR
9556	corpus-6-train	FR
9558	corpus-6-train	FR
9560	corpus-6-test-corpus-26-train	FR
9562	corpus-6-train	FR
9563	corpus-6-train	FR
9564	corpus-6-dev	FR
9568	corpus-6-train	FR
9569	corpus-6-train	FR
9571	corpus-6-train	FR
9572	corpus-6-train	FR
9576	corpus-6-test-corpus-26-train	FR
9577	corpus-6-train	FR
9578	corpus-6-train	FR
9579	corpus-6-test-corpus-26-test	FR
9581	corpus-6-test-corpus-26-train	FR
9582	corpus-6-train	FR
9583	corpus-6-train	FR
9585	corpus-6-train	FR
9586	corpus-6-train	FR
9588	corpus-6-train	FR
9589	corpus-6-train	FR
9590	corpus-6-train	FR
9591	corpus-6-train	FR
9594	corpus-6-train	FR
9595	corpus-6-train	FR
9598	corpus-6-train	FR
9599	corpus-6-train	FR
9600	corpus-6-train	FR
9602	corpus-6-train	FR
9603	corpus-6-train	FR
9604	corpus-6-test-corpus-26-train	FR
9605	corpus-6-test-corpus-26-train	FR
9606	corpus-6-test-corpus-26-train	FR
9607	corpus-6-train	FR
9608	corpus-6-train	FR
9611	corpus-6-test-corpus-26-dev	FR
9612	corpus-6-train	FR
9613	corpus-6-train	FR
9614	corpus-6-train	FR
9617	corpus-6-train	FR
9620	corpus-6-train	FR
9622	corpus-6-train	FR
9623	corpus-6-train	FR
9624	corpus-6-train	FR
9625	corpus-6-train	FR
9626	corpus-6-train	FR
9628	corpus-6-test-corpus-26-dev	FR
9629	corpus-6-train	FR
9630	corpus-6-train	FR
9631	corpus-6-dev	FR
9633	corpus-6-train	FR
9634	corpus-6-test-corpus-26-test	FR
9635	corpus-6-train	FR
9636	corpus-6-train	FR
9637	corpus-6-train	FR
9639	corpus-6-train	FR
9643	corpus-6-train	FR
9644	corpus-6-train	FR
9645	corpus-6-train	FR
9646	corpus-6-train	FR
9649	corpus-6-train	FR
9650	corpus-6-train	FR
9651	corpus-6-test-corpus-26-train	FR
9653	corpus-6-train	FR
9654	corpus-6-train	FR
9655	corpus-6-train	FR
9656	corpus-6-train	FR
9657	corpus-6-test-corpus-26-train	FR
9659	corpus-6-train	FR
9661	corpus-6-train	FR
9662	corpus-6-train	FR
9664	corpus-6-train	FR
9666	corpus-6-train	FR
9669	corpus-6-train	FR
9672	corpus-6-train	FR
9673	corpus-6-test-corpus-26-train	FR
9674	corpus-6-train	FR
9676	corpus-6-dev	FR
9677	corpus-6-train	FR
9679	corpus-6-train	FR
9680	corpus-6-train	FR
9681	corpus-6-train	FR
9683	corpus-6-test-corpus-26-train	FR
9684	corpus-6-train	FR
9685	corpus-6-train	FR
9687	corpus-6-test-corpus-26-train	FR
9688	corpus-6-test-corpus-26-train	FR
9691	corpus-6-train	FR
9693	corpus-6-train	FR
9695	corpus-6-test-corpus-26-test	FR
9698	corpus-6-train	FR
9700	corpus-6-train	FR
9701	corpus-6-test-corpus-26-train	FR
9702	corpus-6-test-corpus-26-train	FR
9703	corpus-6-train	FR
9707	corpus-6-train	FR
9709	corpus-6-train	FR
9710	corpus-6-test-corpus-26-test	FR
9712	corpus-6-train	FR
9713	corpus-6-train	FR
9714	corpus-6-dev	FR
9715	corpus-6-train	FR
9717	corpus-6-train	FR
9719	corpus-6-train	FR
9720	corpus-6-train	FR
9722	corpus-6-train	FR
9723	corpus-6-train	FR
9724	corpus-6-dev	FR
9726	corpus-6-train	FR
9727	corpus-6-train	FR
9730	corpus-6-test-corpus-26-train	FR
9731	corpus-6-train	FR
9732	corpus-6-test-corpus-26-train	FR
9734	corpus-6-train	FR
9735	corpus-6-train	FR
9736	corpus-6-train	FR
9738	corpus-6-train	FR
9739	corpus-6-train	FR
9740	corpus-6-train	FR
9744	corpus-6-train	FR
9746	corpus-6-test-corpus-26-train	FR
9747	corpus-6-test-corpus-26-train	FR
9748	corpus-6-test-corpus-26-train	FR
9752	corpus-6-test-corpus-26-train	FR
9756	corpus-6-train	FR
9757	corpus-6-dev	FR
9758	corpus-6-train	FR
9759	corpus-6-train	FR
9760	corpus-6-train	FR
9762	corpus-6-train	FR
9763	corpus-6-train	FR
9765	corpus-6-train	FR
9766	corpus-6-train	FR
9768	corpus-6-train	FR
9770	corpus-6-train	FR
9772	corpus-6-train	FR
9776	corpus-6-train	FR
9777	corpus-6-train	FR
9778	corpus-6-dev	FR
9779	corpus-6-train	FR
9782	corpus-6-train	FR
9784	corpus-6-train	FR
9787	corpus-6-train	FR
9788	corpus-6-test-corpus-26-train	FR
9789	corpus-6-train	FR
9790	corpus-6-train	FR
9791	corpus-6-train	FR
9792	corpus-6-test-corpus-26-train	FR
9793	corpus-6-train	FR
9795	corpus-6-train	FR
9796	corpus-6-train	FR
9797	corpus-6-dev	FR
9798	corpus-6-train	FR
9799	corpus-6-train	FR
9801	corpus-6-train	FR
9802	corpus-6-train	FR
9803	corpus-6-train	FR
9804	corpus-6-train	FR
9807	corpus-6-train	FR
9809	corpus-6-train	FR
9810	corpus-6-train	FR
9812	corpus-6-train	FR
9813	corpus-6-train	FR
9815	corpus-6-train	FR
9818	corpus-6-dev	FR
9821	corpus-6-train	FR
9822	corpus-6-test-corpus-26-train	FR
9824	corpus-6-train	FR
9825	corpus-6-train	FR
9827	corpus-6-train	FR
9829	corpus-6-test-corpus-26-train	FR
9831	corpus-6-train	FR
9832	corpus-6-train	FR
9833	corpus-6-train	FR
9834	corpus-6-train	FR
9835	corpus-6-dev	FR
9836	corpus-6-train	FR
9837	corpus-6-train	FR
9838	corpus-6-train	FR
9840	corpus-6-train	FR
9841	corpus-6-train	FR
9844	corpus-6-train	FR
9845	corpus-6-dev	FR
9847	corpus-6-train	FR
9848	corpus-6-dev	FR
9850	corpus-6-train	FR
9852	corpus-6-train	FR
9856	corpus-6-train	FR
9857	corpus-6-train	FR
9858	corpus-6-train	FR
9859	corpus-6-train	FR
9860	corpus-6-train	FR
9861	corpus-6-train	FR
9862	corpus-6-test-corpus-26-train	FR
9863	corpus-6-train	FR
9865	corpus-6-train	FR
9866	corpus-6-test-corpus-26-dev	FR
9867	corpus-6-train	FR
9868	corpus-6-dev	FR
9870	corpus-6-train	FR
9871	corpus-6-train	FR
9872	corpus-6-train	FR
9876	corpus-6-dev	FR
9877	corpus-6-train	FR
9878	corpus-6-train	FR
9881	corpus-6-train	FR
9885	corpus-6-test-corpus-26-train	FR
9886	corpus-6-train	FR
9890	corpus-6-train	FR
9891	corpus-6-dev	FR
9893	corpus-6-train	FR
9894	corpus-6-train	FR
9897	corpus-6-train	FR
9899	corpus-6-train	FR
9903	corpus-6-test-corpus-26-train	FR
9905	corpus-6-train	FR
9906	corpus-6-test-corpus-26-train	FR
9907	corpus-6-train	FR
9909	corpus-6-train	FR
9910	corpus-6-test-corpus-26-train	FR
9912	corpus-6-train	FR
9915	corpus-6-train	FR
9917	corpus-6-train	FR
9919	corpus-6-train	FR
9920	corpus-6-train	FR
9921	corpus-6-train	FR
9923	corpus-6-train	FR
9924	corpus-6-train	FR
9925	corpus-6-train	FR
9926	corpus-6-train	FR
9927	corpus-6-train	FR
9929	corpus-6-dev	FR
9930	corpus-6-train	FR
9931	corpus-6-train	FR
9932	corpus-6-train	FR
9933	corpus-6-train	FR
9935	corpus-6-train	FR
9936	corpus-6-train	FR
9937	corpus-6-train	FR
9939	corpus-6-train	FR
9940	corpus-6-train	FR
9941	corpus-6-train	FR
9944	corpus-6-train	FR
9945	corpus-6-test-corpus-26-train	FR
9946	corpus-6-dev	FR
9948	corpus-6-test-corpus-26-train	FR
9949	corpus-6-test-corpus-26-train	FR
9950	corpus-6-train	FR
9951	corpus-6-train	FR
9952	corpus-6-train	FR
9955	corpus-6-test-corpus-26-train	FR
9956	corpus-6-train	FR
9957	corpus-6-train	FR
9959	corpus-6-train	FR
9960	corpus-6-dev	FR
9961	corpus-6-train	FR
9964	corpus-6-train	FR
9965	corpus-6-train	FR
9966	corpus-6-train	FR
9967	corpus-6-train	FR
9968	corpus-6-train	FR
9969	corpus-6-test-corpus-26-train	FR
9970	corpus-6-train	FR
9971	corpus-6-train	FR
9974	corpus-6-dev	FR
9975	corpus-6-train	FR
9976	corpus-6-train	FR
9977	corpus-6-train	FR
9978	corpus-6-train	FR
9979	corpus-6-test-corpus-26-train	FR
9980	corpus-6-train	FR
9981	corpus-6-train	FR
9982	corpus-6-train	FR
9983	corpus-6-test-corpus-26-train	FR
9984	corpus-6-train	FR
9985	corpus-6-train	FR
9986	corpus-6-train	FR
9987	corpus-6-train	FR
9988	corpus-6-train	FR
9992	corpus-6-train	FR
9996	corpus-6-train	FR
9999	corpus-6-train	FR
10000	corpus-6-train	FR
10001	corpus-6-dev	FR
10003	corpus-6-train	FR
10004	corpus-6-train	FR
10006	corpus-6-test-corpus-26-train	FR
10008	corpus-6-dev	FR
10010	corpus-6-train	FR
10011	corpus-6-train	FR
10012	corpus-6-train	FR
10015	corpus-6-dev	FR
10017	corpus-6-dev	FR
10018	corpus-6-dev	FR
10020	corpus-6-train	FR
10021	corpus-6-train	FR
10022	corpus-6-train	FR
10023	corpus-6-train	FR
10024	corpus-6-train	FR
10025	corpus-6-train	FR
10028	corpus-6-train	FR
10029	corpus-6-train	FR
10030	corpus-6-dev	FR
10031	corpus-6-train	FR
10032	corpus-6-test-corpus-26-train	FR
10034	corpus-6-train	FR
10035	corpus-6-train	FR
10036	corpus-6-train	FR
10037	corpus-6-test-corpus-26-train	FR
10041	corpus-6-train	FR
10043	corpus-6-test-corpus-26-train	FR
10044	corpus-6-train	FR
10045	corpus-6-test-corpus-26-train	FR
10046	corpus-6-dev	FR
10047	corpus-6-train	FR
10050	corpus-6-train	FR
10051	corpus-6-train	FR
10052	corpus-6-train	FR
10053	corpus-6-train	FR
10055	corpus-6-train	FR
10056	corpus-6-train	FR
10057	corpus-6-train	FR
10058	corpus-6-train	FR
10059	corpus-6-train	FR
10060	corpus-6-train	FR
10061	corpus-6-train	FR
10063	corpus-6-train	FR
10064	corpus-6-train	FR
10065	corpus-6-test-corpus-26-train	FR
10066	corpus-6-train	FR
10067	corpus-6-train	FR
10069	corpus-6-test-corpus-26-train	FR
10070	corpus-6-train	FR
10071	corpus-6-train	FR
10073	corpus-6-train	FR
10074	corpus-6-train	FR
10075	corpus-6-train	FR
10078	corpus-6-test-corpus-26-train	FR
10081	corpus-6-train	FR
10084	corpus-6-test-corpus-26-train	FR
10090	corpus-6-train	FR
10091	corpus-6-test-corpus-26-train	FR
10093	corpus-6-train	FR
10095	corpus-6-train	FR
10096	corpus-6-train	FR
10098	corpus-6-test-corpus-26-dev	FR
10099	corpus-6-train	FR
10101	corpus-6-train	FR
10102	corpus-6-test-corpus-26-train	FR
10104	corpus-6-train	FR
10105	corpus-6-train	FR
10107	corpus-6-test-corpus-26-train	FR
10109	corpus-6-train	FR
10110	corpus-6-train	FR
10111	corpus-6-test-corpus-26-train	FR
10112	corpus-6-train	FR
10113	corpus-6-train	FR
10114	corpus-6-test-corpus-26-train	FR
10116	corpus-6-test-corpus-26-train	FR
10118	corpus-6-train	FR
10120	corpus-6-train	FR
10121	corpus-6-train	FR
10122	corpus-6-train	FR
10123	corpus-6-train	FR
10124	corpus-6-train	FR
10125	corpus-6-test-corpus-26-train	FR
10129	corpus-6-test-corpus-26-train	FR
10130	corpus-6-train	FR
10133	corpus-6-train	FR
10134	corpus-6-test-corpus-26-test	FR
10137	corpus-6-train	FR
10139	corpus-6-train	FR
10140	corpus-6-train	FR
10144	corpus-6-train	FR
10145	corpus-6-train	FR
10147	corpus-6-dev	FR
10148	corpus-6-train	FR
10149	corpus-6-train	FR
10151	corpus-6-dev	FR
10152	corpus-6-train	FR
10154	corpus-6-train	FR
10155	corpus-6-test-corpus-26-train	FR
10156	corpus-6-test-corpus-26-train	FR
10158	corpus-6-dev	FR
10159	corpus-6-dev	FR
10160	corpus-6-test-corpus-26-train	FR
10161	corpus-6-train	FR
10164	corpus-6-test-corpus-26-train	FR
10166	corpus-6-train	FR
10167	corpus-6-train	FR
10168	corpus-6-train	FR
10169	corpus-6-train	FR
10172	corpus-6-train	FR
10173	corpus-6-train	FR
10174	corpus-6-train	FR
10180	corpus-6-train	FR
10181	corpus-6-train	FR
10182	corpus-6-test-corpus-26-train	FR
10185	corpus-6-train	FR
10187	corpus-6-test-corpus-26-dev	FR
10191	corpus-6-test-corpus-26-dev	FR
10192	corpus-6-train	FR
10195	corpus-6-train	FR
10196	corpus-6-train	FR
10197	corpus-6-train	FR
10201	corpus-6-dev	FR
10203	corpus-6-train	FR
10205	corpus-6-train	FR
10206	corpus-6-dev	FR
10207	corpus-6-train	FR
10212	corpus-6-train	FR
10213	corpus-6-train	FR
10214	corpus-6-train	FR
10216	corpus-6-train	FR
10223	corpus-6-train	FR
10224	corpus-6-test-corpus-26-train	FR
10226	corpus-6-train	FR
10227	corpus-6-dev	FR
10228	corpus-6-dev	FR
10230	corpus-6-train	FR
10231	corpus-6-train	FR
10232	corpus-6-train	FR
10235	corpus-6-train	FR
10238	corpus-6-test-corpus-26-train	FR
10239	corpus-6-train	FR
10243	corpus-6-test-corpus-26-test	FR
10244	corpus-6-train	FR
10246	corpus-6-train	FR
10249	corpus-6-train	FR
10250	corpus-6-train	FR
10251	corpus-6-train	FR
10254	corpus-6-train	FR
10255	corpus-6-train	FR
10256	corpus-6-train	FR
10257	corpus-6-test-corpus-26-train	FR
10259	corpus-6-train	FR
10264	corpus-6-train	FR
10265	corpus-6-dev	FR
10268	corpus-6-train	FR
10271	corpus-6-dev	FR
10272	corpus-6-test-corpus-26-test	FR
10273	corpus-6-train	FR
10277	corpus-6-train	FR
10278	corpus-6-train	FR
10279	corpus-6-train	FR
10280	corpus-6-train	FR
10281	corpus-6-train	FR
10283	corpus-6-train	FR
10284	corpus-6-dev	FR
10285	corpus-6-train	FR
10286	corpus-6-train	FR
10287	corpus-6-train	FR
10288	corpus-6-train	FR
10290	corpus-6-train	FR
10293	corpus-6-train	FR
10294	corpus-6-train	FR
10295	corpus-6-train	FR
10296	corpus-6-train	FR
10297	corpus-6-dev	FR
10298	corpus-6-train	FR
10299	corpus-6-dev	FR
10301	corpus-6-train	FR
10303	corpus-6-train	FR
10304	corpus-6-train	FR
10305	corpus-6-train	FR
10306	corpus-6-dev	FR
10307	corpus-6-train	FR
10308	corpus-6-train	FR
10309	corpus-6-train	FR
10312	corpus-6-train	FR
10313	corpus-6-train	FR
10315	corpus-6-train	FR
10318	corpus-6-test-corpus-26-dev	FR
10319	corpus-6-train	FR
10321	corpus-6-train	FR
10327	corpus-6-dev	FR
10329	corpus-6-train	FR
10332	corpus-6-train	FR
10333	corpus-6-train	FR
10335	corpus-6-train	FR
10336	corpus-6-test-corpus-26-dev	FR
10337	corpus-6-train	FR
10339	corpus-6-train	FR
10341	corpus-6-dev	FR
10342	corpus-6-train	FR
10346	corpus-6-train	FR
10348	corpus-6-train	FR
10349	corpus-6-train	FR
10350	corpus-6-dev	FR
10351	corpus-6-train	FR
10352	corpus-6-train	FR
10354	corpus-6-test-corpus-26-train	FR
10355	corpus-6-train	FR
10356	corpus-6-train	FR
10357	corpus-6-train	FR
10358	corpus-6-train	FR
10359	corpus-6-train	FR
10361	corpus-6-train	FR
10362	corpus-6-train	FR
10363	corpus-6-dev	FR
10366	corpus-6-test-corpus-26-test	FR
10367	corpus-6-train	FR
10368	corpus-6-train	FR
10369	corpus-6-dev	FR
10370	corpus-6-train	FR
10372	corpus-6-test-corpus-26-train	FR
10373	corpus-6-train	FR
10374	corpus-6-train	FR
10375	corpus-6-train	FR
10377	corpus-6-train	FR
10380	corpus-6-train	FR
10384	corpus-6-train	FR
10386	corpus-6-train	FR
10390	corpus-6-train	FR
10392	corpus-6-train	FR
10393	corpus-6-train	FR
10394	corpus-6-train	FR
10396	corpus-6-train	FR
10398	corpus-6-train	FR
10401	corpus-6-train	FR
10403	corpus-6-test-corpus-26-train	FR
10407	corpus-6-train	FR
10408	corpus-6-test-corpus-26-train	FR
10409	corpus-6-train	FR
10411	corpus-6-test-corpus-26-train	FR
10412	corpus-6-train	FR
10413	corpus-6-train	FR
10414	corpus-6-dev	FR
10416	corpus-6-test-corpus-26-train	FR
10417	corpus-6-train	FR
10419	corpus-6-train	FR
10421	corpus-6-train	FR
10422	corpus-6-train	FR
10424	corpus-6-train	FR
10425	corpus-6-train	FR
10426	corpus-6-train	FR
10427	corpus-6-train	FR
10431	corpus-6-train	FR
10433	corpus-6-test-corpus-26-train	FR
10434	corpus-6-train	FR
10435	corpus-6-test-corpus-26-train	FR
10438	corpus-6-train	FR
10440	corpus-6-test-corpus-26-train	FR
10441	corpus-6-train	FR
10442	corpus-6-dev	FR
10446	corpus-6-train	FR
10448	corpus-6-train	FR
10452	corpus-6-train	FR
10453	corpus-6-train	FR
10454	corpus-6-train	FR
10455	corpus-6-train	FR
10456	corpus-6-train	FR
10457	corpus-6-train	FR
10458	corpus-6-dev	FR
10459	corpus-6-train	FR
10460	corpus-6-train	FR
10463	corpus-6-train	FR
10466	corpus-6-train	FR
10468	corpus-6-test-corpus-26-train	FR
10469	corpus-6-train	FR
10472	corpus-6-train	FR
10473	corpus-6-test-corpus-26-test	FR
10474	corpus-6-train	FR
10475	corpus-6-train	FR
10477	corpus-6-test-corpus-26-train	FR
10479	corpus-6-test-corpus-26-train	FR
10480	corpus-6-test-corpus-26-train	FR
10482	corpus-6-train	FR
10483	corpus-6-train	FR
10484	corpus-6-train	FR
10485	corpus-6-train	FR
10487	corpus-6-train	FR
10489	corpus-6-train	FR
10490	corpus-6-dev	FR
10491	corpus-6-train	FR
10492	corpus-6-dev	FR
10493	corpus-6-train	FR
10495	corpus-6-train	FR
10496	corpus-6-train	FR
10497	corpus-6-test-corpus-26-train	FR
10500	corpus-6-test-corpus-26-train	FR
10502	corpus-6-train	FR
10503	corpus-6-train	FR
10504	corpus-6-test-corpus-26-train	FR
10505	corpus-6-train	FR
10506	corpus-6-train	FR
10508	corpus-6-dev	FR
10516	corpus-6-train	FR
10518	corpus-6-train	FR
10519	corpus-6-train	FR
10520	corpus-6-train	FR
10522	corpus-6-train	FR
10523	corpus-6-train	FR
10524	corpus-6-train	FR
10525	corpus-6-train	FR
10527	corpus-6-train	FR
10533	corpus-6-train	FR
10534	corpus-6-train	FR
10535	corpus-6-train	FR
10536	corpus-6-train	FR
10537	corpus-6-train	FR
10539	corpus-6-train	FR
10540	corpus-6-dev	FR
10543	corpus-6-train	FR
10550	corpus-6-train	FR
10551	corpus-6-train	FR
10553	corpus-6-train	FR
10555	corpus-6-train	FR
10556	corpus-6-train	FR
10559	corpus-6-test-corpus-26-train	FR
10560	corpus-6-train	FR
10562	corpus-6-test-corpus-26-train	FR
10563	corpus-6-test-corpus-26-dev	FR
10564	corpus-6-train	FR
10565	corpus-6-test-corpus-26-train	FR
10566	corpus-6-train	FR
10567	corpus-6-train	FR
10570	corpus-6-dev	FR
10571	corpus-6-dev	FR
10572	corpus-6-train	FR
10573	corpus-6-train	FR
10577	corpus-6-train	FR
10578	corpus-6-train	FR
10579	corpus-6-train	FR
10580	corpus-6-train	FR
10582	corpus-6-train	FR
10584	corpus-6-train	FR
10585	corpus-6-train	FR
10586	corpus-6-train	FR
10587	corpus-6-train	FR
10590	corpus-6-test-corpus-26-train	FR
10591	corpus-6-train	FR
10593	corpus-6-test-corpus-26-train	FR
10594	corpus-6-train	FR
10595	corpus-6-dev	FR
10597	corpus-6-train	FR
10599	corpus-6-test-corpus-26-train	FR
10600	corpus-6-train	FR
10601	corpus-6-train	FR
10602	corpus-6-train	FR
10604	corpus-6-train	FR
10608	corpus-6-train	FR
10609	corpus-6-train	FR
10610	corpus-6-train	FR
10613	corpus-6-train	FR
10616	corpus-6-train	FR
10617	corpus-6-test-corpus-26-test	FR
10619	corpus-6-train	FR
10629	corpus-6-train	FR
10630	corpus-6-train	FR
10631	corpus-6-train	FR
10632	corpus-6-train	FR
10633	corpus-6-train	FR
10637	corpus-6-train	FR
10638	corpus-6-train	FR
10640	corpus-6-train	FR
10642	corpus-6-train	FR
10644	corpus-6-train	FR
10645	corpus-6-test-corpus-26-train	FR
10647	corpus-6-train	FR
10649	corpus-6-train	FR
10651	corpus-6-train	FR
10652	corpus-6-train	FR
10657	corpus-6-train	FR
10659	corpus-6-train	FR
10660	corpus-6-train	FR
10662	corpus-6-test-corpus-26-test	FR
10663	corpus-6-dev	FR
10666	corpus-6-train	FR
10667	corpus-6-train	FR
10669	corpus-6-train	FR
10670	corpus-6-test-corpus-26-train	FR
10671	corpus-6-train	FR
10672	corpus-6-train	FR
10674	corpus-6-train	FR
10675	corpus-6-train	FR
10678	corpus-6-train	FR
10679	corpus-6-train	FR
10680	corpus-6-test-corpus-26-train	FR
10684	corpus-6-train	FR
10688	corpus-6-train	FR
10689	corpus-6-train	FR
10691	corpus-6-train	FR
10694	corpus-6-train	FR
