Sentence_ID,sentence,Tokens,NER_Tags,Dialect
1520,خدّام المكتب الوطني للسلامة الصحية للمنتجات الغذائية على بزاف ديال لحوايج ، من بينها : كايضمن لمراقبة ولحماية صحية للمنتوجات لي جات من نباتات والحيوانات ف لبلاد كولها و حتى ف لحودود .,"['خدّام', 'المكتب', 'الوطني', 'للسلامة', 'الصحية', 'للمنتجات', 'الغذائية', 'على', 'بزاف', 'ديال', 'لحوايج', '،', 'من', 'بينها', ':', 'كايضمن', 'لمراقبة', 'ولحماية', 'صحية', 'للمنتوجات', 'لي', 'جات', 'من', 'نباتات', 'والحيوانات', 'ف', 'لبلاد', 'كولها', 'و', 'حتى', 'ف', 'لحودود', '.']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1521,كايضمن السلامة الصحية للمواد الغذائية من لبديا يعني من لي كاتكون مازال مادة أولية حتى كاتوصل عند لي هايستهلكها هادشي داخل فيه حتى لمواد لي جات من لبحر ولمواد لي كايتخدمو فلماكلا ديال الحيوانات .,"['كايضمن', 'السلامة', 'الصحية', 'للمواد', 'الغذائية', 'من', 'لبديا', 'يعني', 'من', 'لي', 'كاتكون', 'مازال', 'مادة', 'أولية', 'حتى', 'كاتوصل', 'عند', 'لي', 'هايستهلكها', 'هادشي', 'داخل', 'فيه', 'حتى', 'لمواد', 'لي', 'جات', 'من', 'لبحر', 'ولمواد', 'لي', 'كايتخدمو', 'فلماكلا', 'ديال', 'الحيوانات', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1522,كاتعتامد وكاتراقب لمودخلات ديال لفلاحة ( لبذورا ، لمبيدات ، أسمدة ) وكاتسجل دوايات دلحيوانات .,"['كاتعتامد', 'وكاتراقب', 'لمودخلات', 'ديال', 'لفلاحة', '(', 'لبذورا', '،', 'لمبيدات', '،', 'أسمدة', ')', 'وكاتسجل', 'دوايات', 'دلحيوانات', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1523,كاطبق لقوانين والمساطر لي متعلقة بالشرطة الصحية البيطرية و وقاية النباتات .,"['كاطبق', 'لقوانين', 'والمساطر', 'لي', 'متعلقة', 'بالشرطة', 'الصحية', 'البيطرية', 'و', 'وقاية', 'النباتات', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1524,سّيت رّسمي سّيت د وزارة د لفلاحة ؤ صّيد لبحري لولايات لمتحدة د لمكسيك ( ب الصبليونية Estados Unidos Mexicanos ) ، واللًي معروفة بسميت لمكسيك هي جمهورية دستورية فيديرالية جات فلجنوب د أمريكا الشمالية .,"['سّيت', 'رّسمي', 'سّيت', 'د', 'وزارة', 'د', 'لفلاحة', 'ؤ', 'صّيد', 'لبحري', 'لولايات', 'لمتحدة', 'د', 'لمكسيك', '(', 'ب', 'الصبليونية', 'Estados', 'Unidos', 'Mexicanos', ')', '،', 'واللًي', 'معروفة', 'بسميت', 'لمكسيك', 'هي', 'جمهورية', 'دستورية', 'فيديرالية', 'جات', 'فلجنوب', 'د', 'أمريكا', 'الشمالية', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'B-MISC', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O']",Morocco
1525,تاتحدًها من الشمال لميريكان ، من لغرب لمحيط لهادي ، من الشرق خليج لميكسيك ، من لجنوب ݣواطيمالا و بيليز .,"['تاتحدًها', 'من', 'الشمال', 'لميريكان', '،', 'من', 'لغرب', 'لمحيط', 'لهادي', '،', 'من', 'الشرق', 'خليج', 'لميكسيك', '،', 'من', 'لجنوب', 'ݣواطيمالا', 'و', 'بيليز', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O']",Algeria
1526,لمسكيك عندها تاريخ قديم ودازو فيها بزاف د لحضارات قبل مايجيو ليها لأوروپيين ، منها لأولميك و لأزطيك و لمايا .,"['لمسكيك', 'عندها', 'تاريخ', 'قديم', 'ودازو', 'فيها', 'بزاف', 'د', 'لحضارات', 'قبل', 'مايجيو', 'ليها', 'لأوروپيين', '،', 'منها', 'لأولميك', 'و', 'لأزطيك', 'و', 'لمايا', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'O', 'B-MISC', 'O']",Tunisia
1527,ف 1521 دخلو الصبليون ل لمكسيك وحتلوها وسموها صبانيا الجديدة .,"['ف', '1521', 'دخلو', 'الصبليون', 'ل', 'لمكسيك', 'وحتلوها', 'وسموها', 'صبانيا', 'الجديدة', '.']","['O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O']",Egypt
1528,بقات لمكسيك تابعة للمملكة د صبانيا تال 1821 ، وهو لعام اللي ستاقلاًت فيه .,"['بقات', 'لمكسيك', 'تابعة', 'للمملكة', 'د', 'صبانيا', 'تال', '1821', '،', 'وهو', 'لعام', 'اللي', 'ستاقلاًت', 'فيه', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1529,من مورا ديك لوقيتة ماكانش ستيقرار بزاف وكانت تاتحارب لمكسيك مع لميريكان وتاتمشيليها لأراضي .,"['من', 'مورا', 'ديك', 'لوقيتة', 'ماكانش', 'ستيقرار', 'بزاف', 'وكانت', 'تاتحارب', 'لمكسيك', 'مع', 'لميريكان', 'وتاتمشيليها', 'لأراضي', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O']",Morocco
1530,بقات لوضعية بحال هاكا تال 1910 ، وهو لعام اللي وقعات فيه الثورة لمكسيكية ، اللي خرج منها الدستور د 1917 ، والنظام لجمهوري لفيديرالي اللي كاين فلبلاد تال دابا .,"['بقات', 'لوضعية', 'بحال', 'هاكا', 'تال', '1910', '،', 'وهو', 'لعام', 'اللي', 'وقعات', 'فيه', 'الثورة', 'لمكسيكية', '،', 'اللي', 'خرج', 'منها', 'الدستور', 'د', '1917', '،', 'والنظام', 'لجمهوري', 'لفيديرالي', 'اللي', 'كاين', 'فلبلاد', 'تال', 'دابا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1531,تيسكنو ف لمكسيك 128 .,"['تيسكنو', 'ف', 'لمكسيك', '128', '.']","['O', 'O', 'B-LOC', 'O', 'O']",Morocco
1532,6 مليون د الناس ، ولعاصمة ديالها هي ميكسيكو .,"['6', 'مليون', 'د', 'الناس', '،', 'ولعاصمة', 'ديالها', 'هي', 'ميكسيكو', '.']","['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']",Morocco
1533,اللغة الرسمية هي الصبليونية ، ولعملة اللي كاتخدًم هي لپيزو لمكسيكي .,"['اللغة', 'الرسمية', 'هي', 'الصبليونية', '،', 'ولعملة', 'اللي', 'كاتخدًم', 'هي', 'لپيزو', 'لمكسيكي', '.']","['O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O']",Tunisia
1534,لمكسيك عضو فبزاف د لمنظمات دولية بحال لأمم لمتحدة ، منظمة التجارة لعالمية ، جي 20 ، و منظمة التعاون والتنمية ليقتيصادية ( اللي كانت هي أول دولة تادخليها من أمريكا اللاتينية ، ف 1994 ) .,"['لمكسيك', 'عضو', 'فبزاف', 'د', 'لمنظمات', 'دولية', 'بحال', 'لأمم', 'لمتحدة', '،', 'منظمة', 'التجارة', 'لعالمية', '،', 'جي', '20', '،', 'و', 'منظمة', 'التعاون', 'والتنمية', 'ليقتيصادية', '(', 'اللي', 'كانت', 'هي', 'أول', 'دولة', 'تادخليها', 'من', 'أمريكا', 'اللاتينية', '،', 'ف', '1994', ')', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']",Morocco
1535,لملاليين جماعة ترابية قروية كاينة ف عمالة تطوان ، جهة طنجة تطوان الحسيمة ، ساكنين فيها 9150 واحد ، على حسب لإحصاء لعام 2014 .,"['لملاليين', 'جماعة', 'ترابية', 'قروية', 'كاينة', 'ف', 'عمالة', 'تطوان', '،', 'جهة', 'طنجة', 'تطوان', 'الحسيمة', '،', 'ساكنين', 'فيها', '9150', 'واحد', '،', 'على', 'حسب', 'لإحصاء', 'لعام', '2014', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1536,"نسبة لأمية ( نّاس لّي ما كايعرفوش يقراو ولا يكتبو ) : 35 , 5 % نسبة سّكان لّي قاريين فوق تّانوي ( تانوي و جامعة ) : 5 , 5 % نسبة نّاس نّشيطين ( لّي يقدرو يخدمو ) : 47 , 8 % نسبة لبطالة ( نّاس لّي ما خدامينش و تايقلبو على خدمة ) : 16 , 5 % نسبة نّاس اللي خدامين ف دّولة ( ولا لعاطلين اللي سبق ليهوم خدمو ) : 3 , 4 % نسبة نّاس اللي خدامين في لقطاع لخاص ( ولا لعاطلين اللي سبق ليهوم خدمو ) : 46 , 4 % لملحون هو فن مغريبي اصيل د لغنا د لقصايد تيناقش مواضيع و قضايا دينية و لا اجتماعية ولا سياسية .","['نسبة', 'لأمية', '(', 'نّاس', 'لّي', 'ما', 'كايعرفوش', 'يقراو', 'ولا', 'يكتبو', ')', ':', '35', ',', '5', '%', 'نسبة', 'سّكان', 'لّي', 'قاريين', 'فوق', 'تّانوي', '(', 'تانوي', 'و', 'جامعة', ')', ':', '5', ',', '5', '%', 'نسبة', 'نّاس', 'نّشيطين', '(', 'لّي', 'يقدرو', 'يخدمو', ')', ':', '47', ',', '8', '%', 'نسبة', 'لبطالة', '(', 'نّاس', 'لّي', 'ما', 'خدامينش', 'و', 'تايقلبو', 'على', 'خدمة', ')', ':', '16', ',', '5', '%', 'نسبة', 'نّاس', 'اللي', 'خدامين', 'ف', 'دّولة', '(', 'ولا', 'لعاطلين', 'اللي', 'سبق', 'ليهوم', 'خدمو', ')', ':', '3', ',', '4', '%', 'نسبة', 'نّاس', 'اللي', 'خدامين', 'في', 'لقطاع', 'لخاص', '(', 'ولا', 'لعاطلين', 'اللي', 'سبق', 'ليهوم', 'خدمو', ')', ':', '46', ',', '4', '%', 'لملحون', 'هو', 'فن', 'مغريبي', 'اصيل', 'د', 'لغنا', 'د', 'لقصايد', 'تيناقش', 'مواضيع', 'و', 'قضايا', 'دينية', 'و', 'لا', 'اجتماعية', 'ولا', 'سياسية', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1537,ف لملحون ، الشاعر هو لي كينظم لكلام و كيلحنو .,"['ف', 'لملحون', '،', 'الشاعر', 'هو', 'لي', 'كينظم', 'لكلام', 'و', 'كيلحنو', '.']","['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1538,زداهر هاد لفن ف لمدون لقديمة بحال فاس ، مكناس ، مراكش ، و سلا ف لمغريب .,"['زداهر', 'هاد', 'لفن', 'ف', 'لمدون', 'لقديمة', 'بحال', 'فاس', '،', 'مكناس', '،', 'مراكش', '،', 'و', 'سلا', 'ف', 'لمغريب', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O']",Morocco
1539,و تلمسان ف لجزائر .,"['و', 'تلمسان', 'ف', 'لجزائر', '.']","['O', 'B-LOC', 'O', 'B-LOC', 'O']",Morocco
1540,بدا لملحون ف تافيلالت لي كانو يدوزو منها لكًفلات د لبيع و الشرا و هادشي ساهم باش يبان هد لفن تماك .,"['بدا', 'لملحون', 'ف', 'تافيلالت', 'لي', 'كانو', 'يدوزو', 'منها', 'لكًفلات', 'د', 'لبيع', 'و', 'الشرا', 'و', 'هادشي', 'ساهم', 'باش', 'يبان', 'هد', 'لفن', 'تماك', '.']","['O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1541,ف لول ضهرات لقصيدة الزجلية لي هي شعر ب الدارجة مخلطة بكلمات ب لعربية لفصحى .,"['ف', 'لول', 'ضهرات', 'لقصيدة', 'الزجلية', 'لي', 'هي', 'شعر', 'ب', 'الدارجة', 'مخلطة', 'بكلمات', 'ب', 'لعربية', 'لفصحى', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O']",Morocco
1542,و تكنات ببزاف د السميات : لفن لموهوب ( لحقاش بزاف د زجالين كانو اميين و كانو تيقولو هدي هيبة من عند الله ) ، الساكًية ، النضم ، لوزن ، لكلام ، لغا .,"['و', 'تكنات', 'ببزاف', 'د', 'السميات', ':', 'لفن', 'لموهوب', '(', 'لحقاش', 'بزاف', 'د', 'زجالين', 'كانو', 'اميين', 'و', 'كانو', 'تيقولو', 'هدي', 'هيبة', 'من', 'عند', 'الله', ')', '،', 'الساكًية', '،', 'النضم', '،', 'لوزن', '،', 'لكلام', '،', 'لغا', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1543,.,['.'],['O'],Oman
1544,.,['.'],['O'],Oman
1545,ف لقرن تسعود هجري ، بان لملحون .,"['ف', 'لقرن', 'تسعود', 'هجري', '،', 'بان', 'لملحون', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']",Morocco
1546,و ولات لقصيده تتغنا .,"['و', 'ولات', 'لقصيده', 'تتغنا', '.']","['O', 'O', 'O', 'O', 'O']",Tunisia
1547,جوج د الشعرا اصلو هد الفن و عطاو الركائز دياولو : الشيخ عبد العزيز المغراوي و المصمودي .,"['جوج', 'د', 'الشعرا', 'اصلو', 'هد', 'الفن', 'و', 'عطاو', 'الركائز', 'دياولو', ':', 'الشيخ', 'عبد', 'العزيز', 'المغراوي', 'و', 'المصمودي', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-PER', 'O']",Morocco
1548,من واحات تافيلالت ، نتاشر لملحون ف بزاف د لبلايص ف لمغريب و ف لجزائير .,"['من', 'واحات', 'تافيلالت', '،', 'نتاشر', 'لملحون', 'ف', 'بزاف', 'د', 'لبلايص', 'ف', 'لمغريب', 'و', 'ف', 'لجزائير', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O']",Morocco
1549,و هاد ل انتشار ساهم ف التطوير ديالو .,"['و', 'هاد', 'ل', 'انتشار', 'ساهم', 'ف', 'التطوير', 'ديالو', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1550,من الناس لي ساهمو ف لانتشار د لملحون هما لحرفيين و لي تيديرو الصناعة التقليدية ( النجار ، اللباط ، الخراز ، الدباغ ، الدراز .,"['من', 'الناس', 'لي', 'ساهمو', 'ف', 'لانتشار', 'د', 'لملحون', 'هما', 'لحرفيين', 'و', 'لي', 'تيديرو', 'الصناعة', 'التقليدية', '(', 'النجار', '،', 'اللباط', '،', 'الخراز', '،', 'الدباغ', '،', 'الدراز', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1551,.,['.'],['O'],Oman
1552,.,['.'],['O'],Oman
1553,) و علي يديهم خرجو بزاف د لميازن ( الدقة ديال لمهراز ، لمرمًا ، لقياس .,"[')', 'و', 'علي', 'يديهم', 'خرجو', 'بزاف', 'د', 'لميازن', '(', 'الدقة', 'ديال', 'لمهراز', '،', 'لمرمًا', '،', 'لقياس', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1554,.,['.'],['O'],Oman
1555,.,['.'],['O'],Oman
1556,) لملحون دوا على مواضيع مختلفة .,"[')', 'لملحون', 'دوا', 'على', 'مواضيع', 'مختلفة', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
1557,ف لمواضيع ديال الدين ، تنضموا قصايد ف التوحيد و ف السيرة النبوية .,"['ف', 'لمواضيع', 'ديال', 'الدين', '،', 'تنضموا', 'قصايد', 'ف', 'التوحيد', 'و', 'ف', 'السيرة', 'النبوية', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1558,كان تيتخدم لملحون باش يوصل بعض الرسائل و يعلًم الناس .,"['كان', 'تيتخدم', 'لملحون', 'باش', 'يوصل', 'بعض', 'الرسائل', 'و', 'يعلًم', 'الناس', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
1559,لكف التعريجة الدربوكة لهندقة السويسن الدف ولا لمربع لكمانجة الآلتو التشيلو .,"['لكف', 'التعريجة', 'الدربوكة', 'لهندقة', 'السويسن', 'الدف', 'ولا', 'لمربع', 'لكمانجة', 'الآلتو', 'التشيلو', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
1560,عبد العزيز المغراوي التهامي المدغري قدور العلمي الكند الغرابلي ثريا الحضراوي الحسين التولالي سناء مرحاتي ليهود ( ب لعبرية י הדות מרוקו ) ولا ليهود لمغاربا ( ب لعبرية יהודים מרוקאים يهوديم ماروكائيم ) هوما يهود كيعيشو ولا عاشو ف لمغريب .,"['عبد', 'العزيز', 'المغراوي', 'التهامي', 'المدغري', 'قدور', 'العلمي', 'الكند', 'الغرابلي', 'ثريا', 'الحضراوي', 'الحسين', 'التولالي', 'سناء', 'مرحاتي', 'ليهود', '(', 'ب', 'لعبرية', 'י', 'הדות', 'מרוקו', ')', 'ولا', 'ليهود', 'لمغاربا', '(', 'ب', 'لعبرية', 'יהודים', 'מרוקאים', 'يهوديم', 'ماروكائيم', ')', 'هوما', 'يهود', 'كيعيشو', 'ولا', 'عاشو', 'ف', 'لمغريب', '.']","['B-PER', 'I-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'B-MISC', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'B-MISC', 'O', 'O', 'B-MISC', 'B-MISC', 'I-MISC', 'B-MISC', 'I-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O']",Morocco
1561,ليهود هاجرو ل لمغريب وعاشو معا لأمازيغ ، ؤ فوقت آخر جات موجة تانية ديال لهجرة من لݣزيرة لإيبيرية ف لفترة اللي تبعات صدور مرسوم لحمرا مباشرة فـ 1942 فاش جراو عليهم من ممالك الصبليون ؤمن بعد فترة وجيزة حتى من لبرطقيز .,"['ليهود', 'هاجرو', 'ل', 'لمغريب', 'وعاشو', 'معا', 'لأمازيغ', '،', 'ؤ', 'فوقت', 'آخر', 'جات', 'موجة', 'تانية', 'ديال', 'لهجرة', 'من', 'لݣزيرة', 'لإيبيرية', 'ف', 'لفترة', 'اللي', 'تبعات', 'صدور', 'مرسوم', 'لحمرا', 'مباشرة', 'فـ', '1942', 'فاش', 'جراو', 'عليهم', 'من', 'ممالك', 'الصبليون', 'ؤمن', 'بعد', 'فترة', 'وجيزة', 'حتى', 'من', 'لبرطقيز', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']",Morocco
1562,هاد لموجة التانية ديال هجرة ليهود ل لمغريب بدلات بشكل كبير تاريخ ليهودية فيه ؛ حيت ليهود جابو معاهم الشعائر السفاردية لأندلسية شي لي خلا معضم ليهود ف لمغريب يتحولو ل لهوية السفاردية .,"['هاد', 'لموجة', 'التانية', 'ديال', 'هجرة', 'ليهود', 'ل', 'لمغريب', 'بدلات', 'بشكل', 'كبير', 'تاريخ', 'ليهودية', 'فيه', '؛', 'حيت', 'ليهود', 'جابو', 'معاهم', 'الشعائر', 'السفاردية', 'لأندلسية', 'شي', 'لي', 'خلا', 'معضم', 'ليهود', 'ف', 'لمغريب', 'يتحولو', 'ل', 'لهوية', 'السفاردية', '.']","['O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'B-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-MISC', 'O']",Morocco
1563,وصل لعاداد ديال ليهود ف لمغريب ل لأوج ديالو ف الربعينات د لقرن 20 ؤ كان تقريبا 250 ألف يهودي ف لمغريب داك لوقت ، ولاكين بسباب لهجرة ديالهم ل إسرائيل ؤ بلدان خرين بما فيها عملية ياخين من 1961 حتال 1964 ، نقص هاد لعاداد ؤ بقا غير شي 5000 يهودي .,"['وصل', 'لعاداد', 'ديال', 'ليهود', 'ف', 'لمغريب', 'ل', 'لأوج', 'ديالو', 'ف', 'الربعينات', 'د', 'لقرن', '20', 'ؤ', 'كان', 'تقريبا', '250', 'ألف', 'يهودي', 'ف', 'لمغريب', 'داك', 'لوقت', '،', 'ولاكين', 'بسباب', 'لهجرة', 'ديالهم', 'ل', 'إسرائيل', 'ؤ', 'بلدان', 'خرين', 'بما', 'فيها', 'عملية', 'ياخين', 'من', '1961', 'حتال', '1964', '،', 'نقص', 'هاد', 'لعاداد', 'ؤ', 'بقا', 'غير', 'شي', '5000', 'يهودي', '.']","['O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']",Morocco
1564,لغالبية لعضمى ديال لمغاربا ليهود كيعيشو دابا ف إسرائيل ، فين كيشكلو تما تاني أكبر مجتمع يهودي ؛ تقريبا نص مليون .,"['لغالبية', 'لعضمى', 'ديال', 'لمغاربا', 'ليهود', 'كيعيشو', 'دابا', 'ف', 'إسرائيل', '،', 'فين', 'كيشكلو', 'تما', 'تاني', 'أكبر', 'مجتمع', 'يهودي', '؛', 'تقريبا', 'نص', 'مليون', '.']","['O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O']",Morocco
1565,كنتلاقاو تجمعات خرة ف فرانسا ، الصبليون ، كانادا ، لميريكان ، و أمريكا لجنوبية ، سيرتو ڤينيزويلا ، لبريزيل ، ولارجونتين .,"['كنتلاقاو', 'تجمعات', 'خرة', 'ف', 'فرانسا', '،', 'الصبليون', '،', 'كانادا', '،', 'لميريكان', '،', 'و', 'أمريكا', 'لجنوبية', '،', 'سيرتو', 'ڤينيزويلا', '،', 'لبريزيل', '،', 'ولارجونتين', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O']",Morocco
1566,ف دّيكسيونير تّاريخي د لمغريب ، كاينة خاريطة كاتبيّن 107 موضع ( مدينة ؤلا دوّار ) ف لمجموع فين كانو ساكنين ليهود ف لمغريب .,"['ف', 'دّيكسيونير', 'تّاريخي', 'د', 'لمغريب', '،', 'كاينة', 'خاريطة', 'كاتبيّن', '107', 'موضع', '(', 'مدينة', 'ؤلا', 'دوّار', ')', 'ف', 'لمجموع', 'فين', 'كانو', 'ساكنين', 'ليهود', 'ف', 'لمغريب', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O']",Morocco
